territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Belgique;DENTISTERIE GENERALE;8235;3804;4431;46;363;271;347;411;382;600;717;359;308;15;163;159;211;185;258;719;1084;606;1031
Belgique;PARODONTOLOGIE;165;89;76;0;8;15;18;12;23;9;3;1;0;0;10;10;15;8;10;14;4;4;1
Belgique;ORTHODONTIE;441;303;138;0;18;32;30;32;51;50;44;30;16;0;3;8;12;13;6;29;33;20;14
Région Flandre;DENTISTERIE GENERALE;4836;2237;2599;31;228;142;202;279;213;378;437;175;152;13;109;68;108;103;121;412;695;355;615
Région Flandre;PARODONTOLOGIE;119;67;52;0;7;8;11;11;19;7;3;1;0;0;7;8;9;6;6;10;2;3;1
Région Flandre;ORTHODONTIE;262;181;81;0;12;17;16;16;29;34;33;16;8;0;1;4;8;6;4;16;22;12;8
Région Wallonie;DENTISTERIE GENERALE;2425;1108;1317;10;85;80;98;95;118;169;222;128;103;2;33;51;58;52;86;225;297;208;305
Région Wallonie;PARODONTOLOGIE;31;16;15;0;1;5;4;1;4;1;0;0;0;0;1;2;3;2;3;2;2;0;0
Région Wallonie;ORTHODONTIE;132;92;40;0;4;11;8;15;14;11;10;12;7;0;1;2;2;3;2;10;10;6;4
Région Région de Bruxelles-capitale;DENTISTERIE GENERALE;974;459;515;5;50;49;47;37;51;53;58;56;53;0;21;40;45;30;51;82;92;43;111
Région Région de Bruxelles-capitale;PARODONTOLOGIE;15;6;9;0;0;2;3;0;0;1;0;0;0;0;2;0;3;0;1;2;0;1;0
Région Région de Bruxelles-capitale;ORTHODONTIE;47;30;17;0;2;4;6;1;8;5;1;2;1;0;1;2;2;4;0;3;1;2;2
Prov Brabant flamand;DENTISTERIE GENERALE;1072;569;503;5;49;37;51;73;71;98;108;44;33;2;23;17;20;29;25;97;127;63;100
Prov Brabant flamand;PARODONTOLOGIE;35;19;16;0;1;2;1;5;5;2;3;0;0;0;2;0;2;3;2;4;1;1;1
Prov Brabant flamand;ORTHODONTIE;72;52;20;0;3;0;7;6;10;8;10;4;4;0;1;0;3;1;1;3;5;5;1
Prov Flandre occidentale;DENTISTERIE GENERALE;913;391;522;9;43;30;40;50;26;54;81;24;34;2;11;12;15;11;18;62;153;83;155
Prov Flandre occidentale;PARODONTOLOGIE;19;12;7;0;3;0;2;2;4;1;0;0;0;0;1;2;2;0;1;1;0;0;0
Prov Flandre occidentale;ORTHODONTIE;36;22;14;0;1;1;4;1;2;5;4;4;0;0;0;0;2;3;1;3;1;1;3
Prov Flandre orientale;DENTISTERIE GENERALE;1036;477;559;7;54;23;44;59;40;72;86;48;44;5;32;13;25;28;28;78;138;82;130
Prov Flandre orientale;PARODONTOLOGIE;28;16;12;0;2;3;2;3;6;0;0;0;0;0;1;4;3;1;2;1;0;0;0
Prov Flandre orientale;ORTHODONTIE;61;41;20;0;6;5;3;5;6;5;6;3;2;0;0;0;3;1;1;7;4;3;1
Prov Anvers;DENTISTERIE GENERALE;1201;534;667;4;57;35;37;56;52;113;106;41;33;3;28;18;31;23;41;116;183;76;148
Prov Anvers;PARODONTOLOGIE;26;14;12;0;1;3;4;1;3;1;0;1;0;0;2;2;0;2;0;3;1;2;0
Prov Anvers;ORTHODONTIE;63;45;18;0;2;6;2;3;11;12;5;3;1;0;0;3;0;1;1;3;6;1;3
Prov Limbourg;DENTISTERIE GENERALE;614;266;348;6;25;17;30;41;24;41;56;18;8;1;15;8;17;12;9;59;94;51;82
Prov Limbourg;PARODONTOLOGIE;11;6;5;0;0;0;2;0;1;3;0;0;0;0;1;0;2;0;1;1;0;0;0
Prov Limbourg;ORTHODONTIE;30;21;9;0;0;5;0;1;0;4;8;2;1;0;0;1;0;0;0;0;6;2;0
Prov Brabant wallon;DENTISTERIE GENERALE;480;258;222;1;11;16;22;22;29;34;58;36;29;0;6;8;8;13;14;32;47;35;59
Prov Brabant wallon;PARODONTOLOGIE;8;2;6;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2;0;2;0;0
Prov Brabant wallon;ORTHODONTIE;36;26;10;0;1;1;2;7;4;3;2;2;4;0;0;0;0;1;0;3;2;3;1
Prov Hainaut;DENTISTERIE GENERALE;650;286;364;5;22;21;22;29;30;47;60;31;19;2;9;19;12;17;22;50;91;57;85
Prov Hainaut;PARODONTOLOGIE;3;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Hainaut;ORTHODONTIE;24;17;7;0;0;2;0;3;3;2;4;2;1;0;0;0;0;0;0;1;5;0;1
Prov Liège;DENTISTERIE GENERALE;850;362;488;2;37;35;37;28;36;53;70;38;26;0;16;18;25;11;33;96;105;72;112
Prov Liège;PARODONTOLOGIE;16;10;6;0;1;5;2;0;2;0;0;0;0;0;1;1;1;2;0;1;0;0;0
Prov Liège;ORTHODONTIE;50;33;17;0;2;6;4;3;4;2;4;7;1;0;0;2;2;1;1;4;3;3;1
Prov Namur;DENTISTERIE GENERALE;299;133;166;1;8;7;10;12;14;23;21;15;22;0;2;5;11;8;10;31;31;29;39
Prov Namur;PARODONTOLOGIE;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Namur;ORTHODONTIE;12;10;2;0;0;1;2;2;2;2;0;1;0;0;0;0;0;0;0;1;0;0;1
Prov Luxembourg;DENTISTERIE GENERALE;146;69;77;1;7;1;7;4;9;12;13;8;7;0;0;1;2;3;7;16;23;15;10
Prov Luxembourg;ORTHODONTIE;10;6;4;0;1;1;0;0;1;2;0;0;1;0;1;0;0;1;1;1;0;0;0
Prov Région de Bruxelles-capitale;DENTISTERIE GENERALE;974;459;515;5;50;49;47;37;51;53;58;56;53;0;21;40;45;30;51;82;92;43;111
Prov Région de Bruxelles-capitale;PARODONTOLOGIE;15;6;9;0;0;2;3;0;0;1;0;0;0;0;2;0;3;0;1;2;0;1;0
Prov Région de Bruxelles-capitale;ORTHODONTIE;47;30;17;0;2;4;6;1;8;5;1;2;1;0;1;2;2;4;0;3;1;2;2
