gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Prov Limburg;ALGEMENE TANDHEELKUNDE;14;8;6;5;1;0;1;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0
Prov Limburg;PARODONTOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Limburg;ORTHODONTIE;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;ALGEMENE TANDHEELKUNDE;5;2;3;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
Prov Henegouwen;ALGEMENE TANDHEELKUNDE;9;7;2;5;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
Prov Henegouwen;PARODONTOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;ALGEMENE TANDHEELKUNDE;22;13;9;7;6;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0
Prov Luik;PARODONTOLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Luik;ORTHODONTIE;6;5;1;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namen;ALGEMENE TANDHEELKUNDE;4;1;3;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Namen;ORTHODONTIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luxemburg;ALGEMENE TANDHEELKUNDE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;ORTHODONTIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;ALGEMENE TANDHEELKUNDE;39;18;21;10;6;2;0;0;0;0;0;0;0;8;13;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;PARODONTOLOGIE;6;2;4;0;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;ORTHODONTIE;11;8;3;2;6;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
