territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Région Flandre;DERMATO-VENEREOLOGIE;39;32;7;0;29;3;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Flandre;PNEUMOLOGIE;43;31;12;0;14;16;1;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0
Région Flandre;GASTRO-ENTEROLOGIE;42;29;13;0;16;12;1;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0
Région Flandre;PEDIATRIE;165;136;29;1;117;17;1;0;0;0;0;0;0;0;24;5;0;0;0;0;0;0;0
Région Flandre;CARDIOLOGIE;68;24;44;0;17;5;1;1;0;0;0;0;0;0;26;16;1;1;0;0;0;0;0
Région Flandre;MEDECINE PHYSIQUE ET READAPTATION;48;27;21;0;24;3;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0
Région Flandre;BIOLOGIE CLINIQUE;25;18;7;1;13;3;1;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Flandre;RADIODIAGNOSTIC;142;61;81;1;44;12;2;1;1;0;0;0;0;1;69;8;1;2;0;0;0;0;0
Région Flandre;RADIOTHERAPIE-ONCOLOGIE;28;17;11;0;14;2;0;1;0;0;0;0;0;0;6;4;1;0;0;0;0;0;0
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;72;65;7;0;53;8;2;2;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0
Région Flandre;MEDECINE NUCLEAIRE;22;11;11;0;9;2;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0
Région Flandre;ANATOMIE PATHOLOGIQUE;28;23;5;0;17;3;2;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0
Région Flandre;MEDECINE INTERNE;349;205;144;0;174;31;0;0;0;0;0;0;0;3;125;12;2;0;2;0;0;0;0
Région Flandre;RHUMATOLOGIE;13;9;4;0;5;4;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;90;64;26;0;53;8;1;0;2;0;0;0;0;0;20;4;1;1;0;0;0;0;0
Région Flandre;MEDECINE LEGALE;5;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Flandre;MEDECINE D'URGENCE;84;48;36;0;35;11;2;0;0;0;0;0;0;0;26;7;2;0;1;0;0;0;0
Région Flandre;MEDECINE AIGUE;44;24;20;0;16;4;3;1;0;0;0;0;0;0;11;2;1;3;1;1;0;1;0
Région Flandre;GERIATRIE;24;18;6;0;10;7;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
Région Flandre;ONCOLOGIE MEDICALE;17;10;7;0;5;5;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0
Région Wallonie;MEDECINE DU TRAVAIL;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;ANESTHESIE-REANIMATION;102;54;48;0;43;10;1;0;0;0;0;0;0;0;34;11;2;1;0;0;0;0;0
Région Wallonie;CHIRURGIE;62;33;29;0;26;5;2;0;0;0;0;0;0;0;22;5;2;0;0;0;0;0;0
Région Wallonie;NEUROCHIRURGIE;15;4;11;0;3;1;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0
Région Wallonie;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;9;3;6;0;2;1;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Région Wallonie;NEUROLOGIE;24;13;11;1;10;2;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0
Région Wallonie;GYNECOLOGIE-OBSTETRIQUE;63;55;8;1;51;2;0;1;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0
Région Wallonie;OPHTALMOLOGIE;24;16;8;0;16;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
Région Wallonie;OTO-RHINO-LARYNGOLOGIE;20;14;6;0;12;2;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Région Wallonie;UROLOGIE;13;2;11;0;2;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0
Région Wallonie;CHIRURGIE ORTHOPEDIQUE;46;12;34;0;8;3;0;1;0;0;0;0;0;1;24;7;1;0;0;1;0;0;0
Région Wallonie;STOMATOLOGIE;8;4;4;0;3;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
Région Wallonie;DERMATO-VENEREOLOGIE;20;20;0;0;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;PNEUMOLOGIE;12;8;4;0;5;2;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Région Wallonie;GASTRO-ENTEROLOGIE;22;18;4;0;14;4;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
Région Wallonie;PEDIATRIE;105;89;16;1;81;6;1;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0
Région Wallonie;CARDIOLOGIE;26;16;10;0;11;5;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Région Wallonie;MEDECINE PHYSIQUE ET READAPTATION;20;12;8;0;11;1;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Région Wallonie;BIOLOGIE CLINIQUE;9;6;3;0;4;1;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Wallonie;RADIODIAGNOSTIC;48;17;31;1;14;2;0;0;0;0;0;0;0;0;26;4;1;0;0;0;0;0;0
Région Wallonie;RADIOTHERAPIE-ONCOLOGIE;8;5;3;0;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;22;19;3;0;10;6;1;1;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0
Région Wallonie;MEDECINE NUCLEAIRE;7;4;3;0;4;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Wallonie;ANATOMIE PATHOLOGIQUE;9;6;3;0;5;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Région Wallonie;MEDECINE INTERNE;106;66;40;2;62;0;2;0;0;0;0;0;0;1;36;3;0;0;0;0;0;0;0
Région Wallonie;RHUMATOLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;27;17;10;0;12;4;0;0;1;0;0;0;0;0;7;2;0;0;1;0;0;0;0
Région Wallonie;MEDECINE D'URGENCE;66;28;38;0;20;6;0;2;0;0;0;0;0;0;14;11;6;4;3;0;0;0;0
Région Wallonie;MEDECINE AIGUE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Région Wallonie;GERIATRIE;23;23;0;1;17;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;ONCOLOGIE MEDICALE;13;11;2;0;6;4;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;109;45;64;0;28;14;2;1;0;0;0;0;0;0;42;15;5;1;1;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE;56;24;32;0;17;6;0;1;0;0;0;0;0;0;17;13;2;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROCHIRURGIE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;13;7;6;0;3;2;2;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROLOGIE;25;15;10;1;12;2;0;0;0;0;0;0;0;0;4;4;1;1;0;0;0;0;0
Région Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;71;57;14;0;42;15;0;0;0;0;0;0;0;0;9;3;1;0;0;0;0;1;0
Région Région de Bruxelles-capitale;OPHTALMOLOGIE;28;21;7;1;16;4;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;12;9;3;0;8;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;UROLOGIE;19;4;15;0;4;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;28;2;26;0;2;0;0;0;0;0;0;0;0;0;14;10;2;0;0;0;0;0;0
Région Région de Bruxelles-capitale;STOMATOLOGIE;10;3;7;0;3;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;17;16;1;1;14;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PNEUMOLOGIE;7;6;1;0;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;12;8;4;0;3;5;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0
Région Région de Bruxelles-capitale;PEDIATRIE;85;70;15;1;51;16;2;0;0;0;0;0;0;0;7;8;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CARDIOLOGIE;18;9;9;0;0;8;1;0;0;0;0;0;0;0;3;3;1;2;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;7;5;2;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
Région Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;13;10;3;0;7;2;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIODIAGNOSTIC;57;27;30;0;16;9;2;0;0;0;0;0;0;0;19;6;4;1;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;11;8;3;0;1;5;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;20;18;2;0;14;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;8;3;5;0;1;2;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;10;10;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE INTERNE;119;71;48;0;55;14;1;1;0;0;0;0;0;1;39;8;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;37;24;13;0;17;6;1;0;0;0;0;0;0;0;6;3;1;2;0;1;0;0;0
Région Région de Bruxelles-capitale;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;41;28;13;0;18;9;1;0;0;0;0;0;0;0;8;3;1;1;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE AIGUE;13;5;8;0;2;2;0;0;0;0;1;0;0;0;3;4;0;0;1;0;0;0;0
Région Région de Bruxelles-capitale;GERIATRIE;16;15;1;0;5;9;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;11;8;3;0;4;4;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
Prov Brabant flamand;MEDECINE DU TRAVAIL;4;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Brabant flamand;ANESTHESIE-REANIMATION;80;42;38;1;34;6;1;0;0;0;0;0;0;0;27;9;2;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE;46;21;25;0;17;4;0;0;0;0;0;0;0;0;21;4;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROCHIRURGIE;12;2;10;0;2;0;0;0;0;0;0;0;0;0;7;1;2;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROLOGIE;21;16;5;0;14;2;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Brabant flamand;GYNECOLOGIE-OBSTETRIQUE;38;34;4;0;30;3;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0
Prov Brabant flamand;OPHTALMOLOGIE;19;15;4;0;15;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;OTO-RHINO-LARYNGOLOGIE;17;12;5;0;10;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Brabant flamand;UROLOGIE;13;3;10;0;1;2;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE ORTHOPEDIQUE;33;7;26;0;7;0;0;0;0;0;0;0;0;1;20;5;0;0;0;0;0;0;0
Prov Brabant flamand;STOMATOLOGIE;11;6;5;1;4;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Brabant flamand;DERMATO-VENEREOLOGIE;12;10;2;0;10;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Brabant flamand;PNEUMOLOGIE;19;16;3;0;7;8;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant flamand;GASTRO-ENTEROLOGIE;12;9;3;0;5;4;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant flamand;PEDIATRIE;58;49;9;0;39;10;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0
Prov Brabant flamand;CARDIOLOGIE;23;6;17;0;2;3;1;0;0;0;0;0;0;0;7;9;1;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE PHYSIQUE ET READAPTATION;14;8;6;0;8;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Brabant flamand;BIOLOGIE CLINIQUE;8;6;2;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;RADIODIAGNOSTIC;45;26;19;1;18;7;0;0;0;0;0;0;0;0;18;1;0;0;0;0;0;0;0
Prov Brabant flamand;RADIOTHERAPIE-ONCOLOGIE;16;11;5;0;9;2;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;25;24;1;0;17;5;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE NUCLEAIRE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Brabant flamand;ANATOMIE PATHOLOGIQUE;9;8;1;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE INTERNE;110;65;45;0;52;13;0;0;0;0;0;0;0;2;40;2;1;0;0;0;0;0;0
Prov Brabant flamand;RHUMATOLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;25;17;8;0;12;4;0;0;1;0;0;0;0;0;5;2;1;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE D'URGENCE;21;9;12;0;5;3;1;0;0;0;0;0;0;0;7;3;1;0;1;0;0;0;0
Prov Brabant flamand;MEDECINE AIGUE;14;9;5;0;6;2;1;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0
Prov Brabant flamand;GERIATRIE;9;7;2;0;3;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Brabant flamand;ONCOLOGIE MEDICALE;4;3;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE DU TRAVAIL;4;3;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Prov Flandre occidentale;ANESTHESIE-REANIMATION;40;22;18;0;21;1;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE;23;12;11;0;11;1;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROCHIRURGIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Flandre occidentale;NEUROLOGIE;6;3;3;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;26;20;6;1;17;2;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Prov Flandre occidentale;OPHTALMOLOGIE;7;5;2;0;4;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;9;8;1;0;7;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;UROLOGIE;11;6;5;0;6;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;12;3;9;0;2;1;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0
Prov Flandre occidentale;STOMATOLOGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PNEUMOLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Flandre occidentale;PEDIATRIE;22;19;3;1;17;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
