gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Gewest Wallonië;PARODONTOLOGIE;31;16;15;0;1;4;5;1;3;2;0;0;0;0;1;2;3;2;0;5;1;1;0
Gewest Wallonië;ORTHODONTIE;134;94;40;0;4;11;10;11;17;9;12;12;8;0;1;2;1;4;0;10;7;9;6
Gewest Brussels hoofdstedelijk gewest;ALGEMENE TANDHEELKUNDE;999;481;518;4;62;53;50;38;46;54;57;56;61;5;36;31;44;24;50;75;86;53;114
Gewest Brussels hoofdstedelijk gewest;PARODONTOLOGIE;16;7;9;0;0;3;2;1;0;1;0;0;0;0;1;1;2;1;0;3;0;0;1
Gewest Brussels hoofdstedelijk gewest;ORTHODONTIE;50;31;19;0;3;2;3;5;5;8;2;2;1;0;0;2;3;5;1;1;3;1;3
Prov Vlaams Brabant;ALGEMENE TANDHEELKUNDE;1086;577;509;5;44;45;39;83;64;93;108;55;41;0;24;23;14;33;19;81;120;82;113
Prov Vlaams Brabant;PARODONTOLOGIE;36;20;16;0;2;2;1;4;6;1;2;2;0;0;2;0;1;2;4;3;2;1;1
Prov Vlaams Brabant;ORTHODONTIE;74;53;21;0;1;3;7;4;8;10;11;4;5;0;2;0;1;3;1;3;4;6;1
Prov West-Vlaanderen;ALGEMENE TANDHEELKUNDE;936;414;522;7;52;38;32;51;36;43;70;45;40;3;14;10;15;13;14;44;132;112;165
Prov West-Vlaanderen;PARODONTOLOGIE;20;14;6;0;4;1;2;2;4;0;1;0;0;0;0;2;2;0;1;1;0;0;0
Prov West-Vlaanderen;ORTHODONTIE;33;19;14;0;0;2;3;1;2;3;4;4;0;0;1;0;2;3;1;1;3;0;3
Prov Oost-Vlaanderen;ALGEMENE TANDHEELKUNDE;1062;494;568;8;63;25;36;62;44;65;82;60;49;3;37;18;18;32;28;68;118;104;142
Prov Oost-Vlaanderen;PARODONTOLOGIE;30;18;12;0;3;4;1;3;6;1;0;0;0;0;2;3;2;2;2;1;0;0;0
Prov Oost-Vlaanderen;ORTHODONTIE;63;40;23;0;3;5;4;5;4;7;5;5;2;0;2;1;3;1;1;7;3;4;1
Prov Antwerpen;ALGEMENE TANDHEELKUNDE;1226;557;669;6;57;51;36;50;51;103;110;57;36;1;27;24;27;27;32;97;171;107;156
Prov Antwerpen;PARODONTOLOGIE;30;16;14;0;3;2;3;2;1;4;0;1;0;0;3;3;0;2;0;3;1;2;0
Prov Antwerpen;ORTHODONTIE;71;52;19;0;6;8;0;5;8;13;6;5;1;0;0;2;2;0;1;4;4;3;3
Prov Limburg;ALGEMENE TANDHEELKUNDE;626;279;347;4;30;20;32;37;27;37;52;28;12;2;14;10;15;13;7;38;91;64;93
Prov Limburg;PARODONTOLOGIE;10;6;4;0;0;0;1;1;1;2;1;0;0;0;0;0;2;0;1;0;1;0;0
Prov Limburg;ORTHODONTIE;32;22;10;0;0;3;2;1;1;4;7;3;1;0;0;1;1;0;0;0;6;2;0
Prov Waals Brabant;ALGEMENE TANDHEELKUNDE;487;258;229;0;10;18;19;23;31;27;58;35;37;0;7;11;8;16;14;31;39;42;61
Prov Waals Brabant;PARODONTOLOGIE;8;2;6;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;2;1;1;0
Prov Waals Brabant;ORTHODONTIE;36;26;10;0;0;1;3;6;5;3;1;3;4;0;0;0;0;1;0;2;2;2;3
Prov Henegouwen;ALGEMENE TANDHEELKUNDE;648;293;355;3;30;20;15;34;32;38;63;39;19;2;9;13;17;13;20;50;71;70;90
Prov Henegouwen;PARODONTOLOGIE;3;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Henegouwen;ORTHODONTIE;25;17;8;0;0;1;2;2;3;1;5;2;1;0;0;0;0;0;0;2;3;2;1
Prov Luik;ALGEMENE TANDHEELKUNDE;861;372;489;1;40;37;39;27;31;49;77;38;33;2;21;18;22;14;29;78;117;71;117
Prov Luik;PARODONTOLOGIE;16;10;6;0;1;4;3;0;1;1;0;0;0;0;1;1;1;2;0;1;0;0;0
Prov Luik;ORTHODONTIE;51;35;16;0;3;7;4;2;5;2;4;6;2;0;0;2;1;2;0;3;2;5;1
Prov Namen;ALGEMENE TANDHEELKUNDE;303;138;165;0;10;11;6;16;11;23;18;21;22;0;4;4;9;8;8;28;28;35;41
Prov Namen;PARODONTOLOGIE;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Namen;ORTHODONTIE;12;10;2;0;0;1;1;1;4;1;1;1;0;0;0;0;0;0;0;1;0;0;1
Prov Luxemburg;ALGEMENE TANDHEELKUNDE;154;71;83;0;9;2;6;6;9;9;13;9;8;0;1;3;2;2;8;15;24;16;12
Prov Luxemburg;ORTHODONTIE;10;6;4;0;1;1;0;0;0;2;1;0;1;0;1;0;0;1;0;2;0;0;0
Prov Brussels hoofdstedelijk gewest;ALGEMENE TANDHEELKUNDE;999;481;518;4;62;53;50;38;46;54;57;56;61;5;36;31;44;24;50;75;86;53;114
Prov Brussels hoofdstedelijk gewest;PARODONTOLOGIE;16;7;9;0;0;3;2;1;0;1;0;0;0;0;1;1;2;1;0;3;0;0;1
Prov Brussels hoofdstedelijk gewest;ORTHODONTIE;50;31;19;0;3;2;3;5;5;8;2;2;1;0;0;2;3;5;1;1;3;1;3
