Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
België;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;283;73;210;0;0;13;13;11;7;9;9;7;4;0;0;12;25;24;27;28;32;16;46
België;NEUROLOGIE;613;294;319;0;0;46;62;50;42;38;24;18;14;0;0;20;29;48;34;43;49;47;49
België;PSYCHIATRIE;977;438;539;0;0;4;8;29;97;116;78;32;74;0;0;3;2;24;66;87;73;66;218
België;GYNAECOLOGIE-VERLOSKUNDE;1703;882;821;0;2;150;142;142;132;105;86;60;63;0;0;21;42;54;58;81;96;120;349
België;OFTALMOLOGIE;1268;769;499;0;12;93;88;93;86;83;81;71;162;0;2;33;33;36;41;56;56;52;190
België;OTORHINOLARYNGOLOGIE;752;319;433;0;0;50;46;48;47;52;27;22;27;0;0;17;26;36;30;45;60;60;159
België;UROLOGIE;488;66;422;0;0;10;19;15;7;8;5;2;0;0;0;36;33;52;53;36;49;49;114
België;ORTHOPEDISCHE HEELKUNDE;1211;115;1096;0;0;11;28;15;24;12;9;7;9;0;0;72;97;129;113;130;166;118;271
België;STOMATOLOGIE;369;90;279;0;1;10;18;9;20;5;8;8;11;0;0;22;25;25;25;27;37;25;93
België;DERMATO-VENEREOLOGIE;863;616;247;0;10;66;75;87;83;80;59;49;107;0;0;15;5;16;17;25;29;29;111
België;PNEUMOLOGIE;612;255;357;0;0;39;58;56;44;16;15;12;15;0;0;18;18;41;33;44;65;61;77
België;GASTRO-ENTEROLOGIE;768;244;524;0;0;43;51;44;37;21;19;12;17;0;0;26;38;60;53;69;77;68;133
België;PEDIATRIE;1975;1280;695;0;1;184;185;215;183;152;100;76;184;0;0;41;46;38;55;52;59;72;332
België;CARDIOLOGIE;1245;289;956;0;0;31;60;53;45;38;28;14;20;0;0;44;86;118;106;127;117;114;244
België;NEUROPSYCHIATRIE;242;59;183;0;0;0;0;0;0;0;7;11;41;0;0;0;0;0;0;0;7;17;159
België;FYSISCHE GENEESKUNDE EN REVALIDATIE;590;273;317;0;0;35;27;48;43;34;37;22;27;0;0;18;23;28;18;36;31;48;115
België;KLINISCHE BIOLOGIE;734;351;383;0;0;21;29;34;43;33;44;41;106;0;0;9;16;19;13;40;42;54;190
België;RONTGENDIAGNOSE;1888;564;1324;0;1;87;69;87;75;89;65;44;47;0;4;94;99;106;109;166;213;175;358
België;RADIOTHERAPIE-ONCOLOGIE;242;139;103;0;0;14;24;24;21;17;19;9;11;0;0;6;15;15;13;4;22;12;16
België;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;368;292;76;0;0;60;67;68;41;10;16;9;21;0;0;7;13;12;6;4;11;10;13
België;NUCLEAIRE GENEESKUNDE;353;123;230;0;0;11;20;17;13;19;24;5;14;0;1;14;9;11;18;24;24;23;106
België;PATHOLOGISCHE ANATOMIE;402;216;186;0;0;23;23;33;37;27;24;20;29;0;0;7;15;19;16;15;23;25;66
België;INWENDIGE GENEESKUNDE;1922;723;1199;0;0;124;133;146;110;75;42;40;53;0;0;48;69;90;113;136;128;124;491
België;REUMATOLOGIE;278;125;153;0;0;9;18;17;22;22;10;5;22;0;0;6;6;9;11;11;20;24;66
België;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;791;376;415;0;0;59;95;91;41;8;19;25;38;0;0;20;41;66;28;10;37;52;161
België;GERECHTELIJKE GENEESKUNDE;15;4;11;0;0;2;0;2;0;0;0;0;0;0;0;2;2;3;0;0;1;1;2
België;URGENTIEGENEESKUNE;169;84;85;0;0;37;26;8;9;2;2;0;0;0;0;23;19;17;13;6;4;3;0
België;ACUTE GENEESKUNDE;322;139;183;0;4;9;14;29;42;15;12;12;2;0;0;8;9;29;49;31;28;17;12
België;GERIATRIE;324;196;128;0;0;23;39;39;39;26;13;13;4;0;0;4;13;8;12;9;20;29;33
België;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;645;196;449;0;0;0;2;8;33;37;43;43;30;0;0;0;0;8;18;34;90;118;181
België;MEDISCHE ONCOLOGIE;291;161;130;0;0;27;34;26;31;18;11;6;8;0;0;8;10;13;21;29;12;14;23
België;BEHEER VAN GEZONDHEIDSGEGEVENS;60;23;37;0;0;0;0;1;2;8;8;4;0;0;0;0;1;1;4;7;11;9;4
Gewest Vlaanderen;ARBEIDSGENEESKUNDE;764;399;365;0;1;6;30;72;77;73;66;35;39;0;0;1;5;37;20;30;71;74;127
Gewest Vlaanderen;ANESTHESIE-REANIMATIE;1470;611;859;0;0;110;79;97;107;78;45;32;63;0;0;73;82;113;119;109;116;99;148
Gewest Vlaanderen;HEELKUNDE;968;188;780;0;0;34;37;39;34;8;12;12;12;0;0;47;72;80;83;87;92;92;227
Gewest Vlaanderen;NEUROCHIRURGIE;152;16;136;0;0;4;1;2;4;4;0;0;1;0;0;12;18;22;20;10;13;13;28
Gewest Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;166;42;124;0;0;8;7;4;6;5;4;5;3;0;0;4;12;12;18;19;18;12;29
Gewest Vlaanderen;NEUROLOGIE;331;158;173;0;0;31;41;25;17;22;6;11;5;0;0;9;18;27;21;15;28;27;28
Gewest Vlaanderen;PSYCHIATRIE;269;140;129;0;0;0;1;2;46;60;23;3;5;0;0;0;0;6;37;44;22;8;12
Gewest Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;835;420;415;0;2;81;74;74;72;51;33;18;15;0;0;6;21;24;28;44;55;60;177
Gewest Vlaanderen;OFTALMOLOGIE;734;456;278;0;8;55;50;53;63;56;48;48;75;0;0;13;20;17;19;32;33;31;113
Gewest Vlaanderen;OTORHINOLARYNGOLOGIE;399;168;231;0;0;29;30;26;21;28;13;10;11;0;0;10;14;26;18;20;32;36;75
Gewest Vlaanderen;UROLOGIE;294;41;253;0;0;10;13;5;7;3;2;1;0;0;0;24;20;30;33;22;33;33;58
Gewest Vlaanderen;ORTHOPEDISCHE HEELKUNDE;723;66;657;0;0;8;18;6;16;8;5;2;3;0;0;45;57;96;66;80;105;76;132
Gewest Vlaanderen;STOMATOLOGIE;211;48;163;0;0;7;12;3;14;2;3;4;3;0;0;13;21;20;14;17;29;10;39
Gewest Vlaanderen;DERMATO-VENEREOLOGIE;475;341;134;0;6;38;41;56;50;45;30;26;49;0;0;9;3;8;14;16;11;17;56
Gewest Vlaanderen;PNEUMOLOGIE;330;143;187;0;0;29;34;32;25;8;9;3;3;0;0;12;12;20;14;25;35;32;37
Gewest Vlaanderen;GASTRO-ENTEROLOGIE;402;126;276;0;0;29;25;27;22;10;7;4;2;0;0;18;24;35;31;34;43;40;51
Gewest Vlaanderen;PEDIATRIE;972;627;345;0;0;90;86;103;107;96;42;34;69;0;0;19;20;21;29;26;37;41;152
Gewest Vlaanderen;CARDIOLOGIE;635;122;513;0;0;15;25;26;23;18;5;4;6;0;0;29;56;75;55;75;61;54;108
Gewest Vlaanderen;NEUROPSYCHIATRIE;137;29;108;0;0;0;0;0;0;0;5;8;16;0;0;0;0;0;0;0;5;12;91
Gewest Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;356;154;202;0;0;19;18;29;27;20;21;11;9;0;0;16;14;19;14;23;18;28;70
Gewest Vlaanderen;KLINISCHE BIOLOGIE;382;172;210;0;0;11;21;24;29;19;18;15;35;0;0;6;12;12;11;31;24;32;82
Gewest Vlaanderen;RONTGENDIAGNOSE;1029;284;745;0;1;51;32;45;47;41;30;16;21;0;3;60;55;64;60;107;120;106;170
Gewest Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;144;80;64;0;0;7;16;19;14;14;7;2;1;0;0;6;9;7;7;2;16;10;7
Gewest Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;247;203;44;0;0;37;39;57;28;6;14;8;14;0;0;2;8;6;4;2;6;8;8
Gewest Vlaanderen;NUCLEAIRE GENEESKUNDE;173;58;115;0;0;8;12;9;8;9;8;2;2;0;0;7;7;5;12;16;11;10;47
Gewest Vlaanderen;PATHOLOGISCHE ANATOMIE;246;121;125;0;0;9;18;22;23;17;12;12;8;0;0;3;11;15;13;10;10;16;47
Gewest Vlaanderen;INWENDIGE GENEESKUNDE;938;356;582;0;0;66;73;67;56;35;23;21;15;0;0;24;27;38;59;57;58;49;270
Gewest Vlaanderen;REUMATOLOGIE;143;61;82;0;0;8;6;8;14;11;5;3;6;0;0;4;4;7;6;6;7;13;35
Gewest Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;560;237;323;0;0;33;62;59;15;3;12;21;32;0;0;11;21;39;14;3;35;47;153
Gewest Vlaanderen;GERECHTELIJKE GENEESKUNDE;5;1;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1
Gewest Vlaanderen;URGENTIEGENEESKUNE;71;44;27;0;0;24;10;4;4;2;0;0;0;0;0;10;8;4;3;0;2;0;0
Gewest Vlaanderen;ACUTE GENEESKUNDE;138;56;82;0;3;7;8;13;12;6;4;2;1;0;0;5;8;17;25;11;9;5;2
Gewest Vlaanderen;GERIATRIE;196;108;88;0;0;13;16;23;25;11;8;10;2;0;0;4;6;6;8;7;12;22;23
Gewest Vlaanderen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;343;103;240;0;0;0;2;3;26;23;23;14;12;0;0;0;0;3;11;18;51;69;88
Gewest Vlaanderen;MEDISCHE ONCOLOGIE;136;80;56;0;0;12;18;14;16;10;7;2;1;0;0;3;4;5;14;12;7;4;7
Gewest Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;27;9;18;0;0;0;0;1;0;3;3;2;0;0;0;0;0;1;3;3;4;4;3
Gewest Wallonië;ARBEIDSGENEESKUNDE;329;201;128;0;0;1;8;42;33;28;35;27;27;0;0;0;1;9;11;10;12;25;60
Gewest Wallonië;ANESTHESIE-REANIMATIE;842;315;527;0;0;41;44;52;51;31;20;23;53;0;0;38;45;68;72;70;69;59;106
Gewest Wallonië;HEELKUNDE;584;104;480;0;0;8;15;17;18;19;9;11;7;0;0;7;31;38;45;48;62;64;185
Gewest Wallonië;NEUROCHIRURGIE;69;11;58;0;0;3;1;2;2;1;2;0;0;0;0;6;3;8;6;8;6;7;14
Gewest Wallonië;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;76;20;56;0;0;2;3;5;1;4;4;1;0;0;0;5;13;6;5;7;10;2;8
Gewest Wallonië;NEUROLOGIE;204;94;110;0;0;11;13;17;20;9;14;2;8;0;0;7;7;12;10;22;17;17;18
Gewest Wallonië;PSYCHIATRIE;435;184;251;0;0;4;5;20;33;34;32;17;39;0;0;3;2;11;20;27;28;39;121
Gewest Wallonië;GYNAECOLOGIE-VERLOSKUNDE;582;297;285;0;0;42;39;46;46;38;32;27;27;0;0;9;14;17;23;29;29;46;118
Gewest Wallonië;OFTALMOLOGIE;376;217;159;0;2;23;25;29;17;22;22;16;61;0;2;14;10;13;14;18;17;16;55
Gewest Wallonië;OTORHINOLARYNGOLOGIE;256;112;144;0;0;13;16;14;19;21;12;10;7;0;0;4;9;8;9;16;19;16;63
Gewest Wallonië;UROLOGIE;147;20;127;0;0;0;5;7;0;4;3;1;0;0;0;7;10;15;17;12;11;12;43
Gewest Wallonië;ORTHOPEDISCHE HEELKUNDE;386;35;351;0;0;2;8;9;5;2;2;4;3;0;0;21;32;27;38;44;48;36;105
Gewest Wallonië;STOMATOLOGIE;97;21;76;0;0;2;3;4;4;1;3;0;4;0;0;5;4;2;9;9;4;9;34
Gewest Wallonië;DERMATO-VENEREOLOGIE;255;176;79;0;4;16;24;19;23;26;17;16;31;0;0;4;1;6;3;5;12;9;39
Gewest Wallonië;PNEUMOLOGIE;215;84;131;0;0;7;19;18;13;7;5;7;8;0;0;5;5;14;17;16;23;23;28
Gewest Wallonië;GASTRO-ENTEROLOGIE;262;82;180;0;0;11;20;9;9;8;10;5;10;0;0;6;6;18;18;26;28;23;55
Gewest Wallonië;PEDIATRIE;660;412;248;0;0;55;60;79;51;37;35;29;66;0;0;14;18;11;18;22;17;19;129
Gewest Wallonië;CARDIOLOGIE;414;103;311;0;0;11;17;18;19;13;14;4;7;0;0;6;18;28;39;39;40;44;97
Gewest Wallonië;NEUROPSYCHIATRIE;68;15;53;0;0;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;2;4;47
Gewest Wallonië;FYSISCHE GENEESKUNDE EN REVALIDATIE;192;94;98;0;0;12;8;13;14;10;12;11;14;0;0;1;9;9;3;12;10;15;39
Gewest Wallonië;KLINISCHE BIOLOGIE;245;120;125;0;0;4;5;8;8;9;18;15;53;0;0;2;3;4;1;6;12;15;82
Gewest Wallonië;RONTGENDIAGNOSE;623;188;435;0;0;21;23;31;20;32;31;13;17;0;0;17;30;26;39;44;75;56;148
Gewest Wallonië;RADIOTHERAPIE-ONCOLOGIE;76;40;36;0;0;5;6;3;3;1;10;6;6;0;0;0;4;8;6;2;6;2;8
Gewest Wallonië;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;72;52;20;0;0;13;14;7;10;1;1;1;5;0;0;2;1;5;2;2;3;1;4
Gewest Wallonië;NUCLEAIRE GENEESKUNDE;136;51;85;0;0;3;4;6;4;10;12;3;9;0;1;2;1;3;3;8;9;10;48
Gewest Wallonië;PATHOLOGISCHE ANATOMIE;112;66;46;0;0;9;3;7;12;8;9;6;12;0;0;4;3;2;1;5;9;7;15
Gewest Wallonië;INWENDIGE GENEESKUNDE;650;231;419;0;0;32;40;46;38;30;10;13;22;0;0;11;25;36;38;58;54;56;141
Gewest Wallonië;REUMATOLOGIE;95;47;48;0;0;1;9;7;6;9;2;2;11;0;0;0;1;2;3;3;11;7;21
Gewest Wallonië;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;137;86;51;0;0;15;27;20;19;1;1;1;2;0;0;7;12;13;9;5;0;2;3
Gewest Wallonië;GERECHTELIJKE GENEESKUNDE;8;2;6;0;0;0;0;2;0;0;0;0;0;0;0;1;1;3;0;0;0;0;1
Gewest Wallonië;URGENTIEGENEESKUNE;69;26;43;0;0;10;10;2;4;0;0;0;0;0;0;10;9;7;9;4;2;2;0
Gewest Wallonië;ACUTE GENEESKUNDE;146;63;83;0;1;0;2;13;26;7;6;7;1;0;0;2;1;9;22;15;16;11;7
Gewest Wallonië;GERIATRIE;97;67;30;0;0;6;18;12;11;12;4;2;2;0;0;0;5;1;4;1;6;5;8
Gewest Wallonië;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;254;75;179;0;0;0;0;5;4;12;19;20;15;0;0;0;0;3;7;13;32;42;82
Gewest Wallonië;MEDISCHE ONCOLOGIE;100;49;51;0;0;7;8;6;12;6;2;3;5;0;0;4;4;5;4;13;4;7;10
Gewest Wallonië;BEHEER VAN GEZONDHEIDSGEGEVENS;21;7;14;0;0;0;0;0;1;1;4;1;0;0;0;0;0;0;1;3;6;3;1
Gewest Brussels hoofdstedelijk gewest;ARBEIDSGENEESKUNDE;85;46;39;0;0;1;0;4;10;6;9;9;7;0;0;0;0;2;0;1;7;8;21
Gewest Brussels hoofdstedelijk gewest;ANESTHESIE-REANIMATIE;284;144;140;0;0;22;25;12;22;12;5;17;29;0;0;19;22;21;16;16;16;8;22
Gewest Brussels hoofdstedelijk gewest;HEELKUNDE;211;54;157;0;0;10;12;7;3;5;4;7;6;0;0;10;9;16;17;10;12;19;64
Gewest Brussels hoofdstedelijk gewest;NEUROCHIRURGIE;24;3;21;0;0;2;0;0;1;0;0;0;0;0;0;0;4;3;3;0;3;2;6
Gewest Brussels hoofdstedelijk gewest;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;41;11;30;0;0;3;3;2;0;0;1;1;1;0;0;3;0;6;4;2;4;2;9
Gewest Brussels hoofdstedelijk gewest;NEUROLOGIE;78;42;36;0;0;4;8;8;5;7;4;5;1;0;0;4;4;9;3;6;4;3;3
Gewest Brussels hoofdstedelijk gewest;PSYCHIATRIE;273;114;159;0;0;0;2;7;18;22;23;12;30;0;0;0;0;7;9;16;23;19;85
Gewest Brussels hoofdstedelijk gewest;GYNAECOLOGIE-VERLOSKUNDE;286;165;121;0;0;27;29;22;14;16;21;15;21;0;0;6;7;13;7;8;12;14;54
Gewest Brussels hoofdstedelijk gewest;OFTALMOLOGIE;158;96;62;0;2;15;13;11;6;5;11;7;26;0;0;6;3;6;8;6;6;5;22
Gewest Brussels hoofdstedelijk gewest;OTORHINOLARYNGOLOGIE;97;39;58;0;0;8;0;8;7;3;2;2;9;0;0;3;3;2;3;9;9;8;21
Gewest Brussels hoofdstedelijk gewest;UROLOGIE;47;5;42;0;0;0;1;3;0;1;0;0;0;0;0;5;3;7;3;2;5;4;13
Gewest Brussels hoofdstedelijk gewest;ORTHOPEDISCHE HEELKUNDE;102;14;88;0;0;1;2;0;3;2;2;1;3;0;0;6;8;6;9;6;13;6;34
Gewest Brussels hoofdstedelijk gewest;STOMATOLOGIE;61;21;40;0;1;1;3;2;2;2;2;4;4;0;0;4;0;3;2;1;4;6;20
Gewest Brussels hoofdstedelijk gewest;DERMATO-VENEREOLOGIE;133;99;34;0;0;12;10;12;10;9;12;7;27;0;0;2;1;2;0;4;6;3;16
Gewest Brussels hoofdstedelijk gewest;PNEUMOLOGIE;67;28;39;0;0;3;5;6;6;1;1;2;4;0;0;1;1;7;2;3;7;6;12
Gewest Brussels hoofdstedelijk gewest;GASTRO-ENTEROLOGIE;104;36;68;0;0;3;6;8;6;3;2;3;5;0;0;2;8;7;4;9;6;5;27
Gewest Brussels hoofdstedelijk gewest;PEDIATRIE;343;241;102;0;1;39;39;33;25;19;23;13;49;0;0;8;8;6;8;4;5;12;51
Gewest Brussels hoofdstedelijk gewest;CARDIOLOGIE;196;64;132;0;0;5;18;9;3;7;9;6;7;0;0;9;12;15;12;13;16;16;39
Gewest Brussels hoofdstedelijk gewest;NEUROPSYCHIATRIE;37;15;22;0;0;0;0;0;0;0;1;3;11;0;0;0;0;0;0;0;0;1;21
Gewest Brussels hoofdstedelijk gewest;FYSISCHE GENEESKUNDE EN REVALIDATIE;42;25;17;0;0;4;1;6;2;4;4;0;4;0;0;1;0;0;1;1;3;5;6
Gewest Brussels hoofdstedelijk gewest;KLINISCHE BIOLOGIE;107;59;48;0;0;6;3;2;6;5;8;11;18;0;0;1;1;3;1;3;6;7;26
Gewest Brussels hoofdstedelijk gewest;RONTGENDIAGNOSE;236;92;144;0;0;15;14;11;8;16;4;15;9;0;1;17;14;16;10;15;18;13;40
Gewest Brussels hoofdstedelijk gewest;RADIOTHERAPIE-ONCOLOGIE;22;19;3;0;0;2;2;2;4;2;2;1;4;0;0;0;2;0;0;0;0;0;1
Gewest Brussels hoofdstedelijk gewest;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;49;37;12;0;0;10;14;4;3;3;1;0;2;0;0;3;4;1;0;0;2;1;1
Gewest Brussels hoofdstedelijk gewest;NUCLEAIRE GENEESKUNDE;44;14;30;0;0;0;4;2;1;0;4;0;3;0;0;5;1;3;3;0;4;3;11
Gewest Brussels hoofdstedelijk gewest;PATHOLOGISCHE ANATOMIE;44;29;15;0;0;5;2;4;2;2;3;2;9;0;0;0;1;2;2;0;4;2;4
Gewest Brussels hoofdstedelijk gewest;INWENDIGE GENEESKUNDE;334;136;198;0;0;26;20;33;16;10;9;6;16;0;0;13;17;16;16;21;16;19;80
Gewest Brussels hoofdstedelijk gewest;REUMATOLOGIE;40;17;23;0;0;0;3;2;2;2;3;0;5;0;0;2;1;0;2;2;2;4;10
Gewest Brussels hoofdstedelijk gewest;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;94;53;41;0;0;11;6;12;7;4;6;3;4;0;0;2;8;14;5;2;2;3;5
Gewest Brussels hoofdstedelijk gewest;GERECHTELIJKE GENEESKUNDE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNE;29;14;15;0;0;3;6;2;1;0;2;0;0;0;0;3;2;6;1;2;0;1;0
Gewest Brussels hoofdstedelijk gewest;ACUTE GENEESKUNDE;38;20;18;0;0;2;4;3;4;2;2;3;0;0;0;1;0;3;2;5;3;1;3
Gewest Brussels hoofdstedelijk gewest;GERIATRIE;31;21;10;0;0;4;5;4;3;3;1;1;0;0;0;0;2;1;0;1;2;2;2
Gewest Brussels hoofdstedelijk gewest;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;48;18;30;0;0;0;0;0;3;2;1;9;3;0;0;0;0;2;0;3;7;7;11
Gewest Brussels hoofdstedelijk gewest;MEDISCHE ONCOLOGIE;55;32;23;0;0;8;8;6;3;2;2;1;2;0;0;1;2;3;3;4;1;3;6
Gewest Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;12;7;5;0;0;0;0;0;1;4;1;1;0;0;0;0;1;0;0;1;1;2;0
Prov Vlaams Brabant;ARBEIDSGENEESKUNDE;211;114;97;0;1;2;9;20;24;19;19;10;10;0;0;0;0;10;6;8;18;24;31
Prov Vlaams Brabant;ANESTHESIE-REANIMATIE;338;153;185;0;0;25;21;24;27;15;9;11;21;0;0;13;20;28;22;24;36;15;27
Prov Vlaams Brabant;HEELKUNDE;271;55;216;0;0;10;7;16;13;3;1;3;2;0;0;21;23;21;23;22;17;26;63
Prov Vlaams Brabant;NEUROCHIRURGIE;31;3;28;0;0;0;1;0;1;1;0;0;0;0;0;3;4;3;6;3;3;0;6
Prov Vlaams Brabant;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;39;15;24;0;0;2;4;3;4;1;0;1;0;0;0;0;3;0;4;6;4;1;6
Prov Vlaams Brabant;NEUROLOGIE;87;41;46;0;0;7;6;4;10;5;3;3;3;0;0;4;3;9;6;3;5;7;9
Prov Vlaams Brabant;PSYCHIATRIE;76;41;35;0;0;0;0;1;13;15;9;1;2;0;0;0;0;3;2;10;7;6;7
Prov Vlaams Brabant;GYNAECOLOGIE-VERLOSKUNDE;237;133;104;0;1;22;24;24;22;13;12;7;8;0;0;1;6;8;8;9;18;17;37
Prov Vlaams Brabant;OFTALMOLOGIE;191;127;64;0;2;14;15;16;15;19;10;16;20;0;0;3;5;5;6;8;11;9;17
Prov Vlaams Brabant;OTORHINOLARYNGOLOGIE;100;47;53;0;0;9;7;8;4;10;3;2;4;0;0;2;5;8;1;3;9;7;18
Prov Vlaams Brabant;UROLOGIE;64;10;54;0;0;2;4;1;2;1;0;0;0;0;0;8;4;5;6;4;10;2;15
Prov Vlaams Brabant;ORTHOPEDISCHE HEELKUNDE;165;22;143;0;0;4;4;3;2;5;1;1;2;0;0;12;13;27;15;20;22;15;19
Prov Vlaams Brabant;STOMATOLOGIE;50;16;34;0;0;2;4;1;3;1;0;2;3;0;0;6;3;4;0;4;5;0;12
Prov Vlaams Brabant;DERMATO-VENEREOLOGIE;133;102;31;0;3;13;12;23;12;10;6;9;14;0;0;2;0;0;9;6;2;0;12
Prov Vlaams Brabant;PNEUMOLOGIE;92;47;45;0;0;13;9;11;6;3;3;0;2;0;0;3;1;6;4;5;10;6;10
Prov Vlaams Brabant;GASTRO-ENTEROLOGIE;104;37;67;0;0;5;10;7;8;3;3;1;0;0;0;5;6;6;7;10;11;11;11
Prov Vlaams Brabant;PEDIATRIE;310;210;100;0;0;31;34;37;33;33;12;6;24;0;0;6;7;6;9;11;17;9;35
Prov Vlaams Brabant;CARDIOLOGIE;174;35;139;0;0;3;5;10;6;6;1;2;2;0;0;12;12;21;12;23;19;16;24
Prov Vlaams Brabant;NEUROPSYCHIATRIE;39;6;33;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;1;4;28
Prov Vlaams Brabant;FYSISCHE GENEESKUNDE EN REVALIDATIE;83;38;45;0;0;5;6;8;5;2;6;4;2;0;0;3;3;2;4;3;2;7;21
