Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Belgique;PEDIATRIE;386;330;56;4;277;45;4;0;0;0;0;0;0;1;46;8;1;0;0;0;0;0;0
Belgique;CARDIOLOGIE;132;45;87;0;27;17;1;0;0;0;0;0;0;0;53;33;1;0;0;0;0;0;0
Belgique;MEDECINE PHYSIQUE ET READAPTATION;92;46;46;1;37;7;1;0;0;0;0;0;0;0;41;5;0;0;0;0;0;0;0
Belgique;BIOLOGIE CLINIQUE;57;27;30;0;16;8;2;1;0;0;0;0;0;0;25;5;0;0;0;0;0;0;0
Belgique;RADIODIAGNOSTIC;246;94;152;1;77;14;1;1;0;0;0;0;0;1;118;30;2;1;0;0;0;0;0
Belgique;RADIOTHERAPIE-ONCOLOGIE;37;20;17;0;13;7;0;0;0;0;0;0;0;0;12;4;0;1;0;0;0;0;0
Belgique;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;102;85;17;0;66;12;5;1;1;0;0;0;0;0;15;1;0;0;1;0;0;0;0
Belgique;MEDECINE NUCLEAIRE;38;17;21;0;14;3;0;0;0;0;0;0;0;0;16;5;0;0;0;0;0;0;0
Belgique;ANATOMIE PATHOLOGIQUE;66;44;22;0;31;10;2;0;1;0;0;0;0;0;18;2;1;0;1;0;0;0;0
Belgique;MEDECINE INTERNE;638;362;276;4;317;34;5;1;1;0;0;0;0;7;240;26;1;1;0;1;0;0;0
Belgique;RHUMATOLOGIE;27;19;8;0;7;11;1;0;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0
Belgique;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;205;123;82;3;92;22;2;1;2;1;0;0;0;0;57;17;2;4;2;0;0;0;0
Belgique;MEDECINE LEGALE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Belgique;MEDECINE D'URGENCE;319;178;141;0;114;50;8;3;1;2;0;0;0;0;97;29;7;4;4;0;0;0;0
Belgique;MEDECINE AIGUE;30;13;17;0;9;1;1;1;1;0;0;0;0;0;13;2;1;0;1;0;0;0;0
Belgique;GERIATRIE;98;82;16;1;52;23;3;3;0;0;0;0;0;0;11;4;1;0;0;0;0;0;0
Belgique;ONCOLOGIE MEDICALE;52;38;14;0;17;18;3;0;0;0;0;0;0;0;4;10;0;0;0;0;0;0;0
Région Flandre;MEDECINE DU TRAVAIL;39;22;17;0;7;4;1;2;4;4;0;0;0;0;2;3;0;2;0;1;4;4;1
Région Flandre;ANESTHESIE-REANIMATION;311;139;172;4;106;25;1;3;0;0;0;0;0;1;137;27;2;4;0;0;1;0;0
Région Flandre;CHIRURGIE;185;88;97;0;68;19;0;1;0;0;0;0;0;0;72;22;2;1;0;0;0;0;0
Région Flandre;NEUROCHIRURGIE;32;10;22;1;5;4;0;0;0;0;0;0;0;1;16;5;0;0;0;0;0;0;0
Région Flandre;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;27;13;14;0;10;3;0;0;0;0;0;0;0;1;10;3;0;0;0;0;0;0;0
Région Flandre;NEUROLOGIE;81;57;24;1;51;4;1;0;0;0;0;0;0;0;20;4;0;0;0;0;0;0;0
Région Flandre;GYNECOLOGIE-OBSTETRIQUE;172;150;22;2;127;19;2;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0
Région Flandre;OPHTALMOLOGIE;67;51;16;2;46;3;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0
Région Flandre;OTO-RHINO-LARYNGOLOGIE;56;47;9;0;40;7;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0
Région Flandre;UROLOGIE;71;35;36;0;26;9;0;0;0;0;0;0;0;0;29;7;0;0;0;0;0;0;0
Région Flandre;CHIRURGIE ORTHOPEDIQUE;133;44;89;0;33;11;0;0;0;0;0;0;0;0;67;20;1;1;0;0;0;0;0
Région Flandre;STOMATOLOGIE;34;10;24;1;8;1;0;0;0;0;0;0;0;0;23;1;0;0;0;0;0;0;0
Région Flandre;DERMATO-VENEREOLOGIE;49;39;10;1;33;4;1;0;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0
Région Flandre;PNEUMOLOGIE;30;18;12;0;9;9;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0
Région Flandre;GASTRO-ENTEROLOGIE;54;33;21;0;20;12;1;0;0;0;0;0;0;0;7;14;0;0;0;0;0;0;0
Région Flandre;PEDIATRIE;186;159;27;2;133;22;2;0;0;0;0;0;0;1;20;5;1;0;0;0;0;0;0
Région Flandre;CARDIOLOGIE;71;19;52;0;12;7;0;0;0;0;0;0;0;0;30;21;1;0;0;0;0;0;0
Région Flandre;MEDECINE PHYSIQUE ET READAPTATION;56;26;30;1;22;2;1;0;0;0;0;0;0;0;27;3;0;0;0;0;0;0;0
Région Flandre;BIOLOGIE CLINIQUE;34;18;16;0;12;4;1;1;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0
Région Flandre;RADIODIAGNOSTIC;142;51;91;0;44;5;1;1;0;0;0;0;0;0;74;16;1;0;0;0;0;0;0
Région Flandre;RADIOTHERAPIE-ONCOLOGIE;23;15;8;0;11;4;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;53;49;4;0;40;7;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Région Flandre;MEDECINE NUCLEAIRE;22;12;10;0;12;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0
Région Flandre;ANATOMIE PATHOLOGIQUE;39;24;15;0;16;5;2;0;1;0;0;0;0;0;13;1;0;0;1;0;0;0;0
Région Flandre;MEDECINE INTERNE;358;199;159;4;173;19;2;1;0;0;0;0;0;3;142;14;0;0;0;0;0;0;0
Région Flandre;RHUMATOLOGIE;14;11;3;0;3;8;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;118;71;47;2;53;12;2;0;1;1;0;0;0;0;32;10;1;3;1;0;0;0;0
Région Flandre;MEDECINE LEGALE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Flandre;MEDECINE D'URGENCE;151;88;63;0;58;24;4;0;1;1;0;0;0;0;50;10;1;2;0;0;0;0;0
Région Flandre;MEDECINE AIGUE;26;11;15;0;8;0;1;1;1;0;0;0;0;0;11;2;1;0;1;0;0;0;0
Région Flandre;GERIATRIE;36;27;9;1;21;4;1;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0
Région Flandre;ONCOLOGIE MEDICALE;30;22;8;0;8;13;1;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0
Région Wallonie;MEDECINE DU TRAVAIL;30;19;11;0;3;6;7;0;1;1;0;1;0;0;0;3;0;2;3;2;1;0;0
Région Wallonie;ANESTHESIE-REANIMATION;132;46;86;1;37;8;0;0;0;0;0;0;0;1;67;16;1;1;0;0;0;0;0
Région Wallonie;CHIRURGIE;84;50;34;0;36;13;1;0;0;0;0;0;0;0;23;10;1;0;0;0;0;0;0
Région Wallonie;NEUROCHIRURGIE;15;5;10;0;4;1;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Région Wallonie;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;9;4;5;0;2;1;1;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Région Wallonie;NEUROLOGIE;30;20;10;1;16;3;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Région Wallonie;GYNECOLOGIE-OBSTETRIQUE;68;61;7;1;57;3;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0
Région Wallonie;OPHTALMOLOGIE;36;19;17;1;18;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0
Région Wallonie;OTO-RHINO-LARYNGOLOGIE;22;15;7;0;12;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0
Région Wallonie;UROLOGIE;22;8;14;0;6;2;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0
Région Wallonie;CHIRURGIE ORTHOPEDIQUE;61;22;39;1;18;3;0;0;0;0;0;0;0;0;26;12;0;1;0;0;0;0;0
Région Wallonie;STOMATOLOGIE;7;2;5;0;1;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Région Wallonie;DERMATO-VENEREOLOGIE;19;18;1;0;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;PNEUMOLOGIE;20;12;8;0;7;5;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Région Wallonie;GASTRO-ENTEROLOGIE;23;17;6;0;11;5;0;1;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Région Wallonie;PEDIATRIE;107;100;7;2;85;13;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Wallonie;CARDIOLOGIE;36;15;21;0;11;4;0;0;0;0;0;0;0;0;17;4;0;0;0;0;0;0;0
Région Wallonie;MEDECINE PHYSIQUE ET READAPTATION;21;10;11;0;8;2;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0
Région Wallonie;BIOLOGIE CLINIQUE;14;5;9;0;2;2;1;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0
Région Wallonie;RADIODIAGNOSTIC;54;20;34;1;17;2;0;0;0;0;0;0;0;0;23;11;0;0;0;0;0;0;0
Région Wallonie;RADIOTHERAPIE-ONCOLOGIE;6;1;5;0;1;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;20;14;6;0;9;2;1;1;1;0;0;0;0;0;5;0;0;0;1;0;0;0;0
Région Wallonie;MEDECINE NUCLEAIRE;10;4;6;0;2;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Région Wallonie;ANATOMIE PATHOLOGIQUE;11;7;4;0;6;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
Région Wallonie;MEDECINE INTERNE;144;89;55;0;78;8;2;0;1;0;0;0;0;2;48;4;0;1;0;0;0;0;0
Région Wallonie;RHUMATOLOGIE;7;5;2;0;3;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;29;17;12;1;13;3;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0
Région Wallonie;MEDECINE D'URGENCE;101;50;51;0;35;11;1;3;0;0;0;0;0;0;31;12;2;2;4;0;0;0;0
Région Wallonie;GERIATRIE;45;41;4;0;24;13;1;3;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Région Wallonie;ONCOLOGIE MEDICALE;17;13;4;0;8;3;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;11;7;4;0;0;2;2;2;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;116;49;67;0;34;15;0;0;0;0;0;0;0;0;43;18;5;1;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE;62;30;32;0;22;8;0;0;0;0;0;0;0;0;19;12;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROCHIRURGIE;6;2;4;0;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;10;6;4;0;3;2;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROLOGIE;26;15;11;1;10;4;0;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;60;55;5;0;45;10;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;OPHTALMOLOGIE;25;22;3;0;16;4;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;15;10;5;0;9;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;UROLOGIE;20;8;12;0;6;2;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;41;10;31;0;7;3;0;0;0;0;0;0;0;0;20;11;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;STOMATOLOGIE;15;5;10;0;5;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;13;12;1;0;10;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PNEUMOLOGIE;15;11;4;0;6;3;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;13;9;4;0;2;7;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PEDIATRIE;93;71;22;0;59;10;2;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CARDIOLOGIE;25;11;14;0;4;6;1;0;0;0;0;0;0;0;6;8;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;15;10;5;0;7;3;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;9;4;5;0;2;2;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIODIAGNOSTIC;50;23;27;0;16;7;0;0;0;0;0;0;0;1;21;3;1;1;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;8;4;4;0;1;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;29;22;7;0;17;3;2;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;6;1;5;0;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;16;13;3;0;9;4;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE INTERNE;136;74;62;0;66;7;1;0;0;0;0;0;0;2;50;8;1;0;0;1;0;0;0
Région Région de Bruxelles-capitale;RHUMATOLOGIE;6;3;3;0;1;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;58;35;23;0;26;7;0;1;1;0;0;0;0;0;15;5;1;1;1;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;67;40;27;0;21;15;3;0;0;1;0;0;0;0;16;7;4;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE AIGUE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GERIATRIE;17;14;3;0;7;6;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;5;3;2;0;1;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE DU TRAVAIL;19;12;7;0;4;2;1;2;1;2;0;0;0;0;0;0;0;0;0;1;4;2;0
Prov Brabant flamand;ANESTHESIE-REANIMATION;97;39;58;0;30;7;0;2;0;0;0;0;0;0;43;11;2;2;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE;41;20;21;0;16;4;0;0;0;0;0;0;0;0;13;7;1;0;0;0;0;0;0
Prov Brabant flamand;NEUROCHIRURGIE;12;2;10;0;2;0;0;0;0;0;0;0;0;1;7;2;0;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;7;4;3;0;1;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROLOGIE;33;27;6;1;25;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Brabant flamand;GYNECOLOGIE-OBSTETRIQUE;42;36;6;0;31;4;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Brabant flamand;OPHTALMOLOGIE;22;16;6;1;13;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Brabant flamand;OTO-RHINO-LARYNGOLOGIE;14;12;2;0;11;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;UROLOGIE;14;6;8;0;4;2;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE ORTHOPEDIQUE;34;10;24;0;5;5;0;0;0;0;0;0;0;0;14;9;1;0;0;0;0;0;0
Prov Brabant flamand;STOMATOLOGIE;11;3;8;1;1;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
Prov Brabant flamand;DERMATO-VENEREOLOGIE;20;15;5;0;14;1;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0
Prov Brabant flamand;PNEUMOLOGIE;10;7;3;0;1;6;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant flamand;GASTRO-ENTEROLOGIE;16;11;5;0;4;7;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
Prov Brabant flamand;PEDIATRIE;62;56;6;0;47;9;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0
Prov Brabant flamand;CARDIOLOGIE;31;6;25;0;3;3;0;0;0;0;0;0;0;0;11;13;1;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE PHYSIQUE ET READAPTATION;17;9;8;0;8;1;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0
Prov Brabant flamand;BIOLOGIE CLINIQUE;12;8;4;0;5;2;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;RADIODIAGNOSTIC;51;18;33;0;14;3;1;0;0;0;0;0;0;0;26;7;0;0;0;0;0;0;0
Prov Brabant flamand;RADIOTHERAPIE-ONCOLOGIE;13;10;3;0;6;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;22;21;1;0;17;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE NUCLEAIRE;6;4;2;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;ANATOMIE PATHOLOGIQUE;14;8;6;0;6;1;0;0;1;0;0;0;0;0;5;0;0;0;1;0;0;0;0
Prov Brabant flamand;MEDECINE INTERNE;100;48;52;0;42;5;0;1;0;0;0;0;0;0;44;8;0;0;0;0;0;0;0
Prov Brabant flamand;RHUMATOLOGIE;3;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;35;19;16;0;15;3;0;0;1;0;0;0;0;0;11;5;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE D'URGENCE;35;19;16;0;11;7;1;0;0;0;0;0;0;0;14;1;0;1;0;0;0;0;0
Prov Brabant flamand;MEDECINE AIGUE;7;2;5;0;2;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0
Prov Brabant flamand;GERIATRIE;13;10;3;0;7;3;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant flamand;ONCOLOGIE MEDICALE;13;9;4;0;3;6;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE DU TRAVAIL;4;3;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;ANESTHESIE-REANIMATION;29;11;18;0;10;1;0;0;0;0;0;0;0;1;15;2;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE;21;10;11;0;7;3;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROCHIRURGIE;5;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROLOGIE;6;5;1;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;26;25;1;2;22;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OPHTALMOLOGIE;5;4;1;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;11;9;2;0;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;UROLOGIE;11;6;5;0;5;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;22;6;16;0;5;1;0;0;0;0;0;0;0;0;12;3;0;1;0;0;0;0;0
Prov Flandre occidentale;STOMATOLOGIE;4;1;3;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PNEUMOLOGIE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
