gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
België;ONCOLOGIE;214;58;156;0;0;0;20;23;5;5;3;2;0;0;0;0;12;26;24;42;23;26;3
België;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;9;8;1;0;0;0;1;1;0;3;1;2;0;0;0;0;0;1;0;0;0;0;0
België;KLINISCHE HEMATOLOGIE;145;69;76;0;0;12;19;15;6;8;4;2;3;0;0;3;8;12;13;13;7;11;9
België;BEHEER VAN GEZONDHEIDSGEGEVENS;106;31;75;0;0;0;0;1;5;6;8;7;4;0;0;0;1;1;6;11;23;19;14
Gewest Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;113;37;76;0;0;0;2;3;8;11;7;3;3;0;0;0;0;3;6;12;20;14;21
Gewest Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;568;203;365;0;0;5;33;37;43;29;13;22;21;0;0;4;16;27;23;36;26;63;170
Gewest Vlaanderen;GERIATRIE;107;35;72;0;0;6;3;11;6;3;3;2;1;0;0;1;2;3;1;4;9;9;43
Gewest Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;127;24;103;0;0;2;10;7;2;0;3;0;0;0;0;2;23;16;15;12;15;5;15
Gewest Vlaanderen;INTENSIEVE ZORGEN;508;175;333;0;0;19;40;58;32;15;8;2;1;0;0;24;41;54;57;51;47;29;30
Gewest Vlaanderen;PEDIATRISCHE NEUROLOGIE;49;33;16;0;0;2;6;9;5;4;2;4;1;0;0;0;0;1;4;1;2;4;4
Gewest Vlaanderen;NEFROLOGIE;170;65;105;0;0;12;18;17;6;4;5;3;0;0;0;5;17;12;12;17;4;14;24
Gewest Vlaanderen;URGENTIEGENEESKUNDE;238;59;179;0;0;2;18;18;11;4;1;5;0;0;0;4;16;35;37;26;28;14;19
Gewest Vlaanderen;ENDOCRINO-DIABETOLOGIE;144;80;64;0;0;10;19;13;14;10;10;4;0;0;0;3;4;9;7;6;5;12;18
Gewest Vlaanderen;NEONATOLOGIE;64;42;22;0;0;7;6;8;9;8;3;1;0;0;0;1;2;3;6;3;4;2;1
Gewest Vlaanderen;ONCOLOGIE;163;49;114;0;0;0;20;16;5;4;3;1;0;0;0;0;10;19;18;30;16;18;3
Gewest Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Vlaanderen;KLINISCHE HEMATOLOGIE;77;39;38;0;0;6;11;11;3;4;3;1;0;0;0;1;5;3;10;6;3;7;3
Gewest Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;44;9;35;0;0;0;0;0;1;3;2;2;1;0;0;0;1;1;4;5;11;8;5
Gewest Wallonië;NUCLEAIRE IN VITRO GENEESKUNDE;68;30;38;0;0;0;0;2;1;11;8;4;4;0;0;0;0;0;0;5;7;13;13
Gewest Wallonië;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;282;85;197;0;0;0;3;13;12;9;12;15;21;0;0;0;4;5;8;18;19;33;110
Gewest Wallonië;GERIATRIE;48;15;33;0;0;0;4;2;4;1;2;0;2;0;0;0;0;1;3;2;3;5;19
Gewest Wallonië;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;30;6;24;0;0;0;4;2;0;0;0;0;0;0;0;0;2;4;5;5;1;5;2
Gewest Wallonië;INTENSIEVE ZORGEN;210;38;172;0;0;4;6;11;5;7;2;2;1;0;0;5;12;27;21;42;29;23;13
Gewest Wallonië;PEDIATRISCHE NEUROLOGIE;31;21;10;0;0;1;5;6;1;0;1;4;3;0;0;0;1;1;0;0;1;4;3
Gewest Wallonië;NEFROLOGIE;96;32;64;0;0;1;9;7;5;4;1;2;3;0;0;3;4;7;5;10;7;11;17
Gewest Wallonië;URGENTIEGENEESKUNDE;167;43;124;0;0;2;8;7;9;7;6;3;1;0;0;1;4;16;20;20;29;12;22
Gewest Wallonië;ENDOCRINO-DIABETOLOGIE;109;51;58;0;0;2;11;13;14;1;4;4;2;0;0;1;4;7;7;5;12;3;19
Gewest Wallonië;NEONATOLOGIE;37;25;12;0;0;2;7;7;4;0;3;2;0;0;0;0;2;4;2;1;1;2;0
Gewest Wallonië;ONCOLOGIE;37;6;31;0;0;0;0;4;0;1;0;1;0;0;0;0;1;6;6;8;5;5;0
Gewest Wallonië;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;5;4;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0
Gewest Wallonië;KLINISCHE HEMATOLOGIE;50;21;29;0;0;6;5;4;1;2;0;1;2;0;0;2;3;6;2;6;4;2;4
Gewest Wallonië;BEHEER VAN GEZONDHEIDSGEGEVENS;48;15;33;0;0;0;0;1;1;2;5;4;2;0;0;0;0;0;1;5;11;10;6
Gewest Brussels hoofdstedelijk gewest;NUCLEAIRE IN VITRO GENEESKUNDE;32;15;17;0;0;0;0;0;1;2;4;5;3;0;0;0;0;0;1;2;4;4;6
Gewest Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;108;41;67;0;0;0;2;2;4;5;5;10;13;0;0;0;1;0;5;5;8;10;38
Gewest Brussels hoofdstedelijk gewest;GERIATRIE;10;4;6;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;1;0;1;3
Gewest Brussels hoofdstedelijk gewest;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;22;12;10;0;0;1;3;0;3;2;2;1;0;0;0;0;2;1;1;0;3;1;2
Gewest Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;71;23;48;0;0;3;8;2;5;1;1;0;3;0;0;1;6;5;6;13;7;4;6
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;11;9;2;0;0;1;3;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;1
Gewest Brussels hoofdstedelijk gewest;NEFROLOGIE;48;21;27;0;0;3;5;5;1;4;1;0;2;0;0;2;4;4;1;4;3;2;7
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;43;15;28;0;0;0;2;1;3;3;3;1;2;0;0;0;2;5;5;1;3;5;7
Gewest Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;51;23;28;0;0;3;7;3;1;2;1;3;3;0;0;1;3;1;3;0;3;3;14
Gewest Brussels hoofdstedelijk gewest;NEONATOLOGIE;20;17;3;0;0;1;7;4;3;0;1;1;0;0;0;0;0;0;1;0;1;1;0
Gewest Brussels hoofdstedelijk gewest;ONCOLOGIE;14;3;11;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;4;2;3;0
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;18;9;9;0;0;0;3;0;2;2;1;0;1;0;0;0;0;3;1;1;0;2;2
Gewest Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;14;7;7;0;0;0;0;0;3;1;1;1;1;0;0;0;0;0;1;1;1;1;3
Prov Vlaams Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;37;11;26;0;0;0;0;1;2;1;3;2;2;0;0;0;0;1;0;3;6;7;9
Prov Vlaams Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;147;54;93;0;0;1;10;10;8;10;4;5;6;0;0;1;2;3;4;5;9;17;52
Prov Vlaams Brabant;GERIATRIE;21;13;8;0;0;1;2;4;3;0;2;1;0;0;0;0;0;0;0;0;3;0;5
Prov Vlaams Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;28;10;18;0;0;2;4;2;0;0;2;0;0;0;0;0;5;3;2;5;0;1;2
Prov Vlaams Brabant;INTENSIEVE ZORGEN;123;37;86;0;0;3;8;15;5;3;2;1;0;0;0;12;7;13;14;17;7;6;10
Prov Vlaams Brabant;PEDIATRISCHE NEUROLOGIE;18;10;8;0;0;1;2;3;0;1;1;2;0;0;0;0;0;1;3;1;1;0;2
Prov Vlaams Brabant;NEFROLOGIE;32;13;19;0;0;4;3;3;2;0;1;0;0;0;0;0;6;2;2;2;1;3;3
Prov Vlaams Brabant;URGENTIEGENEESKUNDE;58;20;38;0;0;0;7;6;2;1;1;3;0;0;0;1;3;6;7;7;4;5;5
Prov Vlaams Brabant;ENDOCRINO-DIABETOLOGIE;43;28;15;0;0;4;5;6;4;3;4;2;0;0;0;1;0;5;2;0;1;1;5
Prov Vlaams Brabant;NEONATOLOGIE;23;16;7;0;0;2;3;3;4;3;1;0;0;0;0;0;0;0;4;0;2;1;0
Prov Vlaams Brabant;ONCOLOGIE;28;10;18;0;0;0;3;5;1;1;0;0;0;0;0;0;1;3;4;3;3;3;1
Prov Vlaams Brabant;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;KLINISCHE HEMATOLOGIE;28;13;15;0;0;2;4;3;1;1;1;1;0;0;0;1;1;2;5;1;1;2;2
Prov Vlaams Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;11;6;5;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;2;3;0;0
Prov West-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;9;3;6;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;2;1;2
Prov West-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;129;40;89;0;0;1;5;5;10;9;0;8;2;0;0;1;1;6;3;11;6;11;50
Prov West-Vlaanderen;GERIATRIE;34;11;23;0;0;4;0;4;1;1;0;1;0;0;0;0;0;1;0;1;2;1;18
Prov West-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;5;2;2;0;3
Prov West-Vlaanderen;INTENSIEVE ZORGEN;88;25;63;0;0;3;10;5;5;1;1;0;0;0;0;2;8;10;10;12;8;5;8
Prov West-Vlaanderen;PEDIATRISCHE NEUROLOGIE;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
Prov West-Vlaanderen;NEFROLOGIE;37;11;26;0;0;2;3;3;1;2;0;0;0;0;0;2;1;5;2;1;1;3;11
Prov West-Vlaanderen;URGENTIEGENEESKUNDE;48;13;35;0;0;0;4;3;4;1;0;1;0;0;0;1;3;6;7;5;7;4;2
Prov West-Vlaanderen;ENDOCRINO-DIABETOLOGIE;16;6;10;0;0;0;2;1;1;1;1;0;0;0;0;0;0;1;2;1;0;3;3
Prov West-Vlaanderen;NEONATOLOGIE;8;3;5;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;2;1;1;0;0
Prov West-Vlaanderen;ONCOLOGIE;36;4;32;0;0;0;4;0;0;0;0;0;0;0;0;0;2;3;4;8;5;8;2
Prov West-Vlaanderen;KLINISCHE HEMATOLOGIE;8;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;1;1;1;0
Prov West-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
Prov Oost-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;37;11;26;0;0;0;2;0;1;6;1;1;0;0;0;0;0;2;3;6;5;6;4
Prov Oost-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;119;50;69;0;0;3;8;9;11;6;2;3;8;0;0;1;6;5;9;10;5;8;25
Prov Oost-Vlaanderen;GERIATRIE;16;4;12;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;9
Prov Oost-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;31;9;22;0;0;0;3;4;1;0;1;0;0;0;0;0;3;3;3;1;7;2;3
Prov Oost-Vlaanderen;INTENSIEVE ZORGEN;109;39;70;0;0;7;7;15;6;3;0;1;0;0;0;5;10;12;15;6;12;8;2
Prov Oost-Vlaanderen;PEDIATRISCHE NEUROLOGIE;10;7;3;0;0;0;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;1;2
Prov Oost-Vlaanderen;NEFROLOGIE;44;17;27;0;0;3;5;3;1;2;2;1;0;0;0;1;6;2;5;5;0;1;7
Prov Oost-Vlaanderen;URGENTIEGENEESKUNDE;46;8;38;0;0;0;3;3;2;0;0;0;0;0;0;1;5;11;5;6;4;1;5
Prov Oost-Vlaanderen;ENDOCRINO-DIABETOLOGIE;34;16;18;0;0;2;4;2;4;2;2;0;0;0;0;1;2;1;1;4;2;1;6
Prov Oost-Vlaanderen;NEONATOLOGIE;9;7;2;0;0;1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0
Prov Oost-Vlaanderen;ONCOLOGIE;40;16;24;0;0;0;8;6;0;0;1;1;0;0;0;0;3;6;5;6;2;2;0
Prov Oost-Vlaanderen;KLINISCHE HEMATOLOGIE;14;11;3;0;0;2;3;4;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0
Prov Oost-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;13;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;3;3;1
Prov Antwerpen;NUCLEAIRE IN VITRO GENEESKUNDE;19;9;10;0;0;0;0;1;3;2;3;0;0;0;0;0;0;0;0;3;5;0;2
Prov Antwerpen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;120;48;72;0;0;0;7;9;12;4;7;5;4;0;0;1;3;6;6;6;3;18;29
Prov Antwerpen;GERIATRIE;28;5;23;0;0;0;0;2;1;1;1;0;0;0;0;0;1;2;0;2;4;5;9
Prov Antwerpen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;32;4;28;0;0;0;2;1;1;0;0;0;0;0;0;2;5;3;4;3;4;1;6
Prov Antwerpen;INTENSIEVE ZORGEN;126;50;76;0;0;3;11;17;9;5;4;0;1;0;0;4;8;15;13;10;13;7;6
Prov Antwerpen;PEDIATRISCHE NEUROLOGIE;12;10;2;0;0;0;0;4;3;1;1;1;0;0;0;0;0;0;0;0;1;1;0
Prov Antwerpen;NEFROLOGIE;42;20;22;0;0;3;7;5;2;0;2;1;0;0;0;0;2;2;2;6;1;6;3
Prov Antwerpen;URGENTIEGENEESKUNDE;57;11;46;0;0;2;2;3;2;1;0;1;0;0;0;1;3;6;14;6;10;2;4
Prov Antwerpen;ENDOCRINO-DIABETOLOGIE;37;23;14;0;0;3;6;2;4;4;2;2;0;0;0;1;1;1;1;1;1;5;3
Prov Antwerpen;NEONATOLOGIE;22;14;8;0;0;3;1;2;3;3;2;0;0;0;0;1;1;2;0;2;1;0;1
Prov Antwerpen;ONCOLOGIE;43;18;25;0;0;0;4;5;4;3;2;0;0;0;0;0;2;3;2;9;4;5;0
Prov Antwerpen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;KLINISCHE HEMATOLOGIE;21;10;11;0;0;1;3;3;2;1;0;0;0;0;0;0;2;0;3;2;0;3;1
Prov Antwerpen;BEHEER VAN GEZONDHEIDSGEGEVENS;10;2;8;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;2;2;2
Prov Limburg;NUCLEAIRE IN VITRO GENEESKUNDE;11;3;8;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;0;2;0;4
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;53;11;42;0;0;0;3;4;2;0;0;1;1;0;0;0;4;7;1;4;3;9;14
Prov Limburg;GERIATRIE;8;2;6;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;2;2
Prov Limburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;14;1;13;0;0;0;1;0;0;0;0;0;0;0;0;0;4;3;1;1;2;1;1
Prov Limburg;INTENSIEVE ZORGEN;62;24;38;0;0;3;4;6;7;3;1;0;0;0;0;1;8;4;5;6;7;3;4
Prov Limburg;PEDIATRISCHE NEUROLOGIE;4;4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limburg;NEFROLOGIE;15;4;11;0;0;0;0;3;0;0;0;1;0;0;0;2;2;1;1;3;1;1;0
Prov Limburg;URGENTIEGENEESKUNDE;29;7;22;0;0;0;2;3;1;1;0;0;0;0;0;0;2;6;4;2;3;2;3
Prov Limburg;ENDOCRINO-DIABETOLOGIE;14;7;7;0;0;1;2;2;1;0;1;0;0;0;0;0;1;1;1;0;1;2;1
Prov Limburg;NEONATOLOGIE;2;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;ONCOLOGIE;16;1;15;0;0;0;1;0;0;0;0;0;0;0;0;0;2;4;3;4;2;0;0
Prov Limburg;KLINISCHE HEMATOLOGIE;6;4;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1
Prov Waals Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;19;10;9;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;4;5
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;72;20;52;0;0;0;1;2;4;1;3;1;8;0;0;0;1;3;3;2;5;8;30
Prov Waals Brabant;GERIATRIE;10;4;6;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;1;1;1;1;1
Prov Waals Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;0
Prov Waals Brabant;INTENSIEVE ZORGEN;47;9;38;0;0;0;2;2;1;2;1;1;0;0;0;1;2;4;6;12;8;2;3
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;8;6;2;0;0;0;2;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1
Prov Waals Brabant;NEFROLOGIE;25;10;15;0;0;1;0;3;2;2;1;1;0;0;0;0;0;1;1;4;0;5;4
Prov Waals Brabant;URGENTIEGENEESKUNDE;23;5;18;0;0;1;0;0;2;1;1;0;0;0;0;0;0;3;3;1;6;1;4
Prov Waals Brabant;ENDOCRINO-DIABETOLOGIE;21;6;15;0;0;0;1;2;1;1;1;0;0;0;0;0;2;1;1;2;3;1;5
Prov Waals Brabant;NEONATOLOGIE;9;6;3;0;0;0;3;1;0;0;2;0;0;0;0;0;1;1;1;0;0;0;0
Prov Waals Brabant;ONCOLOGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0
Prov Waals Brabant;KLINISCHE HEMATOLOGIE;7;3;4;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0
Prov Waals Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;8;3;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;1;2
Prov Henegouwen;NUCLEAIRE IN VITRO GENEESKUNDE;19;5;14;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;2;4;4;4
Prov Henegouwen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;61;14;47;0;0;0;1;4;0;1;2;4;2;0;0;0;0;1;3;6;3;10;24
Prov Henegouwen;GERIATRIE;19;4;15;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;1;0;1;2;11
Prov Henegouwen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;11;4;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2
Prov Henegouwen;INTENSIEVE ZORGEN;54;9;45;0;0;1;1;3;1;1;1;0;1;0;0;0;2;5;4;14;9;7;4
Prov Henegouwen;PEDIATRISCHE NEUROLOGIE;7;6;1;0;0;1;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
Prov Henegouwen;NEFROLOGIE;22;5;17;0;0;0;2;1;1;0;0;0;1;0;0;2;0;1;0;4;2;2;6
Prov Henegouwen;URGENTIEGENEESKUNDE;46;8;38;0;0;0;1;3;0;1;0;2;1;0;0;0;1;3;8;9;8;3;6
Prov Henegouwen;ENDOCRINO-DIABETOLOGIE;25;11;14;0;0;0;2;3;4;0;1;0;1;0;0;0;1;1;2;1;3;0;6
Prov Henegouwen;NEONATOLOGIE;9;8;1;0;0;0;0;3;3;0;0;2;0;0;0;0;0;0;0;0;1;0;0
Prov Henegouwen;ONCOLOGIE;15;4;11;0;0;0;0;2;0;1;0;1;0;0;0;0;1;2;2;3;1;2;0
Prov Henegouwen;KLINISCHE HEMATOLOGIE;13;6;7;0;0;2;1;1;0;1;0;0;1;0;0;1;1;0;0;3;1;0;1
Prov Henegouwen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;6;2;1
Prov Luik;NUCLEAIRE IN VITRO GENEESKUNDE;19;11;8;0;0;0;0;2;1;2;1;2;3;0;0;0;0;0;0;3;1;4;0
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;112;40;72;0;0;0;1;4;7;4;5;10;9;0;0;0;3;1;0;6;10;10;42
Prov Luik;GERIATRIE;13;6;7;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;5
Prov Luik;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
Prov Luik;INTENSIEVE ZORGEN;68;13;55;0;0;3;3;4;0;2;0;1;0;0;0;3;5;13;6;7;6;12;3
Prov Luik;PEDIATRISCHE NEUROLOGIE;8;4;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1
Prov Luik;NEFROLOGIE;32;10;22;0;0;0;4;2;1;0;0;1;2;0;0;1;2;3;2;2;5;4;3
Prov Luik;URGENTIEGENEESKUNDE;60;18;42;0;0;0;3;2;5;5;2;1;0;0;0;1;1;8;9;5;10;5;3
Prov Luik;ENDOCRINO-DIABETOLOGIE;38;20;18;0;0;0;5;5;5;0;1;3;1;0;0;0;1;2;3;1;5;1;5
Prov Luik;NEONATOLOGIE;14;7;7;0;0;2;2;1;1;0;1;0;0;0;0;0;1;3;1;0;0;2;0
Prov Luik;ONCOLOGIE;13;2;11;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;2;3;1;2;0
Prov Luik;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;5;4;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0
Prov Luik;KLINISCHE HEMATOLOGIE;15;6;9;0;0;3;1;1;0;0;0;0;1;0;0;1;1;2;2;0;1;0;2
