Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Prov Flandre orientale;ORTHODONTIE;9;6;3;2;4;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Anvers;DENTISTERIE GENERALE;17;13;4;9;3;0;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
Prov Anvers;PARODONTOLOGIE;3;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;ORTHODONTIE;5;4;1;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Limbourg;DENTISTERIE GENERALE;14;8;6;5;1;0;1;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0
Prov Limbourg;PARODONTOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Limbourg;ORTHODONTIE;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;TOUTES SPECIALITES;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Brabant wallon;DENTISTERIE GENERALE;5;2;3;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
Prov Hainaut;DENTISTERIE GENERALE;9;7;2;5;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
Prov Hainaut;PARODONTOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;DENTISTERIE GENERALE;22;13;9;7;6;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0
Prov Liège;PARODONTOLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;ORTHODONTIE;6;5;1;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;DENTISTERIE GENERALE;4;1;3;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Namur;ORTHODONTIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luxembourg;DENTISTERIE GENERALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;ORTHODONTIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;DENTISTERIE GENERALE;39;18;21;10;6;2;0;0;0;0;0;0;0;8;13;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PARODONTOLOGIE;6;2;4;0;2;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ORTHODONTIE;11;8;3;2;6;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
