gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
België;PNEUMOLOGIE;599;247;352;0;0;35;64;59;35;16;12;14;12;0;0;16;20;37;34;50;68;61;66
België;GASTRO-ENTEROLOGIE;747;231;516;0;0;39;49;48;31;19;16;11;18;0;0;22;46;54;55;78;73;66;122
België;PEDIATRIE;1925;1234;691;0;1;171;196;209;184;141;87;87;158;0;0;35;46;40;54;50;60;74;332
België;CARDIOLOGIE;1226;281;945;0;0;39;58;51;39;39;27;8;20;0;0;46;89;118;107;128;119;112;226
België;NEUROPSYCHIATRIE;247;59;188;0;0;0;0;0;0;1;8;10;40;0;0;0;0;0;0;0;11;19;158
België;FYSISCHE GENEESKUNDE EN REVALIDATIE;576;263;313;0;0;33;31;42;47;31;34;20;25;0;0;15;26;29;14;42;37;42;108
België;KLINISCHE BIOLOGIE;740;348;392;0;0;22;29;33;42;33;50;39;100;0;0;7;19;15;18;38;50;67;178
België;RONTGENDIAGNOSE;1854;537;1317;0;1;79;66;88;71;91;54;48;39;0;1;86;109;103;121;183;190;178;346
België;RADIOTHERAPIE-ONCOLOGIE;242;136;106;0;0;13;27;22;21;18;14;10;11;0;0;8;14;16;11;6;24;10;17
België;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;340;269;71;0;0;54;64;71;26;11;15;10;18;0;0;3;15;12;4;5;10;12;10
België;NUCLEAIRE GENEESKUNDE;344;119;225;0;0;13;16;15;16;22;17;10;10;0;0;12;9;14;16;26;23;24;101
België;PATHOLOGISCHE ANATOMIE;397;209;188;0;0;24;22;32;35;30;21;22;23;0;1;5;17;17;15;19;24;23;67
België;INWENDIGE GENEESKUNDE;1904;703;1201;0;0;124;148;135;103;61;47;35;50;0;1;39;75;107;112;135;121;119;492
België;REUMATOLOGIE;269;120;149;0;0;8;18;17;22;19;10;8;18;0;0;3;7;6;11;17;18;23;64
België;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;757;351;406;0;2;54;90;95;25;7;19;26;33;0;0;19;41;66;20;8;44;59;149
België;GERECHTELIJKE GENEESKUNDE;14;3;11;0;0;1;0;2;0;0;0;0;0;0;0;4;3;0;0;0;1;1;2
België;URGENTIEGENEESKUNE;141;66;75;0;0;32;16;9;6;1;2;0;0;0;0;19;16;18;10;6;3;3;0
België;ACUTE GENEESKUNDE;315;133;182;0;0;10;11;37;36;16;10;11;2;0;0;8;15;34;44;30;24;17;10
België;GERIATRIE;314;187;127;0;0;22;39;37;41;20;15;10;3;0;0;7;9;11;9;11;22;30;28
België;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;648;198;450;0;0;0;3;12;32;35;52;42;22;0;0;0;0;9;17;44;95;142;143
België;MEDISCHE ONCOLOGIE;268;144;124;0;0;22;30;26;25;18;11;4;8;0;0;7;7;16;24;24;11;16;19
België;BEHEER VAN GEZONDHEIDSGEGEVENS;60;23;37;0;0;0;0;1;4;7;7;4;0;0;0;0;1;1;4;10;8;9;4
Gewest Vlaanderen;ARBEIDSGENEESKUNDE;763;395;368;0;1;8;35;82;64;79;62;38;26;0;0;0;11;35;22;32;80;74;114
Gewest Vlaanderen;ANESTHESIE-REANIMATIE;1419;577;842;0;0;92;88;97;97;76;40;29;58;0;0;65;93;109;116;114;116;91;138
Gewest Vlaanderen;HEELKUNDE;942;176;766;0;0;28;41;37;29;7;13;10;11;0;0;37;77;80;76;94;91;91;220
Gewest Vlaanderen;NEUROCHIRURGIE;144;14;130;0;0;2;0;3;5;3;0;0;1;0;0;9;18;21;19;12;14;12;25
Gewest Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;161;40;121;0;0;9;4;6;6;3;6;3;3;0;0;3;19;11;15;24;11;13;25
Gewest Vlaanderen;NEUROLOGIE;319;150;169;0;0;31;38;23;20;17;5;12;4;0;0;9;19;25;20;17;29;25;25
Gewest Vlaanderen;PSYCHIATRIE;268;140;128;0;0;0;1;7;61;49;15;5;2;0;0;0;0;10;40;46;15;7;10
Gewest Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;819;396;423;0;1;71;75;74;69;51;26;15;14;0;0;11;18;23;31;45;56;59;180
Gewest Vlaanderen;OFTALMOLOGIE;721;442;279;0;11;42;58;57;60;51;48;47;68;0;1;13;20;14;22;32;34;31;112
Gewest Vlaanderen;OTORHINOLARYNGOLOGIE;388;157;231;0;0;24;29;24;21;28;13;9;9;0;0;11;15;25;19;19;40;31;71
Gewest Vlaanderen;UROLOGIE;285;36;249;0;0;8;11;6;5;3;2;1;0;0;0;20;24;30;29;30;24;37;55
Gewest Vlaanderen;ORTHOPEDISCHE HEELKUNDE;706;61;645;0;0;5;16;9;14;8;4;2;3;0;0;41;63;88;68;92;90;76;127
Gewest Vlaanderen;STOMATOLOGIE;203;45;158;0;0;8;10;7;8;2;4;3;3;0;0;11;23;19;11;22;24;10;38
Gewest Vlaanderen;DERMATO-VENEREOLOGIE;469;331;138;0;7;39;40;57;53;41;23;32;39;0;1;9;2;11;12;15;13;17;58
Gewest Vlaanderen;PNEUMOLOGIE;319;136;183;0;0;26;38;30;19;11;7;2;3;0;0;10;13;18;16;26;39;33;28
Gewest Vlaanderen;GASTRO-ENTEROLOGIE;386;119;267;0;0;27;25;30;15;10;7;3;2;0;0;12;30;32;30;37;42;38;46
Gewest Vlaanderen;PEDIATRIE;942;603;339;0;1;81;94;100;107;86;39;37;58;0;0;15;21;20;28;26;35;41;153
Gewest Vlaanderen;CARDIOLOGIE;633;123;510;0;0;19;27;27;21;16;5;2;6;0;0;33;58;75;58;70;59;61;96
Gewest Vlaanderen;NEUROPSYCHIATRIE;141;29;112;0;0;0;0;0;0;1;6;7;15;0;0;0;0;0;0;0;9;10;93
Gewest Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;346;148;198;0;0;18;17;26;30;20;20;8;9;0;0;13;16;20;10;29;20;27;63
Gewest Vlaanderen;KLINISCHE BIOLOGIE;382;172;210;0;0;15;21;24;26;20;20;12;34;0;0;3;12;12;16;27;28;38;74
Gewest Vlaanderen;RONTGENDIAGNOSE;1004;269;735;0;1;44;30;48;46;43;22;19;16;0;1;51;58;66;71;117;106;108;157
Gewest Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;142;77;65;0;0;6;20;17;16;11;4;2;1;0;0;7;8;8;6;4;18;7;7
Gewest Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;233;190;43;0;0;34;39;57;19;8;13;8;12;0;0;2;8;7;2;4;5;10;5
Gewest Vlaanderen;NUCLEAIRE GENEESKUNDE;166;53;113;0;0;8;9;7;10;8;7;3;1;0;0;8;6;5;12;15;10;13;44
Gewest Vlaanderen;PATHOLOGISCHE ANATOMIE;245;119;126;0;0;14;18;19;20;19;10;15;4;0;0;2;13;13;12;10;14;13;49
Gewest Vlaanderen;INWENDIGE GENEESKUNDE;921;341;580;0;0;64;77;60;50;31;28;16;15;0;0;21;30;51;53;55;55;49;266
Gewest Vlaanderen;REUMATOLOGIE;138;57;81;0;0;6;6;10;12;9;5;4;5;0;0;3;5;5;6;9;7;11;35
Gewest Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;549;226;323;0;1;35;59;58;7;2;14;23;27;0;0;14;18;44;8;2;42;54;141
Gewest Vlaanderen;GERECHTELIJKE GENEESKUNDE;5;1;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1
Gewest Vlaanderen;URGENTIEGENEESKUNE;60;33;27;0;0;19;5;5;3;1;0;0;0;0;0;11;7;4;3;1;1;0;0
Gewest Vlaanderen;ACUTE GENEESKUNDE;129;50;79;0;0;7;6;14;11;7;3;1;1;0;0;5;11;18;21;10;8;4;2
Gewest Vlaanderen;GERIATRIE;194;107;87;0;0;14;17;21;26;10;11;7;1;0;0;6;3;8;6;8;15;22;19
Gewest Vlaanderen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;343;103;240;0;0;0;2;6;26;22;27;11;9;0;0;0;0;4;12;24;53;76;71
Gewest Vlaanderen;MEDISCHE ONCOLOGIE;125;70;55;0;0;6;19;15;12;10;6;1;1;0;0;5;1;7;16;9;6;5;6
Gewest Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;27;9;18;0;0;0;0;1;0;3;3;2;0;0;0;0;0;1;3;3;4;4;3
Gewest Wallonië;ARBEIDSGENEESKUNDE;322;195;127;0;0;0;12;45;28;26;33;29;22;0;0;0;1;12;8;11;15;31;49
Gewest Wallonië;ANESTHESIE-REANIMATIE;821;308;513;0;0;44;41;57;46;31;18;23;48;0;0;35;45;62;78;72;69;56;96
Gewest Wallonië;HEELKUNDE;589;103;486;0;0;8;15;21;16;16;11;9;7;0;0;11;28;45;36;59;67;58;182
Gewest Wallonië;NEUROCHIRURGIE;65;10;55;0;0;2;1;2;2;2;1;0;0;0;0;4;3;10;6;8;6;6;12
Gewest Wallonië;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;74;19;55;0;0;1;3;5;1;4;4;1;0;0;0;4;14;5;6;10;5;5;6
Gewest Wallonië;NEUROLOGIE;198;90;108;0;0;10;14;17;19;11;11;2;6;0;0;5;8;13;9;23;19;13;18
Gewest Wallonië;PSYCHIATRIE;438;185;253;0;0;5;4;23;38;32;30;18;35;0;0;4;2;12;24;31;24;38;118
Gewest Wallonië;GYNAECOLOGIE-VERLOSKUNDE;575;288;287;0;1;41;39;48;40;41;30;25;23;0;0;9;11;19;26;32;34;41;115
Gewest Wallonië;OFTALMOLOGIE;373;216;157;0;1;26;23;29;17;24;23;17;56;0;1;14;9;15;13;18;19;15;53
Gewest Wallonië;OTORHINOLARYNGOLOGIE;255;111;144;0;0;17;13;14;21;18;13;9;6;0;0;4;8;10;10;14;22;18;58
Gewest Wallonië;UROLOGIE;146;20;126;0;0;1;4;7;2;2;3;1;0;0;0;5;11;20;13;11;13;11;42
Gewest Wallonië;ORTHOPEDISCHE HEELKUNDE;381;33;348;0;0;3;8;8;3;3;3;2;3;0;0;20;29;33;33;45;51;43;94
Gewest Wallonië;STOMATOLOGIE;96;22;74;0;0;2;3;6;4;0;3;0;4;0;0;5;2;3;7;9;6;10;32
Gewest Wallonië;DERMATO-VENEREOLOGIE;250;170;80;0;2;17;24;17;27;25;14;18;26;0;0;4;2;6;2;8;9;10;39
Gewest Wallonië;PNEUMOLOGIE;213;83;130;0;0;6;20;22;10;5;4;9;7;0;0;5;6;12;16;20;21;23;27
Gewest Wallonië;GASTRO-ENTEROLOGIE;256;76;180;0;0;9;17;11;11;5;8;5;10;0;0;7;7;17;19;33;25;23;49
Gewest Wallonië;PEDIATRIE;649;401;248;0;0;56;65;74;52;33;33;34;54;0;0;12;17;14;19;20;19;21;126
Gewest Wallonië;CARDIOLOGIE;408;100;308;0;0;12;19;18;14;15;12;3;7;0;0;6;20;30;38;42;45;36;91
Gewest Wallonië;NEUROPSYCHIATRIE;69;15;54;0;0;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;2;7;45
Gewest Wallonië;FYSISCHE GENEESKUNDE EN REVALIDATIE;192;93;99;0;0;14;11;11;15;7;11;11;13;0;0;1;10;8;4;13;12;11;40
Gewest Wallonië;KLINISCHE BIOLOGIE;250;118;132;0;0;1;7;6;10;9;19;17;49;0;0;2;5;2;1;7;16;21;78
Gewest Wallonië;RONTGENDIAGNOSE;621;182;439;0;0;21;21;33;17;34;28;15;13;0;0;19;32;26;40;53;64;58;147
Gewest Wallonië;RADIOTHERAPIE-ONCOLOGIE;78;41;37;0;0;5;6;2;3;5;7;6;7;0;0;1;4;8;5;2;6;2;9
Gewest Wallonië;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;66;47;19;0;0;13;12;10;5;0;1;2;4;0;0;1;3;4;2;1;3;1;4
Gewest Wallonië;NUCLEAIRE GENEESKUNDE;135;51;84;0;0;3;4;6;5;13;7;7;6;0;0;2;1;4;3;10;9;9;46
Gewest Wallonië;PATHOLOGISCHE ANATOMIE;107;62;45;0;0;5;3;9;12;9;8;6;10;0;1;3;2;2;1;8;6;8;14
Gewest Wallonië;INWENDIGE GENEESKUNDE;647;225;422;0;0;33;43;49;36;20;11;11;22;0;1;9;27;39;41;58;51;53;143
Gewest Wallonië;REUMATOLOGIE;93;46;47;0;0;2;9;5;8;8;2;2;10;0;0;0;2;1;3;5;9;8;19
Gewest Wallonië;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;119;75;44;0;1;11;23;26;9;1;2;0;2;0;0;4;14;9;9;3;0;2;3
Gewest Wallonië;GERECHTELIJKE GENEESKUNDE;8;2;6;0;0;0;0;2;0;0;0;0;0;0;0;2;3;0;0;0;0;0;1
Gewest Wallonië;URGENTIEGENEESKUNE;56;20;36;0;0;8;8;1;3;0;0;0;0;0;0;8;6;9;6;3;2;2;0
Gewest Wallonië;ACUTE GENEESKUNDE;147;64;83;0;0;0;2;19;22;7;5;8;1;0;0;1;3;12;21;15;14;11;6
Gewest Wallonië;GERIATRIE;89;60;29;0;0;5;16;13;11;8;3;2;2;0;0;0;4;2;3;2;5;6;7
Gewest Wallonië;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;255;77;178;0;0;0;1;4;4;12;23;21;12;0;0;0;0;4;5;16;33;57;63
Gewest Wallonië;MEDISCHE ONCOLOGIE;90;43;47;0;0;6;4;7;10;6;3;2;5;0;0;2;4;6;5;11;4;6;9
Gewest Wallonië;BEHEER VAN GEZONDHEIDSGEGEVENS;21;7;14;0;0;0;0;0;1;2;3;1;0;0;0;0;0;0;1;5;4;3;1
Gewest Brussels hoofdstedelijk gewest;ARBEIDSGENEESKUNDE;81;46;35;0;0;1;1;3;10;6;10;8;7;0;0;0;1;0;0;3;6;7;18
Gewest Brussels hoofdstedelijk gewest;ANESTHESIE-REANIMATIE;274;141;133;0;0;23;21;13;20;11;8;15;30;0;0;14;26;18;20;14;12;10;19
Gewest Brussels hoofdstedelijk gewest;HEELKUNDE;214;50;164;0;0;6;11;10;1;5;5;8;4;0;0;15;7;15;19;9;13;20;66
Gewest Brussels hoofdstedelijk gewest;NEUROCHIRURGIE;23;2;21;0;0;2;0;0;0;0;0;0;0;0;0;2;4;2;3;0;2;2;6
Gewest Brussels hoofdstedelijk gewest;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;43;10;33;0;0;3;3;1;0;0;1;1;1;0;0;4;5;4;6;1;3;1;9
Gewest Brussels hoofdstedelijk gewest;NEUROLOGIE;79;42;37;0;0;5;7;10;6;5;4;5;0;0;0;4;6;8;6;3;4;3;3
Gewest Brussels hoofdstedelijk gewest;PSYCHIATRIE;280;116;164;0;0;0;2;9;17;24;21;15;28;0;0;0;0;10;9;15;27;21;82
Gewest Brussels hoofdstedelijk gewest;GYNAECOLOGIE-VERLOSKUNDE;284;159;125;0;0;26;32;18;11;18;19;17;18;0;0;8;7;14;7;6;11;18;54
Gewest Brussels hoofdstedelijk gewest;OFTALMOLOGIE;157;89;68;0;1;12;13;12;4;6;9;9;23;0;2;4;5;10;6;7;4;6;24
Gewest Brussels hoofdstedelijk gewest;OTORHINOLARYNGOLOGIE;93;37;56;0;1;4;2;10;5;2;2;3;8;0;0;3;4;1;3;9;9;8;19
Gewest Brussels hoofdstedelijk gewest;UROLOGIE;45;5;40;0;0;0;2;2;0;1;0;0;0;0;0;4;3;6;3;4;3;4;13
Gewest Brussels hoofdstedelijk gewest;ORTHOPEDISCHE HEELKUNDE;107;14;93;0;0;1;2;0;3;3;1;1;3;0;0;5;10;9;8;11;11;5;34
Gewest Brussels hoofdstedelijk gewest;STOMATOLOGIE;58;20;38;0;0;1;3;2;2;2;4;2;4;0;0;2;0;3;2;1;3;6;21
Gewest Brussels hoofdstedelijk gewest;DERMATO-VENEREOLOGIE;133;100;33;0;1;12;10;13;11;8;12;8;25;0;0;0;2;1;0;7;4;4;15
Gewest Brussels hoofdstedelijk gewest;PNEUMOLOGIE;67;28;39;0;0;3;6;7;6;0;1;3;2;0;0;1;1;7;2;4;8;5;11
Gewest Brussels hoofdstedelijk gewest;GASTRO-ENTEROLOGIE;105;36;69;0;0;3;7;7;5;4;1;3;6;0;0;3;9;5;6;8;6;5;27
Gewest Brussels hoofdstedelijk gewest;PEDIATRIE;334;230;104;0;0;34;37;35;25;22;15;16;46;0;0;8;8;6;7;4;6;12;53
Gewest Brussels hoofdstedelijk gewest;CARDIOLOGIE;185;58;127;0;0;8;12;6;4;8;10;3;7;0;0;7;11;13;11;16;15;15;39
Gewest Brussels hoofdstedelijk gewest;NEUROPSYCHIATRIE;37;15;22;0;0;0;0;0;0;0;1;3;11;0;0;0;0;0;0;0;0;2;20
Gewest Brussels hoofdstedelijk gewest;FYSISCHE GENEESKUNDE EN REVALIDATIE;38;22;16;0;0;1;3;5;2;4;3;1;3;0;0;1;0;1;0;0;5;4;5
Gewest Brussels hoofdstedelijk gewest;KLINISCHE BIOLOGIE;108;58;50;0;0;6;1;3;6;4;11;10;17;0;0;2;2;1;1;4;6;8;26
Gewest Brussels hoofdstedelijk gewest;RONTGENDIAGNOSE;229;86;143;0;0;14;15;7;8;14;4;14;10;0;0;16;19;11;10;13;20;12;42
Gewest Brussels hoofdstedelijk gewest;RADIOTHERAPIE-ONCOLOGIE;22;18;4;0;0;2;1;3;2;2;3;2;3;0;0;0;2;0;0;0;0;1;1
Gewest Brussels hoofdstedelijk gewest;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;41;32;9;0;0;7;13;4;2;3;1;0;2;0;0;0;4;1;0;0;2;1;1
Gewest Brussels hoofdstedelijk gewest;NUCLEAIRE GENEESKUNDE;43;15;28;0;0;2;3;2;1;1;3;0;3;0;0;2;2;5;1;1;4;2;11
Gewest Brussels hoofdstedelijk gewest;PATHOLOGISCHE ANATOMIE;45;28;17;0;0;5;1;4;3;2;3;1;9;0;0;0;2;2;2;1;4;2;4
Gewest Brussels hoofdstedelijk gewest;INWENDIGE GENEESKUNDE;336;137;199;0;0;27;28;26;17;10;8;8;13;0;0;9;18;17;18;22;15;17;83
Gewest Brussels hoofdstedelijk gewest;REUMATOLOGIE;38;17;21;0;0;0;3;2;2;2;3;2;3;0;0;0;0;0;2;3;2;4;10
Gewest Brussels hoofdstedelijk gewest;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;89;50;39;0;0;8;8;11;9;4;3;3;4;0;0;1;9;13;3;3;2;3;5
Gewest Brussels hoofdstedelijk gewest;GERECHTELIJKE GENEESKUNDE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNE;25;13;12;0;0;5;3;3;0;0;2;0;0;0;0;0;3;5;1;2;0;1;0
Gewest Brussels hoofdstedelijk gewest;ACUTE GENEESKUNDE;39;19;20;0;0;3;3;4;3;2;2;2;0;0;0;2;1;4;2;5;2;2;2
Gewest Brussels hoofdstedelijk gewest;GERIATRIE;31;20;11;0;0;3;6;3;4;2;1;1;0;0;0;1;2;1;0;1;2;2;2
Gewest Brussels hoofdstedelijk gewest;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;50;18;32;0;0;0;0;2;2;1;2;10;1;0;0;0;0;1;0;4;9;9;9
Gewest Brussels hoofdstedelijk gewest;MEDISCHE ONCOLOGIE;53;31;22;0;0;10;7;4;3;2;2;1;2;0;0;0;2;3;3;4;1;5;4
Gewest Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;12;7;5;0;0;0;0;0;3;2;1;1;0;0;0;0;1;0;0;2;0;2;0
Prov Vlaams Brabant;ARBEIDSGENEESKUNDE;209;111;98;0;1;2;10;25;17;22;17;10;7;0;0;0;2;10;5;11;20;24;26
Prov Vlaams Brabant;ANESTHESIE-REANIMATIE;335;149;186;0;0;26;24;23;24;13;12;9;18;0;0;13;24;23;27;28;30;18;23
Prov Vlaams Brabant;HEELKUNDE;262;51;211;0;0;8;11;14;10;2;2;2;2;0;0;19;20;21;22;25;18;25;61
Prov Vlaams Brabant;NEUROCHIRURGIE;30;4;26;0;0;1;0;0;3;0;0;0;0;0;0;1;3;6;3;4;3;1;5
Prov Vlaams Brabant;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;37;13;24;0;0;1;3;4;3;1;0;1;0;0;0;0;3;1;5;7;2;3;3
Prov Vlaams Brabant;NEUROLOGIE;84;39;45;0;0;6;6;4;11;4;2;3;3;0;0;4;4;6;7;4;5;6;9
Prov Vlaams Brabant;PSYCHIATRIE;75;40;35;0;0;0;0;2;16;14;6;1;1;0;0;0;0;3;5;9;7;5;6
Prov Vlaams Brabant;GYNAECOLOGIE-VERLOSKUNDE;229;124;105;0;0;21;22;26;18;15;10;6;6;0;0;3;4;8;9;10;20;14;37
Prov Vlaams Brabant;OFTALMOLOGIE;186;124;62;0;3;10;21;14;16;17;10;14;19;0;0;3;6;3;8;7;10;9;16
Prov Vlaams Brabant;OTORHINOLARYNGOLOGIE;96;44;52;0;0;7;8;6;6;10;2;2;3;0;0;3;6;6;1;5;8;6;17
Prov Vlaams Brabant;UROLOGIE;61;9;52;0;0;2;3;1;2;1;0;0;0;0;0;6;5;5;5;6;8;3;14
Prov Vlaams Brabant;ORTHOPEDISCHE HEELKUNDE;157;20;137;0;0;3;3;4;2;4;1;1;2;0;0;9;16;21;18;21;18;15;19
Prov Vlaams Brabant;STOMATOLOGIE;47;16;31;0;0;4;3;2;1;1;0;2;3;0;0;3;4;3;1;5;3;1;11
Prov Vlaams Brabant;DERMATO-VENEREOLOGIE;130;99;31;0;6;12;11;23;11;9;5;13;9;0;0;1;0;2;8;4;2;0;14
Prov Vlaams Brabant;PNEUMOLOGIE;87;42;45;0;0;9;10;10;4;4;3;0;2;0;0;4;2;5;4;5;11;6;8
Prov Vlaams Brabant;GASTRO-ENTEROLOGIE;98;34;64;0;0;5;10;5;7;3;3;1;0;0;0;2;7;4;11;10;9;10;11
Prov Vlaams Brabant;PEDIATRIE;299;201;98;0;0;29;33;35;38;24;14;7;21;0;0;6;6;5;9;11;16;8;37
Prov Vlaams Brabant;CARDIOLOGIE;176;37;139;0;0;7;5;10;6;4;3;0;2;0;0;10;14;21;15;21;21;17;20
Prov Vlaams Brabant;NEUROPSYCHIATRIE;41;7;34;0;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0;0;1;4;29
Prov Vlaams Brabant;FYSISCHE GENEESKUNDE EN REVALIDATIE;81;38;43;0;0;7;5;7;5;4;4;4;2;0;0;1;3;2;5;3;3;7;19
