gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Gewest Vlaanderen;NEFROLOGIE;166;61;105;0;0;12;17;15;7;2;6;2;0;0;0;9;14;12;12;15;8;15;20
Gewest Vlaanderen;URGENTIEGENEESKUNDE;233;56;177;0;0;1;18;20;9;2;1;5;0;0;0;2;21;34;38;25;27;15;15
Gewest Vlaanderen;ENDOCRINO-DIABETOLOGIE;141;77;64;0;0;12;16;15;13;10;7;4;0;0;0;3;4;12;3;8;7;10;17
Gewest Vlaanderen;NEONATOLOGIE;48;29;19;0;0;3;4;7;8;4;2;1;0;0;0;0;2;5;3;3;3;2;1
Gewest Vlaanderen;KLINISCHE HEMATOLOGIE;70;34;36;0;0;5;11;7;5;4;2;0;0;0;0;0;5;3;9;8;4;4;3
Gewest Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;44;9;35;0;0;0;0;0;1;3;2;2;1;0;0;0;1;1;5;5;10;8;5
Gewest Wallonië;NUCLEAIRE IN VITRO GENEESKUNDE;69;30;39;0;0;0;0;2;1;12;8;4;3;0;0;0;0;0;0;6;7;12;14
Gewest Wallonië;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;286;84;202;0;0;0;4;12;12;10;13;15;18;0;0;0;5;3;11;16;21;36;110
Gewest Wallonië;GERIATRIE;49;15;34;0;0;0;4;3;3;2;1;0;2;0;0;0;0;1;4;2;4;5;18
Gewest Wallonië;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;28;6;22;0;0;0;4;2;0;0;0;0;0;0;0;0;1;5;4;5;1;5;1
Gewest Wallonië;INTENSIEVE ZORGEN;207;35;172;0;0;3;6;9;6;6;3;1;1;0;0;9;9;28;26;40;26;22;12
Gewest Wallonië;PEDIATRISCHE NEUROLOGIE;29;20;9;0;0;1;6;4;1;1;1;3;3;0;0;0;1;1;0;1;2;1;3
Gewest Wallonië;NEFROLOGIE;94;31;63;0;0;3;7;7;5;3;3;0;3;0;0;2;5;7;8;9;10;5;17
Gewest Wallonië;URGENTIEGENEESKUNDE;163;40;123;0;0;0;8;7;11;6;4;3;1;0;0;1;6;15;21;21;28;13;18
Gewest Wallonië;ENDOCRINO-DIABETOLOGIE;107;50;57;0;0;2;10;14;12;2;5;3;2;0;0;1;6;7;5;8;9;4;17
Gewest Wallonië;NEONATOLOGIE;35;24;11;0;0;3;5;8;3;1;2;2;0;0;0;1;1;4;1;1;1;2;0
Gewest Wallonië;KLINISCHE HEMATOLOGIE;45;18;27;0;0;4;4;4;2;1;1;1;1;0;0;1;5;3;3;5;4;2;4
Gewest Wallonië;BEHEER VAN GEZONDHEIDSGEGEVENS;48;15;33;0;0;0;0;1;1;4;4;4;1;0;0;0;0;0;2;8;8;11;4
Gewest Brussels hoofdstedelijk gewest;NUCLEAIRE IN VITRO GENEESKUNDE;33;16;17;0;0;0;0;0;1;2;7;3;3;0;0;0;0;0;1;2;4;4;6
Gewest Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;107;44;63;0;0;0;2;3;3;5;8;9;14;0;0;0;0;0;3;6;11;10;33
Gewest Brussels hoofdstedelijk gewest;GERIATRIE;10;4;6;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;3
Gewest Brussels hoofdstedelijk gewest;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;22;11;11;0;0;0;3;1;3;1;3;0;0;0;0;0;2;1;2;1;2;1;2
Gewest Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;65;18;47;0;0;1;6;1;5;1;1;0;3;0;0;3;7;3;6;13;7;3;5
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;9;7;2;0;0;1;1;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;1
Gewest Brussels hoofdstedelijk gewest;NEFROLOGIE;46;20;26;0;0;5;3;5;0;4;1;1;1;0;0;3;2;4;2;4;2;2;7
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;43;15;28;0;0;1;2;0;3;3;3;1;2;0;0;0;3;4;6;1;3;4;7
Gewest Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;45;20;25;0;0;1;7;3;1;2;1;3;2;0;0;0;2;1;2;1;2;5;12
Gewest Brussels hoofdstedelijk gewest;NEONATOLOGIE;18;15;3;0;0;3;4;3;3;1;0;1;0;0;0;0;0;1;0;0;1;1;0
Gewest Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;17;9;8;0;0;0;3;1;1;2;1;0;1;0;0;0;0;2;1;1;0;3;1
Gewest Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;14;7;7;0;0;0;0;0;3;1;1;2;0;0;0;0;0;0;1;1;2;0;3
Prov Vlaams Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;36;10;26;0;0;0;0;1;2;1;3;2;1;0;0;0;0;1;1;4;5;6;9
Prov Vlaams Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;140;49;91;0;0;0;9;9;8;9;5;4;5;0;0;1;0;3;9;4;9;21;44
Prov Vlaams Brabant;GERIATRIE;22;13;9;0;0;1;2;5;2;0;2;1;0;0;0;0;0;0;0;1;3;0;5
Prov Vlaams Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;25;7;18;0;0;0;3;2;0;0;2;0;0;0;0;2;4;2;2;5;0;1;2
Prov Vlaams Brabant;INTENSIEVE ZORGEN;110;34;76;0;0;0;12;11;6;1;3;1;0;0;0;6;9;11;15;16;5;6;8
Prov Vlaams Brabant;PEDIATRISCHE NEUROLOGIE;17;9;8;0;0;1;1;3;0;1;2;1;0;0;0;0;1;1;2;1;1;0;2
Prov Vlaams Brabant;NEFROLOGIE;30;11;19;0;0;2;4;3;1;0;1;0;0;0;0;1;5;2;2;2;2;2;3
Prov Vlaams Brabant;URGENTIEGENEESKUNDE;59;20;39;0;0;1;7;5;2;1;1;3;0;0;0;0;5;5;8;7;6;5;3
Prov Vlaams Brabant;ENDOCRINO-DIABETOLOGIE;43;27;16;0;0;4;6;5;3;4;3;2;0;0;0;1;1;6;0;1;1;1;5
Prov Vlaams Brabant;NEONATOLOGIE;17;11;6;0;0;1;2;4;3;1;0;0;0;0;0;0;0;1;2;0;2;1;0
Prov Vlaams Brabant;KLINISCHE HEMATOLOGIE;24;11;13;0;0;1;5;1;1;1;2;0;0;0;0;0;0;2;5;1;2;1;2
Prov Vlaams Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;11;6;5;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;3;2;0;0
Prov West-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;10;3;7;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;2;2
Prov West-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;127;37;90;0;0;0;4;6;12;5;2;6;2;0;0;0;1;8;4;9;7;13;48
Prov West-Vlaanderen;GERIATRIE;35;11;24;0;0;4;1;3;2;0;1;0;0;0;0;0;0;1;1;0;2;3;17
Prov West-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;5;2;1;1;2
Prov West-Vlaanderen;INTENSIEVE ZORGEN;86;24;62;0;0;5;8;5;4;2;0;0;0;0;0;2;9;8;11;11;11;2;8
Prov West-Vlaanderen;PEDIATRISCHE NEUROLOGIE;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
Prov West-Vlaanderen;NEFROLOGIE;37;10;27;0;0;1;4;2;2;1;0;0;0;0;0;2;1;5;3;1;2;4;9
Prov West-Vlaanderen;URGENTIEGENEESKUNDE;49;13;36;0;0;0;4;5;3;0;0;1;0;0;0;0;5;6;9;4;6;4;2
Prov West-Vlaanderen;ENDOCRINO-DIABETOLOGIE;16;6;10;0;0;0;2;2;0;1;1;0;0;0;0;0;0;2;1;1;0;3;3
Prov West-Vlaanderen;NEONATOLOGIE;8;3;5;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;2;0;0;0
Prov West-Vlaanderen;KLINISCHE HEMATOLOGIE;8;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;2;0;1;0
Prov West-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
Prov Oost-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;37;11;26;0;0;0;2;0;2;6;0;1;0;0;0;0;0;2;3;6;6;5;4
Prov Oost-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;113;44;69;0;0;0;5;10;11;6;1;7;4;0;0;0;3;6;11;8;6;7;28
Prov Oost-Vlaanderen;GERIATRIE;16;4;12;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;2;8
Prov Oost-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;31;9;22;0;0;2;2;4;0;0;1;0;0;0;0;1;2;4;2;2;6;2;3
Prov Oost-Vlaanderen;INTENSIEVE ZORGEN;106;37;69;0;0;7;7;14;5;3;0;1;0;0;0;2;11;14;14;9;12;6;1
Prov Oost-Vlaanderen;PEDIATRISCHE NEUROLOGIE;10;7;3;0;0;0;1;2;1;2;0;1;0;0;0;0;0;0;0;0;1;0;2
Prov Oost-Vlaanderen;NEFROLOGIE;43;17;26;0;0;5;3;3;2;1;2;1;0;0;0;4;3;3;3;5;0;2;6
Prov Oost-Vlaanderen;URGENTIEGENEESKUNDE;44;8;36;0;0;0;3;4;1;0;0;0;0;0;0;2;2;12;6;6;2;2;4
Prov Oost-Vlaanderen;ENDOCRINO-DIABETOLOGIE;32;15;17;0;0;1;4;2;6;1;1;0;0;0;0;1;1;1;1;4;2;2;5
Prov Oost-Vlaanderen;NEONATOLOGIE;7;5;2;0;0;1;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0
Prov Oost-Vlaanderen;KLINISCHE HEMATOLOGIE;14;11;3;0;0;3;2;4;0;2;0;0;0;0;0;0;0;0;0;2;0;1;0
Prov Oost-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;13;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;3;3;1
Prov Antwerpen;NUCLEAIRE IN VITRO GENEESKUNDE;19;9;10;0;0;0;0;2;2;3;2;0;0;0;0;0;0;0;1;2;5;1;1
Prov Antwerpen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;113;45;68;0;0;0;8;9;9;6;7;2;4;0;0;0;2;3;7;5;5;22;24
Prov Antwerpen;GERIATRIE;29;5;24;0;0;0;0;2;1;1;1;0;0;0;0;0;1;2;1;2;7;2;9
Prov Antwerpen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;29;4;25;0;0;0;2;2;0;0;0;0;0;0;0;0;5;2;3;4;3;2;6
Prov Antwerpen;INTENSIEVE ZORGEN;122;48;74;0;0;6;12;12;11;3;3;1;0;0;0;3;9;14;11;14;9;8;6
Prov Antwerpen;PEDIATRISCHE NEUROLOGIE;12;10;2;0;0;0;1;4;2;1;1;1;0;0;0;0;0;0;0;0;1;1;0
Prov Antwerpen;NEFROLOGIE;41;18;23;0;0;3;6;4;2;0;2;1;0;0;0;1;3;1;2;5;3;6;2
Prov Antwerpen;URGENTIEGENEESKUNDE;52;9;43;0;0;0;2;3;2;1;0;1;0;0;0;0;4;6;12;6;9;3;3
Prov Antwerpen;ENDOCRINO-DIABETOLOGIE;36;22;14;0;0;5;3;4;3;3;2;2;0;0;0;1;1;1;1;2;2;3;3
Prov Antwerpen;NEONATOLOGIE;14;8;6;0;0;0;2;0;2;2;2;0;0;0;0;0;1;2;0;1;1;0;1
Prov Antwerpen;KLINISCHE HEMATOLOGIE;19;8;11;0;0;0;3;2;3;0;0;0;0;0;0;0;2;1;2;2;2;1;1
Prov Antwerpen;BEHEER VAN GEZONDHEIDSGEGEVENS;10;2;8;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;2;2;2
Prov Limburg;NUCLEAIRE IN VITRO GENEESKUNDE;11;3;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;2;1;3
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;52;9;43;0;0;0;4;2;1;0;0;1;1;0;0;1;4;4;3;4;5;11;11
Prov Limburg;GERIATRIE;9;2;7;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;2;3
Prov Limburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;15;1;14;0;0;0;1;0;0;0;0;0;0;0;0;1;5;2;1;1;2;1;1
Prov Limburg;INTENSIEVE ZORGEN;61;21;40;0;0;0;5;6;6;3;1;0;0;0;0;1;9;5;4;7;7;3;4
Prov Limburg;PEDIATRISCHE NEUROLOGIE;3;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limburg;NEFROLOGIE;15;5;10;0;0;1;0;3;0;0;1;0;0;0;0;1;2;1;2;2;1;1;0
Prov Limburg;URGENTIEGENEESKUNDE;29;6;23;0;0;0;2;3;1;0;0;0;0;0;0;0;5;5;3;2;4;1;3
Prov Limburg;ENDOCRINO-DIABETOLOGIE;14;7;7;0;0;2;1;2;1;1;0;0;0;0;0;0;1;2;0;0;2;1;1
Prov Limburg;NEONATOLOGIE;2;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;KLINISCHE HEMATOLOGIE;5;3;2;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1
Prov Waals Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;20;10;10;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;4;6
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;68;18;50;0;0;0;0;2;3;2;2;3;6;0;0;0;2;1;3;2;5;11;26
Prov Waals Brabant;GERIATRIE;11;4;7;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;1;1;1;1;2
Prov Waals Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0
Prov Waals Brabant;INTENSIEVE ZORGEN;47;9;38;0;0;0;2;2;2;1;1;1;0;0;0;0;2;5;7;11;8;2;3
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;8;6;2;0;0;0;2;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1
Prov Waals Brabant;NEFROLOGIE;25;10;15;0;0;1;0;3;3;1;2;0;0;0;0;0;0;1;3;2;2;3;4
Prov Waals Brabant;URGENTIEGENEESKUNDE;21;4;17;0;0;0;0;0;2;1;1;0;0;0;0;0;1;3;3;0;5;2;3
Prov Waals Brabant;ENDOCRINO-DIABETOLOGIE;19;5;14;0;0;0;1;1;1;1;1;0;0;0;0;0;2;1;1;3;2;0;5
Prov Waals Brabant;NEONATOLOGIE;7;6;1;0;0;0;3;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0
Prov Waals Brabant;KLINISCHE HEMATOLOGIE;8;3;5;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;2;1;0;0
Prov Waals Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;8;3;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;2;1
Prov Henegouwen;NUCLEAIRE IN VITRO GENEESKUNDE;19;5;14;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;3;4;3;4
Prov Henegouwen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;66;15;51;0;0;0;2;4;0;1;3;3;2;0;0;0;0;2;2;5;5;9;28
Prov Henegouwen;GERIATRIE;19;4;15;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;1;1;1;2;10
Prov Henegouwen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;11;4;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;3;0;1;1
Prov Henegouwen;INTENSIEVE ZORGEN;51;7;44;0;0;0;1;2;1;1;1;0;1;0;0;0;1;6;7;12;8;6;4
Prov Henegouwen;PEDIATRISCHE NEUROLOGIE;5;5;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;NEFROLOGIE;20;5;15;0;0;1;1;1;1;0;0;0;1;0;0;0;0;1;2;4;2;0;6
Prov Henegouwen;URGENTIEGENEESKUNDE;47;8;39;0;0;0;2;2;0;1;0;2;1;0;0;0;2;2;10;9;8;3;5
Prov Henegouwen;ENDOCRINO-DIABETOLOGIE;26;12;14;0;0;0;3;3;4;0;1;0;1;0;0;0;2;1;1;2;2;0;6
Prov Henegouwen;NEONATOLOGIE;10;8;2;0;0;0;0;4;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0
Prov Henegouwen;KLINISCHE HEMATOLOGIE;12;6;6;0;0;2;1;1;0;1;0;0;1;0;0;0;1;0;1;2;1;0;1
Prov Henegouwen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;3;11;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;7;1;1
Prov Luik;NUCLEAIRE IN VITRO GENEESKUNDE;20;11;9;0;0;0;0;2;1;2;1;3;2;0;0;0;0;0;0;3;1;4;1
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;116;40;76;0;0;0;1;4;8;4;6;9;8;0;0;0;3;0;2;7;9;12;43
Prov Luik;GERIATRIE;13;6;7;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;2;4
Prov Luik;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Prov Luik;INTENSIEVE ZORGEN;66;12;54;0;0;3;3;3;0;2;1;0;0;0;0;6;4;12;4;9;5;11;3
Prov Luik;PEDIATRISCHE NEUROLOGIE;8;4;4;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
Prov Luik;NEFROLOGIE;32;10;22;0;0;1;3;3;0;0;1;0;2;0;0;1;3;2;2;3;6;2;3
Prov Luik;URGENTIEGENEESKUNDE;59;18;41;0;0;0;3;3;7;2;2;1;0;0;0;0;2;8;8;7;9;4;3
Prov Luik;ENDOCRINO-DIABETOLOGIE;39;21;18;0;0;1;4;5;5;1;2;2;1;0;0;0;1;3;2;2;4;3;3
Prov Luik;NEONATOLOGIE;13;6;7;0;0;2;1;1;1;1;0;0;0;0;0;1;0;3;1;0;0;2;0
Prov Luik;KLINISCHE HEMATOLOGIE;13;4;9;0;0;2;0;1;0;0;0;1;0;0;0;1;2;1;2;0;1;0;2
Prov Luik;BEHEER VAN GEZONDHEIDSGEGEVENS;13;6;7;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;2;1;3;1
Prov Namen;NUCLEAIRE IN VITRO GENEESKUNDE;7;2;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;3
Prov Namen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;28;10;18;0;0;0;1;2;0;3;2;0;2;0;0;0;0;0;4;2;2;3;7
Prov Namen;GERIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
Prov Namen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;7;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0
Prov Namen;INTENSIEVE ZORGEN;35;5;30;0;0;0;0;2;2;1;0;0;0;0;0;2;2;5;7;6;3;3;2
Prov Namen;PEDIATRISCHE NEUROLOGIE;7;4;3;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
Prov Namen;NEFROLOGIE;13;4;9;0;0;0;3;0;0;1;0;0;0;0;0;1;1;3;1;0;0;0;3
Prov Namen;URGENTIEGENEESKUNDE;26;8;18;0;0;0;2;2;1;2;1;0;0;0;0;1;1;1;0;5;4;1;5
Prov Namen;ENDOCRINO-DIABETOLOGIE;16;8;8;0;0;1;1;3;2;0;1;0;0;0;0;1;0;1;1;1;1;1;2
Prov Namen;NEONATOLOGIE;3;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;KLINISCHE HEMATOLOGIE;10;5;5;0;0;0;1;2;1;0;1;0;0;0;0;0;0;1;0;0;1;2;1
Prov Namen;BEHEER VAN GEZONDHEIDSGEGEVENS;9;2;7;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;5;1
Prov Luxemburg;NUCLEAIRE IN VITRO GENEESKUNDE;3;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0
Prov Luxemburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;8;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Luxemburg;GERIATRIE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Luxemburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Prov Luxemburg;INTENSIEVE ZORGEN;8;2;6;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;2;2;0;0
Prov Luxemburg;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
