gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
België;ORTHODONTIE;471;321;150;0;16;36;30;30;43;56;47;40;23;0;6;7;15;14;8;21;32;30;17
Gewest Vlaanderen;ALGEMENE TANDHEELKUNDE;5019;2379;2640;23;257;203;154;280;240;311;389;323;199;15;128;91;81;124;88;253;573;574;713
Gewest Vlaanderen;PARODONTOLOGIE;130;80;50;0;15;9;8;15;16;10;3;3;1;0;4;11;5;6;8;3;8;4;1
Gewest Vlaanderen;ORTHODONTIE;279;191;88;0;9;23;15;18;20;36;32;27;11;0;4;3;10;5;6;12;21;19;8
Gewest Wallonië;ALGEMENE TANDHEELKUNDE;2489;1155;1334;3;101;100;74;114;109;128;219;172;135;3;51;36;73;53;77;166;284;245;346
Gewest Wallonië;PARODONTOLOGIE;33;17;16;0;1;5;4;2;3;2;0;0;0;0;1;2;4;1;1;5;1;1;0
Gewest Wallonië;ORTHODONTIE;139;98;41;0;4;10;12;8;19;11;12;11;11;0;2;2;2;3;1;8;8;9;6
Gewest Brussels hoofdstedelijk gewest;ALGEMENE TANDHEELKUNDE;1062;511;551;0;80;59;48;43;44;53;58;56;70;3;47;42;43;31;48;68;93;57;119
Gewest Brussels hoofdstedelijk gewest;PARODONTOLOGIE;18;7;11;0;0;3;2;1;0;1;0;0;0;0;3;1;1;2;0;2;1;0;1
Gewest Brussels hoofdstedelijk gewest;ORTHODONTIE;53;32;21;0;3;3;3;4;4;9;3;2;1;0;0;2;3;6;1;1;3;2;3
Prov Vlaams Brabant;ALGEMENE TANDHEELKUNDE;1106;589;517;9;42;43;41;81;63;88;100;79;43;4;31;25;9;32;25;57;114;105;115
Prov Vlaams Brabant;PARODONTOLOGIE;36;20;16;0;2;2;1;4;6;1;1;3;0;0;0;2;2;1;5;1;3;1;1
Prov Vlaams Brabant;ORTHODONTIE;75;54;21;0;1;3;5;6;8;9;11;6;5;0;1;1;1;3;0;3;5;6;1
Prov West-Vlaanderen;ALGEMENE TANDHEELKUNDE;941;417;524;3;47;41;32;52;35;42;70;50;45;2;12;9;18;13;12;27;119;132;180
Prov West-Vlaanderen;PARODONTOLOGIE;21;16;5;0;5;1;2;3;3;1;1;0;0;0;0;2;0;1;0;1;1;0;0
Prov West-Vlaanderen;ORTHODONTIE;36;21;15;0;2;2;3;1;1;2;6;3;1;0;1;0;1;1;4;1;3;1;3
Prov Oost-Vlaanderen;ALGEMENE TANDHEELKUNDE;1097;517;580;5;71;34;26;65;55;61;70;77;53;4;48;19;16;34;18;62;100;124;155
Prov Oost-Vlaanderen;PARODONTOLOGIE;31;20;11;0;4;4;1;4;5;2;0;0;0;0;2;3;1;2;2;1;0;0;0
Prov Oost-Vlaanderen;ORTHODONTIE;63;40;23;0;1;6;4;6;3;7;5;5;3;0;2;1;3;1;1;4;6;4;1
Prov Antwerpen;ALGEMENE TANDHEELKUNDE;1229;564;665;4;63;58;30;42;56;90;101;75;45;1;21;25;23;30;30;76;163;133;163
Prov Antwerpen;PARODONTOLOGIE;32;17;15;0;3;2;4;2;1;4;0;0;1;0;2;4;1;2;0;0;3;3;0
Prov Antwerpen;ORTHODONTIE;73;54;19;0;5;9;1;5;6;15;6;6;1;0;0;1;3;0;1;4;2;5;3
Prov Limburg;ALGEMENE TANDHEELKUNDE;646;292;354;2;34;27;25;40;31;30;48;42;13;4;16;13;15;15;3;31;77;80;100
Prov Limburg;PARODONTOLOGIE;10;7;3;0;1;0;0;2;1;2;1;0;0;0;0;0;1;0;1;0;1;0;0
Prov Limburg;ORTHODONTIE;32;22;10;0;0;3;2;0;2;3;4;7;1;0;0;0;2;0;0;0;5;3;0
Prov Waals Brabant;ALGEMENE TANDHEELKUNDE;496;266;230;0;11;18;18;26;27;27;48;52;39;0;9;6;14;12;16;24;37;43;69
Prov Waals Brabant;PARODONTOLOGIE;8;2;6;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;2;1;1;0
Prov Waals Brabant;ORTHODONTIE;37;27;10;0;1;1;2;4;7;4;1;3;4;0;1;0;0;1;0;1;2;2;3
Prov Henegouwen;ALGEMENE TANDHEELKUNDE;653;293;360;1;29;23;13;33;33;32;62;45;22;1;13;13;19;14;17;50;64;82;87
Prov Henegouwen;PARODONTOLOGIE;4;3;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Henegouwen;ORTHODONTIE;25;17;8;0;0;0;3;2;3;1;4;3;1;0;0;0;0;0;0;2;3;2;1
Prov Luik;ALGEMENE TANDHEELKUNDE;875;380;495;1;41;43;34;34;27;40;77;44;39;1;24;12;26;16;28;59;129;72;128
Prov Luik;PARODONTOLOGIE;17;10;7;0;0;5;3;0;1;1;0;0;0;0;1;2;1;1;1;1;0;0;0
Prov Luik;ORTHODONTIE;55;38;17;0;2;8;5;2;4;4;4;4;5;0;1;1;2;1;1;2;3;5;1
Prov Namen;ALGEMENE TANDHEELKUNDE;308;145;163;1;11;14;4;14;15;21;20;20;25;1;4;3;9;8;9;21;29;35;44
Prov Namen;PARODONTOLOGIE;4;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Namen;ORTHODONTIE;12;10;2;0;0;1;1;0;5;1;1;1;0;0;0;0;0;0;0;1;0;0;1
Prov Luxemburg;ALGEMENE TANDHEELKUNDE;157;71;86;0;9;2;5;7;7;8;12;11;10;0;1;2;5;3;7;12;25;13;18
Prov Luxemburg;ORTHODONTIE;10;6;4;0;1;0;1;0;0;1;2;0;1;0;0;1;0;1;0;2;0;0;0
Prov Brussels hoofdstedelijk gewest;ALGEMENE TANDHEELKUNDE;1062;511;551;0;80;59;48;43;44;53;58;56;70;3;47;42;43;31;48;68;93;57;119
Prov Brussels hoofdstedelijk gewest;PARODONTOLOGIE;18;7;11;0;0;3;2;1;0;1;0;0;0;0;3;1;1;2;0;2;1;0;1
Prov Brussels hoofdstedelijk gewest;ORTHODONTIE;53;32;21;0;3;3;3;4;4;9;3;2;1;0;0;2;3;6;1;1;3;2;3
