territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Belgique;NEUROLOGIE PEDIATRIQUE;10;8;2;0;0;6;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Belgique;NEPHROLOGIE;15;9;6;0;1;7;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0
Belgique;MEDECINE D'URGENCE;12;3;9;0;0;1;0;1;0;1;0;0;0;0;0;2;1;1;1;2;2;0;0
Belgique;ENDOCRINO-DIABETOLOGIE;13;11;2;0;0;10;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Belgique;NEONATOLOGIE;9;7;2;0;0;5;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0
Belgique;ONCOLOGIE;8;7;1;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Belgique;HEMATOLOGIE CLINIQUE;6;4;2;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Région Flandre;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;23;13;10;0;0;10;0;0;2;1;0;0;0;0;0;7;1;0;1;1;0;0;0
Région Flandre;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Flandre;CHIRURGIE ORALE ET MAXILLO-FACIALE;6;2;4;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Région Flandre;SOINS INTENSIFS;36;19;17;0;1;18;0;0;0;0;0;0;0;0;0;13;3;1;0;0;0;0;0
Région Flandre;NEUROLOGIE PEDIATRIQUE;7;6;1;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Flandre;NEPHROLOGIE;10;5;5;0;1;4;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
Région Flandre;MEDECINE D'URGENCE;8;2;6;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;2;0;0
Région Flandre;ENDOCRINO-DIABETOLOGIE;12;10;2;0;0;9;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Région Flandre;NEONATOLOGIE;5;3;2;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Région Flandre;ONCOLOGIE;8;7;1;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Flandre;HEMATOLOGIE CLINIQUE;6;4;2;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Région Wallonie;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;12;6;6;0;0;2;2;2;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0
Région Wallonie;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;SOINS INTENSIFS;10;4;6;0;0;4;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0
Région Wallonie;NEUROLOGIE PEDIATRIQUE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Région Wallonie;NEPHROLOGIE;3;2;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;MEDECINE D'URGENCE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
Région Wallonie;NEONATOLOGIE;4;4;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Région Région de Bruxelles-capitale;SOINS INTENSIFS;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEPHROLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Région Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;9;6;3;0;0;5;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0
Prov Brabant flamand;CHIRURGIE ORALE ET MAXILLO-FACIALE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant flamand;SOINS INTENSIFS;14;9;5;0;0;9;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0
Prov Brabant flamand;NEUROLOGIE PEDIATRIQUE;4;4;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;NEPHROLOGIE;4;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brabant flamand;ENDOCRINO-DIABETOLOGIE;5;4;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Brabant flamand;NEONATOLOGIE;4;3;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant flamand;ONCOLOGIE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;HEMATOLOGIE CLINIQUE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE ORALE ET MAXILLO-FACIALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre occidentale;SOINS INTENSIFS;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;NEPHROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE D'URGENCE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Flandre occidentale;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;ONCOLOGIE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;HEMATOLOGIE CLINIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Flandre orientale;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;SOINS INTENSIFS;8;6;2;0;1;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre orientale;NEUROLOGIE PEDIATRIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre orientale;NEPHROLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE D'URGENCE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Flandre orientale;ENDOCRINO-DIABETOLOGIE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;HEMATOLOGIE CLINIQUE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Anvers;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;5;4;1;0;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;SOINS INTENSIFS;10;4;6;0;0;4;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
Prov Anvers;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE D'URGENCE;4;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
Prov Anvers;ENDOCRINO-DIABETOLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;NEONATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;HEMATOLOGIE CLINIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Limbourg;SOINS INTENSIFS;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Prov Limbourg;MEDECINE D'URGENCE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ENDOCRINO-DIABETOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Limbourg;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;SOINS INTENSIFS;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Prov Brabant wallon;NEUROLOGIE PEDIATRIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Brabant wallon;NEONATOLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Hainaut;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;NEONATOLOGIE;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;7;2;5;0;0;1;1;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0
Prov Liège;SOINS INTENSIFS;6;3;3;0;0;3;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
Prov Liège;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;NEPHROLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE D'URGENCE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
Prov Namur;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;NEONATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;SOINS INTENSIFS;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;SOINS INTENSIFS;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEPHROLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
