Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
Prov Limburg;ALGEMENE TANDHEELKUNDE;614;266;348;6;25;17;30;41;24;41;56;18;8;1;15;8;17;12;9;59;94;51;82
Prov Limburg;PARODONTOLOGIE;11;6;5;0;0;0;2;0;1;3;0;0;0;0;1;0;2;0;1;1;0;0;0
Prov Limburg;ORTHODONTIE;30;21;9;0;0;5;0;1;0;4;8;2;1;0;0;1;0;0;0;0;6;2;0
Prov Waals Brabant;ALGEMENE TANDHEELKUNDE;480;258;222;1;11;16;22;22;29;34;58;36;29;0;6;8;8;13;14;32;47;35;59
Prov Waals Brabant;PARODONTOLOGIE;8;2;6;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2;0;2;0;0
Prov Waals Brabant;ORTHODONTIE;36;26;10;0;1;1;2;7;4;3;2;2;4;0;0;0;0;1;0;3;2;3;1
Prov Henegouwen;ALGEMENE TANDHEELKUNDE;650;286;364;5;22;21;22;29;30;47;60;31;19;2;9;19;12;17;22;50;91;57;85
Prov Henegouwen;PARODONTOLOGIE;3;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Henegouwen;ORTHODONTIE;24;17;7;0;0;2;0;3;3;2;4;2;1;0;0;0;0;0;0;1;5;0;1
Prov Luik;ALGEMENE TANDHEELKUNDE;850;362;488;2;37;35;37;28;36;53;70;38;26;0;16;18;25;11;33;96;105;72;112
Prov Luik;PARODONTOLOGIE;16;10;6;0;1;5;2;0;2;0;0;0;0;0;1;1;1;2;0;1;0;0;0
Prov Luik;ORTHODONTIE;50;33;17;0;2;6;4;3;4;2;4;7;1;0;0;2;2;1;1;4;3;3;1
Prov Namen;ALGEMENE TANDHEELKUNDE;299;133;166;1;8;7;10;12;14;23;21;15;22;0;2;5;11;8;10;31;31;29;39
Prov Namen;PARODONTOLOGIE;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Namen;ORTHODONTIE;12;10;2;0;0;1;2;2;2;2;0;1;0;0;0;0;0;0;0;1;0;0;1
Prov Luxemburg;ALGEMENE TANDHEELKUNDE;146;69;77;1;7;1;7;4;9;12;13;8;7;0;0;1;2;3;7;16;23;15;10
Prov Luxemburg;ORTHODONTIE;10;6;4;0;1;1;0;0;1;2;0;0;1;0;1;0;0;1;1;1;0;0;0
Prov Brussels hoofdstedelijk gewest;ALGEMENE TANDHEELKUNDE;974;459;515;5;50;49;47;37;51;53;58;56;53;0;21;40;45;30;51;82;92;43;111
Prov Brussels hoofdstedelijk gewest;PARODONTOLOGIE;15;6;9;0;0;2;3;0;0;1;0;0;0;0;2;0;3;0;1;2;0;1;0
Prov Brussels hoofdstedelijk gewest;ORTHODONTIE;47;30;17;0;2;4;6;1;8;5;1;2;1;0;1;2;2;4;0;3;1;2;2
