Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Prov Région de Bruxelles-capitale;TOUTES SPECIALITES;501;229;272;0;0;17;40;35;23;24;22;28;40;0;0;4;17;29;24;31;36;31;100
Belgique;MEDECINE NUCLEAIRE IN VITRO;207;83;124;0;0;0;0;2;9;14;25;16;17;0;0;1;0;0;5;15;19;26;58
Belgique;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;984;366;618;0;0;7;23;59;69;53;37;34;84;0;0;7;19;33;39;49;47;73;351
Belgique;GERIATRIE;157;53;104;0;0;0;9;8;14;7;7;5;3;0;0;0;2;3;6;5;7;16;65
Belgique;CHIRURGIE ORALE ET MAXILLO-FACIALE;197;46;151;0;0;5;13;7;12;2;3;4;0;0;0;5;21;24;20;19;22;13;27
Belgique;SOINS INTENSIFS;918;300;618;0;0;49;66;55;59;38;15;9;9;0;0;41;73;69;88;93;102;73;79
Belgique;NEUROLOGIE PEDIATRIQUE;98;72;26;0;0;4;17;11;13;4;5;6;12;0;0;1;0;2;3;1;2;6;11
Belgique;NEPHROLOGIE;348;142;206;0;0;22;36;28;24;11;6;8;7;0;0;11;23;21;23;26;24;18;60
Belgique;MEDECINE D'URGENCE;467;127;340;0;0;4;18;25;28;24;9;11;8;0;0;3;18;38;58;60;48;54;61
Belgique;ENDOCRINO-DIABETOLOGIE;352;191;161;0;0;27;31;42;29;26;12;12;12;0;0;5;6;19;18;16;17;21;59
Belgique;NEONATOLOGIE;138;96;42;0;0;8;23;17;16;17;7;6;2;0;0;2;4;4;11;5;6;5;5
Belgique;ONCOLOGIE;319;123;196;0;0;21;28;35;22;5;10;1;1;0;0;4;12;28;30;36;37;31;18
Belgique;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;42;30;12;0;0;0;5;7;3;3;7;5;0;0;0;0;2;2;3;2;1;0;2
Belgique;HEMATOLOGIE CLINIQUE;159;82;77;0;0;19;14;18;12;10;4;4;1;0;0;3;6;13;9;13;13;8;12
Belgique;GESTION DE DONNEES DE SANTE;103;29;74;0;0;0;0;1;3;3;9;7;6;0;0;0;1;0;1;10;16;20;26
Belgique;PSYCHIATRIE MEDICO-LEGALE;21;7;14;0;0;0;2;0;2;3;0;0;0;0;0;0;1;2;3;1;3;2;2
Région Flandre;MEDECINE NUCLEAIRE IN VITRO;109;38;71;0;0;0;0;2;7;9;11;4;5;0;0;0;0;0;5;12;10;17;27
Région Flandre;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;614;236;378;0;0;7;21;48;50;40;20;15;35;0;0;7;17;27;25;32;22;39;209
Région Flandre;GERIATRIE;104;35;69;0;0;0;9;4;11;3;4;3;1;0;0;0;2;2;4;3;4;12;42
Région Flandre;CHIRURGIE ORALE ET MAXILLO-FACIALE;141;27;114;0;0;5;9;2;8;0;1;2;0;0;0;3;20;20;13;12;18;9;19
Région Flandre;SOINS INTENSIFS;606;226;380;0;0;36;51;41;51;27;10;6;4;0;0;29;51;50;59;54;55;37;45
Région Flandre;NEUROLOGIE PEDIATRIQUE;56;39;17;0;0;3;9;4;10;3;3;3;4;0;0;1;0;1;3;1;1;3;7
Région Flandre;NEPHROLOGIE;190;79;111;0;0;13;22;17;13;5;3;4;2;0;0;7;14;13;12;16;10;8;31
Région Flandre;MEDECINE D'URGENCE;259;70;189;0;0;4;11;18;21;8;1;4;3;0;0;2;13;21;41;33;28;22;29
Région Flandre;ENDOCRINO-DIABETOLOGIE;172;100;72;0;0;18;19;16;15;15;7;7;3;0;0;3;3;9;10;5;9;9;24
Région Flandre;NEONATOLOGIE;71;45;26;0;0;5;9;6;7;10;5;3;0;0;0;2;2;2;6;4;4;3;3
Région Flandre;ONCOLOGIE;227;96;131;0;0;17;19;29;16;5;9;1;0;0;0;4;8;16;20;25;25;22;11
Région Flandre;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;25;19;6;0;0;0;3;5;2;2;5;2;0;0;0;0;1;0;2;2;0;0;1
Région Flandre;HEMATOLOGIE CLINIQUE;87;48;39;0;0;11;8;12;8;5;2;2;0;0;0;3;2;5;5;5;9;4;6
Région Flandre;GESTION DE DONNEES DE SANTE;45;9;36;0;0;0;0;0;0;1;4;1;3;0;0;0;1;0;1;6;6;9;13
Région Flandre;PSYCHIATRIE MEDICO-LEGALE;21;7;14;0;0;0;2;0;2;3;0;0;0;0;0;0;1;2;3;1;3;2;2
Région Wallonie;MEDECINE NUCLEAIRE IN VITRO;66;29;37;0;0;0;0;0;2;4;11;5;7;0;0;1;0;0;0;2;5;7;22
Région Wallonie;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;266;89;177;0;0;0;0;9;15;10;11;14;30;0;0;0;1;4;8;14;19;24;107
Région Wallonie;GERIATRIE;44;15;29;0;0;0;0;3;3;4;2;1;2;0;0;0;0;0;2;2;2;4;19
Région Wallonie;CHIRURGIE ORALE ET MAXILLO-FACIALE;33;7;26;0;0;0;2;3;2;0;0;0;0;0;0;2;1;2;6;6;2;2;5
Région Wallonie;SOINS INTENSIFS;229;46;183;0;0;8;8;9;6;7;5;1;2;0;0;10;14;10;28;29;36;29;27
Région Wallonie;NEUROLOGIE PEDIATRIQUE;32;24;8;0;0;1;4;7;3;1;1;1;6;0;0;0;0;1;0;0;1;3;3
Région Wallonie;NEPHROLOGIE;105;39;66;0;0;5;7;6;8;5;2;3;3;0;0;2;4;6;7;8;10;9;20
Région Wallonie;MEDECINE D'URGENCE;167;42;125;0;0;0;5;6;6;12;5;4;4;0;0;1;5;12;11;24;19;29;24
Région Wallonie;ENDOCRINO-DIABETOLOGIE;124;63;61;0;0;6;8;17;12;9;4;3;4;0;0;2;2;8;6;6;7;10;20
Région Wallonie;NEONATOLOGIE;40;27;13;0;0;1;6;6;6;3;1;3;1;0;0;0;2;2;4;1;2;0;2
Région Wallonie;ONCOLOGIE;71;21;50;0;0;4;7;4;4;0;1;0;1;0;0;0;3;9;9;8;8;9;4
Région Wallonie;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;10;6;4;0;0;0;1;1;1;0;1;2;0;0;0;0;1;1;1;0;1;0;0
Région Wallonie;HEMATOLOGIE CLINIQUE;49;22;27;0;0;5;5;4;3;3;1;1;0;0;0;0;3;6;2;6;3;4;3
Région Wallonie;GESTION DE DONNEES DE SANTE;46;14;32;0;0;0;0;1;0;2;4;5;2;0;0;0;0;0;0;3;9;9;11
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;32;16;16;0;0;0;0;0;0;1;3;7;5;0;0;0;0;0;0;1;4;2;9
Région Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;104;41;63;0;0;0;2;2;4;3;6;5;19;0;0;0;1;2;6;3;6;10;35
Région Région de Bruxelles-capitale;GERIATRIE;9;3;6;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;4
Région Région de Bruxelles-capitale;CHIRURGIE ORALE ET MAXILLO-FACIALE;23;12;11;0;0;0;2;2;2;2;2;2;0;0;0;0;0;2;1;1;2;2;3
Région Région de Bruxelles-capitale;SOINS INTENSIFS;83;28;55;0;0;5;7;5;2;4;0;2;3;0;0;2;8;9;1;10;11;7;7
Région Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;10;9;1;0;0;0;4;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;1
Région Région de Bruxelles-capitale;NEPHROLOGIE;53;24;29;0;0;4;7;5;3;1;1;1;2;0;0;2;5;2;4;2;4;1;9
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;41;15;26;0;0;0;2;1;1;4;3;3;1;0;0;0;0;5;6;3;1;3;8
Région Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;56;28;28;0;0;3;4;9;2;2;1;2;5;0;0;0;1;2;2;5;1;2;15
Région Région de Bruxelles-capitale;NEONATOLOGIE;27;24;3;0;0;2;8;5;3;4;1;0;1;0;0;0;0;0;1;0;0;2;0
Région Région de Bruxelles-capitale;ONCOLOGIE;21;6;15;0;0;0;2;2;2;0;0;0;0;0;0;0;1;3;1;3;4;0;3
Région Région de Bruxelles-capitale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;7;5;2;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1
Région Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;23;12;11;0;0;3;1;2;1;2;1;1;1;0;0;0;1;2;2;2;1;0;3
Région Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;12;6;6;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;1;1;2;2
Prov Brabant flamand;MEDECINE NUCLEAIRE IN VITRO;34;12;22;0;0;0;0;0;3;0;4;2;3;0;0;0;0;0;1;3;1;7;10
Prov Brabant flamand;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;165;63;102;0;0;3;5;16;9;10;6;6;8;0;0;1;4;4;5;7;4;12;65
Prov Brabant flamand;GERIATRIE;21;13;8;0;0;0;3;2;4;1;1;2;0;0;0;0;0;0;1;0;0;3;4
Prov Brabant flamand;CHIRURGIE ORALE ET MAXILLO-FACIALE;26;9;17;0;0;1;3;1;2;0;0;2;0;0;0;1;3;4;0;2;4;0;3
Prov Brabant flamand;SOINS INTENSIFS;145;52;93;0;0;8;12;12;12;3;1;2;2;0;0;5;14;12;13;16;15;4;14
Prov Brabant flamand;NEUROLOGIE PEDIATRIQUE;19;12;7;0;0;0;4;1;3;0;1;2;1;0;0;0;0;0;3;0;1;1;2
Prov Brabant flamand;NEPHROLOGIE;41;19;22;0;0;5;4;5;3;1;0;1;0;0;0;1;4;4;2;3;2;1;5
Prov Brabant flamand;MEDECINE D'URGENCE;59;23;36;0;0;1;6;5;5;2;0;2;2;0;0;0;4;1;9;4;5;5;8
Prov Brabant flamand;ENDOCRINO-DIABETOLOGIE;48;32;16;0;0;4;6;5;5;4;4;2;2;0;0;0;1;2;5;1;1;1;5
Prov Brabant flamand;NEONATOLOGIE;23;14;9;0;0;1;3;1;3;4;2;0;0;0;0;1;1;0;1;3;0;2;1
Prov Brabant flamand;ONCOLOGIE;45;22;23;0;0;6;4;6;4;0;2;0;0;0;0;2;2;2;4;2;4;5;2
Prov Brabant flamand;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;11;9;2;0;0;0;2;3;1;0;3;0;0;0;0;0;0;0;1;1;0;0;0
Prov Brabant flamand;HEMATOLOGIE CLINIQUE;27;14;13;0;0;2;3;5;1;1;0;2;0;0;0;0;1;1;3;2;2;1;3
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;1;2;2;0
Prov Brabant flamand;PSYCHIATRIE MEDICO-LEGALE;3;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE IN VITRO;11;3;8;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;2;1;4
Prov Flandre occidentale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;132;43;89;0;0;1;3;5;9;13;2;2;8;0;0;0;2;2;8;7;4;10;56
Prov Flandre occidentale;GERIATRIE;34;11;23;0;0;0;4;2;2;2;0;1;0;0;0;0;0;0;1;1;2;0;19
Prov Flandre occidentale;CHIRURGIE ORALE ET MAXILLO-FACIALE;27;2;25;0;0;1;0;0;1;0;0;0;0;0;0;0;4;5;4;5;4;0;3
Prov Flandre occidentale;SOINS INTENSIFS;100;32;68;0;0;2;13;6;4;5;2;0;0;0;0;4;7;11;9;9;12;7;9
Prov Flandre occidentale;NEUROLOGIE PEDIATRIQUE;7;4;3;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2
Prov Flandre occidentale;NEPHROLOGIE;40;12;28;0;0;0;5;2;3;1;1;0;0;0;0;1;2;1;6;2;1;3;12
Prov Flandre occidentale;MEDECINE D'URGENCE;56;16;40;0;0;1;2;4;5;2;0;1;1;0;0;1;4;5;6;10;2;7;5
Prov Flandre occidentale;ENDOCRINO-DIABETOLOGIE;20;10;10;0;0;3;0;4;1;1;0;1;0;0;0;0;0;1;1;1;2;1;4
Prov Flandre occidentale;NEONATOLOGIE;10;5;5;0;0;2;1;1;0;1;0;0;0;0;0;0;0;1;2;0;2;0;0
Prov Flandre occidentale;ONCOLOGIE;46;10;36;0;0;0;4;5;0;1;0;0;0;0;0;2;1;5;2;7;5;9;5
Prov Flandre occidentale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Prov Flandre occidentale;HEMATOLOGIE CLINIQUE;10;3;7;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;2;2;0;1
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2
Prov Flandre occidentale;PSYCHIATRIE MEDICO-LEGALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Prov Flandre orientale;MEDECINE NUCLEAIRE IN VITRO;34;10;24;0;0;0;0;2;0;3;4;0;1;0;0;0;0;0;2;6;3;5;8
Prov Flandre orientale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;127;56;71;0;0;1;8;12;9;9;5;1;11;0;0;3;4;7;5;11;5;6;30
Prov Flandre orientale;GERIATRIE;15;4;11;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;9
Prov Flandre orientale;CHIRURGIE ORALE ET MAXILLO-FACIALE;33;9;24;0;0;1;3;1;3;0;1;0;0;0;0;1;3;1;4;3;3;5;4
Prov Flandre orientale;SOINS INTENSIFS;131;50;81;0;0;14;9;5;14;6;1;0;1;0;0;6;10;10;15;12;11;11;6
Prov Flandre orientale;NEUROLOGIE PEDIATRIQUE;12;7;5;0;0;0;1;0;2;2;1;0;1;0;0;1;0;1;0;0;0;1;2
Prov Flandre orientale;NEPHROLOGIE;48;20;28;0;0;2;7;3;2;2;2;1;1;0;0;2;5;3;2;5;3;0;8
Prov Flandre orientale;MEDECINE D'URGENCE;48;9;39;0;0;1;0;4;3;1;0;0;0;0;0;0;3;3;13;5;8;1;6
Prov Flandre orientale;ENDOCRINO-DIABETOLOGIE;40;21;19;0;0;4;5;3;3;4;1;1;0;0;0;1;1;2;1;1;4;2;7
Prov Flandre orientale;NEONATOLOGIE;10;8;2;0;0;0;3;1;1;2;0;1;0;0;0;0;0;0;1;0;0;0;1
Prov Flandre orientale;ONCOLOGIE;56;27;29;0;0;3;5;10;7;0;1;1;0;0;0;0;3;3;7;6;7;2;1
Prov Flandre orientale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;8;7;1;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1
Prov Flandre orientale;HEMATOLOGIE CLINIQUE;16;12;4;0;0;2;3;3;2;1;1;0;0;0;0;1;0;0;0;0;2;0;1
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;14;1;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;3;4
Prov Flandre orientale;PSYCHIATRIE MEDICO-LEGALE;7;3;4;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;2;0;0;2;0
Prov Anvers;MEDECINE NUCLEAIRE IN VITRO;21;10;11;0;0;0;0;0;3;3;2;2;0;0;0;0;0;0;0;2;3;3;3
Prov Anvers;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;134;60;74;0;0;1;4;11;18;8;6;6;6;0;0;2;3;7;7;5;5;7;38
Prov Anvers;GERIATRIE;28;5;23;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;1;1;2;8;9
Prov Anvers;CHIRURGIE ORALE ET MAXILLO-FACIALE;36;5;31;0;0;2;1;0;2;0;0;0;0;0;0;0;8;4;3;2;5;2;7
Prov Anvers;SOINS INTENSIFS;155;61;94;0;0;6;12;13;15;8;2;4;1;0;0;10;12;11;17;13;11;9;11
Prov Anvers;NEUROLOGIE PEDIATRIQUE;14;12;2;0;0;1;0;3;4;1;1;1;1;0;0;0;0;0;0;0;0;1;1
Prov Anvers;NEPHROLOGIE;48;25;23;0;0;5;6;7;3;1;0;2;1;0;0;2;2;3;2;3;2;4;5
Prov Anvers;MEDECINE D'URGENCE;66;13;53;0;0;1;2;2;5;1;1;1;0;0;0;1;2;7;8;12;10;7;6
Prov Anvers;ENDOCRINO-DIABETOLOGIE;47;29;18;0;0;6;6;3;4;5;1;3;1;0;0;2;1;2;1;2;2;2;6
Prov Anvers;NEONATOLOGIE;26;16;10;0;0;2;2;3;2;3;2;2;0;0;0;1;1;1;2;1;2;1;1
Prov Anvers;ONCOLOGIE;56;30;26;0;0;6;5;6;5;4;4;0;0;0;0;0;0;3;2;7;7;4;3
Prov Anvers;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;3;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
Prov Anvers;HEMATOLOGIE CLINIQUE;28;15;13;0;0;5;1;3;4;2;0;0;0;0;0;2;1;1;2;1;2;3;1
Prov Anvers;GESTION DE DONNEES DE SANTE;10;2;8;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;2;4
Prov Anvers;PSYCHIATRIE MEDICO-LEGALE;6;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;1
Prov Limbourg;MEDECINE NUCLEAIRE IN VITRO;9;3;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;1;1;2
Prov Limbourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;56;14;42;0;0;1;1;4;5;0;1;0;2;0;0;1;4;7;0;2;4;4;20
Prov Limbourg;GERIATRIE;6;2;4;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1
Prov Limbourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;19;2;17;0;0;0;2;0;0;0;0;0;0;0;0;1;2;6;2;0;2;2;2
Prov Limbourg;SOINS INTENSIFS;75;31;44;0;0;6;5;5;6;5;4;0;0;0;0;4;8;6;5;4;6;6;5
Prov Limbourg;NEUROLOGIE PEDIATRIQUE;4;4;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;NEPHROLOGIE;13;3;10;0;0;1;0;0;2;0;0;0;0;0;0;1;1;2;0;3;2;0;1
Prov Limbourg;MEDECINE D'URGENCE;30;9;21;0;0;0;1;3;3;2;0;0;0;0;0;0;0;5;5;2;3;2;4
Prov Limbourg;ENDOCRINO-DIABETOLOGIE;17;8;9;0;0;1;2;1;2;1;1;0;0;0;0;0;0;2;2;0;0;3;2
Prov Limbourg;NEONATOLOGIE;2;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ONCOLOGIE;24;7;17;0;0;2;1;2;0;0;2;0;0;0;0;0;2;3;5;3;2;2;0
Prov Limbourg;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;HEMATOLOGIE CLINIQUE;6;4;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Limbourg;GESTION DE DONNEES DE SANTE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
Prov Limbourg;PSYCHIATRIE MEDICO-LEGALE;3;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Brabant wallon;MEDECINE NUCLEAIRE IN VITRO;19;10;9;0;0;0;0;0;0;1;5;3;1;0;0;0;0;0;0;0;0;0;9
Prov Brabant wallon;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;69;21;48;0;0;0;0;2;3;3;2;2;9;0;0;0;0;1;2;3;4;6;32
Prov Brabant wallon;GERIATRIE;9;4;5;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;0;1;1;2
Prov Brabant wallon;CHIRURGIE ORALE ET MAXILLO-FACIALE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;1
Prov Brabant wallon;SOINS INTENSIFS;52;8;44;0;0;2;0;1;1;1;2;0;1;0;0;3;5;2;5;5;12;8;4
Prov Brabant wallon;NEUROLOGIE PEDIATRIQUE;8;7;1;0;0;1;0;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1
Prov Brabant wallon;NEPHROLOGIE;32;14;18;0;0;2;1;0;5;3;1;2;0;0;0;1;1;0;2;3;2;3;6
Prov Brabant wallon;MEDECINE D'URGENCE;28;6;22;0;0;0;1;0;0;3;1;1;0;0;0;0;0;3;2;3;2;6;6
Prov Brabant wallon;ENDOCRINO-DIABETOLOGIE;21;6;15;0;0;0;0;3;0;1;1;1;0;0;0;0;0;2;2;1;2;2;6
Prov Brabant wallon;NEONATOLOGIE;11;7;4;0;0;0;1;2;2;0;0;2;0;0;0;0;1;0;2;0;1;0;0
Prov Brabant wallon;ONCOLOGIE;10;2;8;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;4;1;0
Prov Brabant wallon;HEMATOLOGIE CLINIQUE;8;4;4;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;2;0;1;0
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;7;3;4;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;3
Prov Hainaut;MEDECINE NUCLEAIRE IN VITRO;19;4;15;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;3;5;6
Prov Hainaut;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;50;13;37;0;0;0;0;2;2;0;2;3;4;0;0;0;0;0;4;4;3;8;18
Prov Hainaut;GERIATRIE;16;4;12;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;1;1;9
Prov Hainaut;CHIRURGIE ORALE ET MAXILLO-FACIALE;10;4;6;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2
Prov Hainaut;SOINS INTENSIFS;56;11;45;0;0;0;3;4;0;1;2;0;1;0;0;0;0;2;5;11;9;10;8
Prov Hainaut;NEUROLOGIE PEDIATRIQUE;7;6;1;0;0;0;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0
Prov Hainaut;NEPHROLOGIE;22;5;17;0;0;0;1;2;1;0;0;0;1;0;0;1;2;0;0;3;3;2;6
Prov Hainaut;MEDECINE D'URGENCE;41;6;35;0;0;0;0;2;1;0;0;0;3;0;0;0;1;3;0;12;5;7;7
Prov Hainaut;ENDOCRINO-DIABETOLOGIE;34;18;16;0;0;3;4;4;2;3;1;0;1;0;0;1;1;2;1;1;2;3;5
Prov Hainaut;NEONATOLOGIE;9;9;0;0;0;0;1;2;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;ONCOLOGIE;26;6;20;0;0;1;1;0;2;0;1;0;1;0;0;0;0;5;3;2;2;5;3
Prov Hainaut;HEMATOLOGIE CLINIQUE;12;6;6;0;0;1;2;2;0;0;1;0;0;0;0;0;2;0;0;1;2;1;0
Prov Hainaut;GESTION DE DONNEES DE SANTE;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;3;6;1
Prov Liège;MEDECINE NUCLEAIRE IN VITRO;19;11;8;0;0;0;0;0;2;3;0;1;5;0;0;1;0;0;0;1;2;1;3
Prov Liège;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;112;43;69;0;0;0;0;2;9;6;4;7;15;0;0;0;1;3;2;3;10;8;42
Prov Liège;GERIATRIE;12;5;7;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Liège;CHIRURGIE ORALE ET MAXILLO-FACIALE;5;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0
Prov Liège;SOINS INTENSIFS;78;20;58;0;0;5;5;4;3;2;0;1;0;0;0;3;6;5;12;7;8;7;10
Prov Liège;NEUROLOGIE PEDIATRIQUE;10;6;4;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2
Prov Liège;NEPHROLOGIE;30;10;20;0;0;0;2;3;2;0;0;1;2;0;0;0;1;2;3;1;5;4;4
Prov Liège;MEDECINE D'URGENCE;59;18;41;0;0;0;2;1;3;7;2;2;1;0;0;1;2;4;7;9;7;8;3
Prov Liège;ENDOCRINO-DIABETOLOGIE;44;25;19;0;0;3;2;6;6;3;1;2;2;0;0;1;0;2;2;2;3;3;6
