territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Belgique;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;40;30;10;0;0;0;9;5;4;3;4;5;0;0;0;0;1;2;3;2;0;1;1
Belgique;HEMATOLOGIE CLINIQUE;144;69;75;0;0;8;21;15;8;7;6;2;2;0;0;2;9;11;8;18;5;11;11
Belgique;GESTION DE DONNEES DE SANTE;105;31;74;0;0;0;0;1;4;6;9;6;5;0;0;0;1;1;4;10;19;23;16
Région Flandre;MEDECINE NUCLEAIRE IN VITRO;112;38;74;0;0;0;0;4;7;11;10;3;3;0;0;0;0;2;7;10;17;19;19
Région Flandre;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;595;224;371;0;0;9;30;45;49;28;16;18;29;0;0;2;23;21;26;38;26;49;186
Région Flandre;GERIATRIE;105;35;70;0;0;0;9;9;8;3;3;2;1;0;0;0;2;4;2;3;9;9;41
Région Flandre;CHIRURGIE ORALE ET MAXILLO-FACIALE;130;23;107;0;0;2;9;6;3;0;2;1;0;0;0;4;23;15;13;16;13;7;16
Région Flandre;SOINS INTENSIFS;531;184;347;0;0;19;43;54;35;21;7;2;3;0;0;29;45;51;52;50;56;28;36
Région Flandre;NEUROLOGIE PEDIATRIQUE;50;34;16;0;0;2;8;7;6;2;2;5;2;0;0;0;0;1;4;0;3;2;6
Région Flandre;NEPHROLOGIE;183;73;110;0;0;14;23;16;8;3;6;3;0;0;0;12;13;13;11;14;10;12;25
Région Flandre;MEDECINE D'URGENCE;241;59;182;0;0;3;12;18;13;6;2;4;1;0;0;2;17;28;37;31;29;16;22
Région Flandre;ENDOCRINO-DIABETOLOGIE;147;83;64;0;0;10;21;10;15;11;9;7;0;0;0;1;5;10;8;6;3;13;18
Région Flandre;NEONATOLOGIE;63;41;22;0;0;3;8;5;11;9;3;2;0;0;0;1;1;3;4;4;5;2;2
Région Flandre;ONCOLOGIE;204;77;127;0;0;9;25;24;7;6;5;1;0;0;0;2;8;22;19;28;22;21;5
Région Flandre;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;24;19;5;0;0;0;6;3;3;2;3;2;0;0;0;0;0;0;3;1;0;0;1
Région Flandre;HEMATOLOGIE CLINIQUE;79;41;38;0;0;5;12;11;5;4;3;1;0;0;0;1;5;3;6;9;4;6;4
Région Flandre;GESTION DE DONNEES DE SANTE;45;9;36;0;0;0;0;0;1;2;3;2;1;0;0;0;1;1;3;5;8;9;9
Région Wallonie;MEDECINE NUCLEAIRE IN VITRO;66;29;37;0;0;0;0;0;3;8;9;3;6;0;0;0;0;0;0;5;6;11;15
Région Wallonie;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;272;87;185;0;0;0;3;13;12;7;12;17;23;0;0;0;1;5;8;17;20;30;104
Région Wallonie;GERIATRIE;46;15;31;0;0;0;1;4;5;1;2;0;2;0;0;0;0;0;2;3;2;6;18
Région Wallonie;CHIRURGIE ORALE ET MAXILLO-FACIALE;32;7;25;0;0;0;5;2;0;0;0;0;0;0;0;1;1;4;5;4;3;3;4
Région Wallonie;SOINS INTENSIFS;217;42;175;0;0;6;7;11;5;7;3;2;1;0;0;6;11;21;24;37;34;24;18
Région Wallonie;NEUROLOGIE PEDIATRIQUE;31;21;10;0;0;1;4;7;1;0;1;4;3;0;0;0;1;0;1;0;1;4;3
Région Wallonie;NEPHROLOGIE;102;36;66;0;0;2;9;7;6;5;1;3;3;0;0;3;4;6;8;7;10;11;17
Région Wallonie;MEDECINE D'URGENCE;168;43;125;0;0;1;9;6;8;8;7;0;4;0;0;2;4;17;16;21;25;18;22
Région Wallonie;ENDOCRINO-DIABETOLOGIE;116;55;61;0;0;4;10;14;15;2;4;4;2;0;0;1;3;10;6;6;11;4;20
Région Wallonie;NEONATOLOGIE;40;26;14;0;0;2;7;6;6;0;3;2;0;0;0;1;3;4;2;1;1;1;1
Région Wallonie;ONCOLOGIE;67;17;50;0;0;2;7;6;0;0;1;1;0;0;0;1;5;11;5;8;12;6;2
Région Wallonie;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;10;6;4;0;0;0;1;2;0;1;0;2;0;0;0;0;1;2;0;1;0;0;0
Région Wallonie;HEMATOLOGIE CLINIQUE;48;19;29;0;0;3;6;4;1;2;1;1;1;0;0;1;4;6;0;8;1;4;5
Région Wallonie;GESTION DE DONNEES DE SANTE;47;15;32;0;0;0;0;1;0;3;5;4;2;0;0;0;0;0;1;4;9;13;5
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;32;16;16;0;0;0;0;0;1;1;5;5;4;0;0;0;0;0;0;2;5;2;7
Région Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;108;42;66;0;0;0;3;2;5;2;5;11;14;0;0;0;1;1;6;1;9;12;36
Région Région de Bruxelles-capitale;GERIATRIE;10;4;6;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;4
Région Région de Bruxelles-capitale;CHIRURGIE ORALE ET MAXILLO-FACIALE;22;12;10;0;0;1;2;1;3;2;2;1;0;0;0;0;1;1;1;1;2;1;3
Région Région de Bruxelles-capitale;SOINS INTENSIFS;79;25;54;0;0;4;8;3;6;0;0;1;3;0;0;4;9;6;5;9;9;6;6
Région Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;11;9;2;0;0;1;3;0;0;1;0;2;2;0;0;0;0;1;0;0;0;0;1
Région Région de Bruxelles-capitale;NEPHROLOGIE;48;21;27;0;0;3;5;5;2;3;0;1;2;0;0;2;3;4;2;4;3;2;7
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;41;16;25;0;0;0;3;1;2;4;2;2;2;0;0;0;0;4;6;1;1;6;7
Région Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;52;25;27;0;0;4;5;6;1;2;1;2;4;0;0;1;2;2;4;0;2;3;13
Région Région de Bruxelles-capitale;NEONATOLOGIE;24;21;3;0;0;4;5;5;4;1;1;0;1;0;0;0;0;0;1;0;1;1;0
Région Région de Bruxelles-capitale;ONCOLOGIE;20;6;14;0;0;1;1;3;1;0;0;0;0;0;0;0;3;1;1;3;3;3;0
Région Région de Bruxelles-capitale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;6;5;1;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0
Région Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;17;9;8;0;0;0;3;0;2;1;2;0;1;0;0;0;0;2;2;1;0;1;2
Région Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;13;7;6;0;0;0;0;0;3;1;1;0;2;0;0;0;0;0;0;1;2;1;2
Prov Brabant flamand;MEDECINE NUCLEAIRE IN VITRO;37;12;25;0;0;0;0;0;3;0;5;2;2;0;0;0;0;1;0;3;3;10;8
Prov Brabant flamand;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;158;59;99;0;0;2;8;13;11;7;5;6;7;0;0;0;5;3;4;7;8;15;57
Prov Brabant flamand;GERIATRIE;22;13;9;0;0;0;3;4;3;0;2;1;0;0;0;0;0;0;1;0;2;1;5
Prov Brabant flamand;CHIRURGIE ORALE ET MAXILLO-FACIALE;26;9;17;0;0;2;3;2;0;0;1;1;0;0;0;0;5;2;1;5;1;1;2
Prov Brabant flamand;SOINS INTENSIFS;127;40;87;0;0;4;7;15;6;4;2;1;1;0;0;8;11;13;12;15;11;6;11
Prov Brabant flamand;NEUROLOGIE PEDIATRIQUE;17;10;7;0;0;1;2;2;1;0;1;2;1;0;0;0;0;0;3;0;2;0;2
Prov Brabant flamand;NEPHROLOGIE;40;17;23;0;0;5;6;3;2;0;1;0;0;0;0;3;6;3;1;2;2;3;3
Prov Brabant flamand;MEDECINE D'URGENCE;58;20;38;0;0;1;6;4;4;1;1;2;1;0;0;0;3;4;8;8;4;5;6
Prov Brabant flamand;ENDOCRINO-DIABETOLOGIE;42;27;15;0;0;1;6;5;5;3;5;2;0;0;0;0;1;5;2;0;1;1;5
Prov Brabant flamand;NEONATOLOGIE;20;13;7;0;0;0;3;1;4;4;1;0;0;0;0;0;0;0;1;3;1;2;0
Prov Brabant flamand;ONCOLOGIE;38;16;22;0;0;2;4;7;1;1;1;0;0;0;0;1;2;3;5;3;3;4;1
Prov Brabant flamand;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;11;9;2;0;0;0;3;3;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0
Prov Brabant flamand;HEMATOLOGIE CLINIQUE;28;13;15;0;0;1;5;3;1;1;1;1;0;0;0;1;1;2;3;3;1;1;3
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;1;1;3;0;1;0;0;0;0;0;0;2;1;2;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE IN VITRO;10;3;7;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;2;2;2
Prov Flandre occidentale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;132;42;90;0;0;1;5;4;13;9;0;5;5;0;0;0;3;3;5;10;7;6;56
Prov Flandre occidentale;GERIATRIE;34;11;23;0;0;0;4;3;2;1;0;1;0;0;0;0;0;1;0;1;2;1;18
Prov Flandre occidentale;CHIRURGIE ORALE ET MAXILLO-FACIALE;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;5;3;2;0;3
Prov Flandre occidentale;SOINS INTENSIFS;91;27;64;0;0;4;11;4;5;2;1;0;0;0;0;4;8;9;10;8;12;4;9
Prov Flandre occidentale;NEUROLOGIE PEDIATRIQUE;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
Prov Flandre occidentale;NEPHROLOGIE;37;13;24;0;0;2;5;3;1;2;0;0;0;0;0;1;0;4;3;2;1;2;11
Prov Flandre occidentale;MEDECINE D'URGENCE;50;14;36;0;0;1;4;3;3;2;0;1;0;0;0;1;4;3;6;8;7;4;3
Prov Flandre occidentale;ENDOCRINO-DIABETOLOGIE;17;8;9;0;0;1;3;1;1;1;0;1;0;0;0;0;0;1;2;1;0;3;2
Prov Flandre occidentale;NEONATOLOGIE;9;4;5;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;2;1;1;0;0
Prov Flandre occidentale;ONCOLOGIE;44;10;34;0;0;2;7;0;0;1;0;0;0;0;0;0;1;5;3;6;7;10;2
Prov Flandre occidentale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;HEMATOLOGIE CLINIQUE;8;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;1;2;1;0
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1
Prov Flandre orientale;MEDECINE NUCLEAIRE IN VITRO;35;10;25;0;0;0;0;2;0;5;2;1;0;0;0;0;0;1;4;4;7;5;4
Prov Flandre orientale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;126;57;69;0;0;4;8;12;11;7;3;1;11;0;0;0;7;4;8;11;5;7;27
Prov Flandre orientale;GERIATRIE;15;4;11;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;8
Prov Flandre orientale;CHIRURGIE ORALE ET MAXILLO-FACIALE;31;9;22;0;0;0;3;3;2;0;1;0;0;0;0;0;2;4;3;1;6;3;3
Prov Flandre orientale;SOINS INTENSIFS;114;39;75;0;0;4;10;12;8;4;0;0;1;0;0;9;9;12;11;10;12;9;3
Prov Flandre orientale;NEUROLOGIE PEDIATRIQUE;11;7;4;0;0;0;1;1;2;1;1;1;0;0;0;0;0;1;0;0;0;1;2
Prov Flandre orientale;NEPHROLOGIE;45;18;27;0;0;3;6;3;1;1;3;1;0;0;0;2;5;2;5;3;2;1;7
Prov Flandre orientale;MEDECINE D'URGENCE;47;8;39;0;0;0;1;5;1;1;0;0;0;0;0;0;6;10;7;4;6;1;5
Prov Flandre orientale;ENDOCRINO-DIABETOLOGIE;36;18;18;0;0;4;5;2;4;1;1;1;0;0;0;0;1;2;2;4;1;2;6
Prov Flandre orientale;NEONATOLOGIE;10;8;2;0;0;0;3;1;1;2;0;1;0;0;0;0;0;0;1;0;0;0;1
Prov Flandre orientale;ONCOLOGIE;51;23;28;0;0;1;8;10;2;0;1;1;0;0;0;1;3;6;5;7;3;2;1
Prov Flandre orientale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;7;6;1;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1
Prov Flandre orientale;HEMATOLOGIE CLINIQUE;14;11;3;0;0;2;3;4;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;14;1;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;4;1;4
Prov Anvers;MEDECINE NUCLEAIRE IN VITRO;21;10;11;0;0;0;0;1;3;3;3;0;0;0;0;0;0;0;0;3;4;1;3
Prov Anvers;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;126;53;73;0;0;2;6;12;11;5;7;6;4;0;0;1;5;4;8;6;3;16;30
Prov Anvers;GERIATRIE;28;5;23;0;0;0;0;2;1;1;1;0;0;0;0;0;0;3;0;1;5;5;9
Prov Anvers;CHIRURGIE ORALE ET MAXILLO-FACIALE;33;4;29;0;0;0;2;1;1;0;0;0;0;0;0;3;6;2;2;5;2;2;7
Prov Anvers;SOINS INTENSIFS;135;54;81;0;0;3;13;16;11;6;3;1;1;0;0;5;9;13;14;12;14;6;8
Prov Anvers;NEUROLOGIE PEDIATRIQUE;13;11;2;0;0;0;2;3;3;1;0;2;0;0;0;0;0;0;0;0;1;0;1
Prov Anvers;NEPHROLOGIE;47;21;26;0;0;4;6;6;2;0;2;1;0;0;0;4;1;3;2;4;3;6;3
Prov Anvers;MEDECINE D'URGENCE;56;10;46;0;0;1;1;2;4;0;1;1;0;0;0;1;3;5;12;7;10;3;5
Prov Anvers;ENDOCRINO-DIABETOLOGIE;38;23;15;0;0;3;5;2;3;5;2;3;0;0;0;1;2;1;1;1;1;4;4
Prov Anvers;NEONATOLOGIE;22;14;8;0;0;2;1;2;4;2;2;1;0;0;0;1;1;2;0;0;3;0;1
Prov Anvers;ONCOLOGIE;52;25;27;0;0;4;6;5;4;4;2;0;0;0;0;0;1;3;3;9;5;5;1
Prov Anvers;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Prov Anvers;HEMATOLOGIE CLINIQUE;22;11;11;0;0;1;3;3;3;1;0;0;0;0;0;0;2;0;2;3;0;3;1
Prov Anvers;GESTION DE DONNEES DE SANTE;10;2;8;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;3;2
Prov Limbourg;MEDECINE NUCLEAIRE IN VITRO;9;3;6;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;0;1;1;2
Prov Limbourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;53;13;40;0;0;0;3;4;3;0;1;0;2;0;0;1;3;7;1;4;3;5;16
Prov Limbourg;GERIATRIE;6;2;4;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1
Prov Limbourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;17;1;16;0;0;0;1;0;0;0;0;0;0;0;0;1;3;4;2;2;2;1;1
Prov Limbourg;SOINS INTENSIFS;64;24;40;0;0;4;2;7;5;5;1;0;0;0;0;3;8;4;5;5;7;3;5
Prov Limbourg;NEUROLOGIE PEDIATRIQUE;4;4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;NEPHROLOGIE;14;4;10;0;0;0;0;1;2;0;0;1;0;0;0;2;1;1;0;3;2;0;1
Prov Limbourg;MEDECINE D'URGENCE;30;7;23;0;0;0;0;4;1;2;0;0;0;0;0;0;1;6;4;4;2;3;3
Prov Limbourg;ENDOCRINO-DIABETOLOGIE;14;7;7;0;0;1;2;0;2;1;1;0;0;0;0;0;1;1;1;0;0;3;1
Prov Limbourg;NEONATOLOGIE;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ONCOLOGIE;19;3;16;0;0;0;0;2;0;0;1;0;0;0;0;0;1;5;3;3;4;0;0
Prov Limbourg;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;2;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;HEMATOLOGIE CLINIQUE;7;5;2;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Limbourg;GESTION DE DONNEES DE SANTE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2
Prov Brabant wallon;MEDECINE NUCLEAIRE IN VITRO;19;10;9;0;0;0;0;0;0;4;4;1;1;0;0;0;0;0;0;0;0;3;6
Prov Brabant wallon;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;69;20;49;0;0;0;1;2;4;0;4;1;8;0;0;0;0;2;3;3;5;8;28
Prov Brabant wallon;GERIATRIE;9;4;5;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;2;1
Prov Brabant wallon;CHIRURGIE ORALE ET MAXILLO-FACIALE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;1
Prov Brabant wallon;SOINS INTENSIFS;48;8;40;0;0;0;2;2;0;1;2;1;0;0;0;2;2;3;5;11;10;4;3
Prov Brabant wallon;NEUROLOGIE PEDIATRIQUE;8;6;2;0;0;0;2;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1
Prov Brabant wallon;NEPHROLOGIE;30;12;18;0;0;0;1;2;3;3;1;2;0;0;0;1;1;0;3;2;2;5;4
Prov Brabant wallon;MEDECINE D'URGENCE;26;6;20;0;0;0;1;0;2;2;1;0;0;0;0;0;0;5;3;1;5;2;4
Prov Brabant wallon;ENDOCRINO-DIABETOLOGIE;22;6;16;0;0;0;0;3;1;1;1;0;0;0;0;0;0;3;1;2;3;1;6
Prov Brabant wallon;NEONATOLOGIE;12;7;5;0;0;0;3;1;1;0;2;0;0;0;0;1;1;1;1;0;1;0;0
Prov Brabant wallon;ONCOLOGIE;9;1;8;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;4;0;0
Prov Brabant wallon;HEMATOLOGIE CLINIQUE;6;2;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;8;3;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;1;2
Prov Hainaut;MEDECINE NUCLEAIRE IN VITRO;18;4;14;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;4;4;4
Prov Hainaut;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;55;14;41;0;0;0;0;5;0;0;2;5;2;0;0;0;0;0;3;4;5;9;20
Prov Hainaut;GERIATRIE;18;4;14;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;1;2;10
Prov Hainaut;CHIRURGIE ORALE ET MAXILLO-FACIALE;11;4;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2
Prov Hainaut;SOINS INTENSIFS;56;11;45;0;0;2;2;3;1;1;1;0;1;0;0;0;2;3;6;12;10;7;5
Prov Hainaut;NEUROLOGIE PEDIATRIQUE;7;6;1;0;0;1;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
Prov Hainaut;NEPHROLOGIE;21;5;16;0;0;0;2;1;1;0;0;0;1;0;0;2;0;0;0;4;2;2;6
Prov Hainaut;MEDECINE D'URGENCE;44;6;38;0;0;0;1;2;0;0;0;0;3;0;0;1;0;3;4;12;5;7;6
Prov Hainaut;ENDOCRINO-DIABETOLOGIE;29;14;15;0;0;2;3;3;4;0;1;0;1;0;0;0;1;2;1;2;2;1;6
Prov Hainaut;NEONATOLOGIE;8;8;0;0;0;0;0;3;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;ONCOLOGIE;26;5;21;0;0;0;1;2;0;0;1;1;0;0;0;0;1;6;2;2;6;2;2
Prov Hainaut;HEMATOLOGIE CLINIQUE;12;5;7;0;0;0;2;2;0;0;1;0;0;0;0;1;1;0;0;3;0;1;1
Prov Hainaut;GESTION DE DONNEES DE SANTE;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;5;4;1
Prov Liège;MEDECINE NUCLEAIRE IN VITRO;19;11;8;0;0;0;0;0;3;2;1;1;4;0;0;0;0;0;0;3;1;3;1
Prov Liège;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;111;41;70;0;0;0;1;3;7;6;3;10;11;0;0;0;1;3;0;6;9;9;42
Prov Liège;GERIATRIE;13;6;7;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;2;5
Prov Liège;CHIRURGIE ORALE ET MAXILLO-FACIALE;4;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
Prov Liège;SOINS INTENSIFS;69;15;54;0;0;3;3;5;1;2;0;1;0;0;0;2;4;10;9;6;8;10;5
Prov Liège;NEUROLOGIE PEDIATRIQUE;8;4;4;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1
Prov Liège;NEPHROLOGIE;31;10;21;0;0;0;3;3;1;0;0;1;2;0;0;0;2;3;2;1;6;4;3
Prov Liège;MEDECINE D'URGENCE;59;18;41;0;0;0;3;1;5;5;3;0;1;0;0;0;2;7;9;6;8;6;3
Prov Liège;ENDOCRINO-DIABETOLOGIE;40;21;19;0;0;0;4;5;6;1;1;3;1;0;0;1;1;2;3;1;5;1;5
Prov Liège;NEONATOLOGIE;14;7;7;0;0;2;2;1;1;0;1;0;0;0;0;0;1;3;1;0;0;1;1
Prov Liège;ONCOLOGIE;21;8;13;0;0;2;2;4;0;0;0;0;0;0;0;1;1;2;1;4;1;3;0
Prov Liège;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;10;6;4;0;0;0;1;2;0;1;0;2;0;0;0;0;1;2;0;1;0;0;0
Prov Liège;HEMATOLOGIE CLINIQUE;15;6;9;0;0;2;2;0;1;0;0;0;1;0;0;0;2;2;0;2;1;0;2
Prov Liège;GESTION DE DONNEES DE SANTE;13;6;7;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;2;4;1
Prov Namur;MEDECINE NUCLEAIRE IN VITRO;6;2;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;3
Prov Namur;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;29;11;18;0;0;0;1;3;0;1;3;1;2;0;0;0;0;0;2;4;1;3;8
Prov Namur;GERIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
