gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
België;INTENSIEVE ZORGEN;918;300;618;0;0;49;66;55;59;38;15;9;9;0;0;41;73;69;88;93;102;73;79
België;PEDIATRISCHE NEUROLOGIE;98;72;26;0;0;4;17;11;13;4;5;6;12;0;0;1;0;2;3;1;2;6;11
België;NEFROLOGIE;348;142;206;0;0;22;36;28;24;11;6;8;7;0;0;11;23;21;23;26;24;18;60
België;URGENTIEGENEESKUNDE;467;127;340;0;0;4;18;25;28;24;9;11;8;0;0;3;18;38;58;60;48;54;61
België;ENDOCRINO-DIABETOLOGIE;352;191;161;0;0;27;31;42;29;26;12;12;12;0;0;5;6;19;18;16;17;21;59
België;NEONATOLOGIE;138;96;42;0;0;8;23;17;16;17;7;6;2;0;0;2;4;4;11;5;6;5;5
België;ONCOLOGIE;319;123;196;0;0;21;28;35;22;5;10;1;1;0;0;4;12;28;30;36;37;31;18
België;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;42;30;12;0;0;0;5;7;3;3;7;5;0;0;0;0;2;2;3;2;1;0;2
België;KLINISCHE HEMATOLOGIE;159;82;77;0;0;19;14;18;12;10;4;4;1;0;0;3;6;13;9;13;13;8;12
België;BEHEER VAN GEZONDHEIDSGEGEVENS;103;29;74;0;0;0;0;1;3;3;9;7;6;0;0;0;1;0;1;10;16;20;26
België;FORENSISCHE PSYCHIATRIE;21;7;14;0;0;0;2;0;2;3;0;0;0;0;0;0;1;2;3;1;3;2;2
Gewest Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;109;38;71;0;0;0;0;2;7;9;11;4;5;0;0;0;0;0;5;12;10;17;27
Gewest Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;614;236;378;0;0;7;21;48;50;40;20;15;35;0;0;7;17;27;25;32;22;39;209
Gewest Vlaanderen;GERIATRIE;104;35;69;0;0;0;9;4;11;3;4;3;1;0;0;0;2;2;4;3;4;12;42
Gewest Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;141;27;114;0;0;5;9;2;8;0;1;2;0;0;0;3;20;20;13;12;18;9;19
Gewest Vlaanderen;INTENSIEVE ZORGEN;606;226;380;0;0;36;51;41;51;27;10;6;4;0;0;29;51;50;59;54;55;37;45
Gewest Vlaanderen;PEDIATRISCHE NEUROLOGIE;56;39;17;0;0;3;9;4;10;3;3;3;4;0;0;1;0;1;3;1;1;3;7
Gewest Vlaanderen;NEFROLOGIE;190;79;111;0;0;13;22;17;13;5;3;4;2;0;0;7;14;13;12;16;10;8;31
Gewest Vlaanderen;URGENTIEGENEESKUNDE;259;70;189;0;0;4;11;18;21;8;1;4;3;0;0;2;13;21;41;33;28;22;29
Gewest Vlaanderen;ENDOCRINO-DIABETOLOGIE;172;100;72;0;0;18;19;16;15;15;7;7;3;0;0;3;3;9;10;5;9;9;24
Gewest Vlaanderen;NEONATOLOGIE;71;45;26;0;0;5;9;6;7;10;5;3;0;0;0;2;2;2;6;4;4;3;3
Gewest Vlaanderen;ONCOLOGIE;227;96;131;0;0;17;19;29;16;5;9;1;0;0;0;4;8;16;20;25;25;22;11
Gewest Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;25;19;6;0;0;0;3;5;2;2;5;2;0;0;0;0;1;0;2;2;0;0;1
Gewest Vlaanderen;KLINISCHE HEMATOLOGIE;87;48;39;0;0;11;8;12;8;5;2;2;0;0;0;3;2;5;5;5;9;4;6
Gewest Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;45;9;36;0;0;0;0;0;0;1;4;1;3;0;0;0;1;0;1;6;6;9;13
Gewest Vlaanderen;FORENSISCHE PSYCHIATRIE;21;7;14;0;0;0;2;0;2;3;0;0;0;0;0;0;1;2;3;1;3;2;2
Gewest Wallonië;NUCLEAIRE IN VITRO GENEESKUNDE;66;29;37;0;0;0;0;0;2;4;11;5;7;0;0;1;0;0;0;2;5;7;22
Gewest Wallonië;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;266;89;177;0;0;0;0;9;15;10;11;14;30;0;0;0;1;4;8;14;19;24;107
Gewest Wallonië;GERIATRIE;44;15;29;0;0;0;0;3;3;4;2;1;2;0;0;0;0;0;2;2;2;4;19
Gewest Wallonië;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;33;7;26;0;0;0;2;3;2;0;0;0;0;0;0;2;1;2;6;6;2;2;5
Gewest Wallonië;INTENSIEVE ZORGEN;229;46;183;0;0;8;8;9;6;7;5;1;2;0;0;10;14;10;28;29;36;29;27
Gewest Wallonië;PEDIATRISCHE NEUROLOGIE;32;24;8;0;0;1;4;7;3;1;1;1;6;0;0;0;0;1;0;0;1;3;3
Gewest Wallonië;NEFROLOGIE;105;39;66;0;0;5;7;6;8;5;2;3;3;0;0;2;4;6;7;8;10;9;20
Gewest Wallonië;URGENTIEGENEESKUNDE;167;42;125;0;0;0;5;6;6;12;5;4;4;0;0;1;5;12;11;24;19;29;24
Gewest Wallonië;ENDOCRINO-DIABETOLOGIE;124;63;61;0;0;6;8;17;12;9;4;3;4;0;0;2;2;8;6;6;7;10;20
Gewest Wallonië;NEONATOLOGIE;40;27;13;0;0;1;6;6;6;3;1;3;1;0;0;0;2;2;4;1;2;0;2
Gewest Wallonië;ONCOLOGIE;71;21;50;0;0;4;7;4;4;0;1;0;1;0;0;0;3;9;9;8;8;9;4
Gewest Wallonië;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;10;6;4;0;0;0;1;1;1;0;1;2;0;0;0;0;1;1;1;0;1;0;0
Gewest Wallonië;KLINISCHE HEMATOLOGIE;49;22;27;0;0;5;5;4;3;3;1;1;0;0;0;0;3;6;2;6;3;4;3
Gewest Wallonië;BEHEER VAN GEZONDHEIDSGEGEVENS;46;14;32;0;0;0;0;1;0;2;4;5;2;0;0;0;0;0;0;3;9;9;11
Gewest Brussels hoofdstedelijk gewest;NUCLEAIRE IN VITRO GENEESKUNDE;32;16;16;0;0;0;0;0;0;1;3;7;5;0;0;0;0;0;0;1;4;2;9
Gewest Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;104;41;63;0;0;0;2;2;4;3;6;5;19;0;0;0;1;2;6;3;6;10;35
Gewest Brussels hoofdstedelijk gewest;GERIATRIE;9;3;6;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;4
Gewest Brussels hoofdstedelijk gewest;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;23;12;11;0;0;0;2;2;2;2;2;2;0;0;0;0;0;2;1;1;2;2;3
Gewest Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;83;28;55;0;0;5;7;5;2;4;0;2;3;0;0;2;8;9;1;10;11;7;7
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;10;9;1;0;0;0;4;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;1
Gewest Brussels hoofdstedelijk gewest;NEFROLOGIE;53;24;29;0;0;4;7;5;3;1;1;1;2;0;0;2;5;2;4;2;4;1;9
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;41;15;26;0;0;0;2;1;1;4;3;3;1;0;0;0;0;5;6;3;1;3;8
Gewest Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;56;28;28;0;0;3;4;9;2;2;1;2;5;0;0;0;1;2;2;5;1;2;15
Gewest Brussels hoofdstedelijk gewest;NEONATOLOGIE;27;24;3;0;0;2;8;5;3;4;1;0;1;0;0;0;0;0;1;0;0;2;0
Gewest Brussels hoofdstedelijk gewest;ONCOLOGIE;21;6;15;0;0;0;2;2;2;0;0;0;0;0;0;0;1;3;1;3;4;0;3
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;7;5;2;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1
Gewest Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;23;12;11;0;0;3;1;2;1;2;1;1;1;0;0;0;1;2;2;2;1;0;3
Gewest Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;12;6;6;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;1;1;2;2
Prov Vlaams Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;34;12;22;0;0;0;0;0;3;0;4;2;3;0;0;0;0;0;1;3;1;7;10
Prov Vlaams Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;165;63;102;0;0;3;5;16;9;10;6;6;8;0;0;1;4;4;5;7;4;12;65
Prov Vlaams Brabant;GERIATRIE;21;13;8;0;0;0;3;2;4;1;1;2;0;0;0;0;0;0;1;0;0;3;4
Prov Vlaams Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;26;9;17;0;0;1;3;1;2;0;0;2;0;0;0;1;3;4;0;2;4;0;3
Prov Vlaams Brabant;INTENSIEVE ZORGEN;145;52;93;0;0;8;12;12;12;3;1;2;2;0;0;5;14;12;13;16;15;4;14
Prov Vlaams Brabant;PEDIATRISCHE NEUROLOGIE;19;12;7;0;0;0;4;1;3;0;1;2;1;0;0;0;0;0;3;0;1;1;2
Prov Vlaams Brabant;NEFROLOGIE;41;19;22;0;0;5;4;5;3;1;0;1;0;0;0;1;4;4;2;3;2;1;5
Prov Vlaams Brabant;URGENTIEGENEESKUNDE;59;23;36;0;0;1;6;5;5;2;0;2;2;0;0;0;4;1;9;4;5;5;8
Prov Vlaams Brabant;ENDOCRINO-DIABETOLOGIE;48;32;16;0;0;4;6;5;5;4;4;2;2;0;0;0;1;2;5;1;1;1;5
Prov Vlaams Brabant;NEONATOLOGIE;23;14;9;0;0;1;3;1;3;4;2;0;0;0;0;1;1;0;1;3;0;2;1
Prov Vlaams Brabant;ONCOLOGIE;45;22;23;0;0;6;4;6;4;0;2;0;0;0;0;2;2;2;4;2;4;5;2
Prov Vlaams Brabant;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;11;9;2;0;0;0;2;3;1;0;3;0;0;0;0;0;0;0;1;1;0;0;0
Prov Vlaams Brabant;KLINISCHE HEMATOLOGIE;27;14;13;0;0;2;3;5;1;1;0;2;0;0;0;0;1;1;3;2;2;1;3
Prov Vlaams Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;11;6;5;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;1;2;2;0
Prov Vlaams Brabant;FORENSISCHE PSYCHIATRIE;3;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
Prov West-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;11;3;8;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;2;1;4
Prov West-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;132;43;89;0;0;1;3;5;9;13;2;2;8;0;0;0;2;2;8;7;4;10;56
Prov West-Vlaanderen;GERIATRIE;34;11;23;0;0;0;4;2;2;2;0;1;0;0;0;0;0;0;1;1;2;0;19
Prov West-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;27;2;25;0;0;1;0;0;1;0;0;0;0;0;0;0;4;5;4;5;4;0;3
Prov West-Vlaanderen;INTENSIEVE ZORGEN;100;32;68;0;0;2;13;6;4;5;2;0;0;0;0;4;7;11;9;9;12;7;9
Prov West-Vlaanderen;PEDIATRISCHE NEUROLOGIE;7;4;3;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2
Prov West-Vlaanderen;NEFROLOGIE;40;12;28;0;0;0;5;2;3;1;1;0;0;0;0;1;2;1;6;2;1;3;12
Prov West-Vlaanderen;URGENTIEGENEESKUNDE;56;16;40;0;0;1;2;4;5;2;0;1;1;0;0;1;4;5;6;10;2;7;5
Prov West-Vlaanderen;ENDOCRINO-DIABETOLOGIE;20;10;10;0;0;3;0;4;1;1;0;1;0;0;0;0;0;1;1;1;2;1;4
Prov West-Vlaanderen;NEONATOLOGIE;10;5;5;0;0;2;1;1;0;1;0;0;0;0;0;0;0;1;2;0;2;0;0
Prov West-Vlaanderen;ONCOLOGIE;46;10;36;0;0;0;4;5;0;1;0;0;0;0;0;2;1;5;2;7;5;9;5
Prov West-Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Prov West-Vlaanderen;KLINISCHE HEMATOLOGIE;10;3;7;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;2;2;0;1
Prov West-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2
Prov West-Vlaanderen;FORENSISCHE PSYCHIATRIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Prov Oost-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;34;10;24;0;0;0;0;2;0;3;4;0;1;0;0;0;0;0;2;6;3;5;8
Prov Oost-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;127;56;71;0;0;1;8;12;9;9;5;1;11;0;0;3;4;7;5;11;5;6;30
Prov Oost-Vlaanderen;GERIATRIE;15;4;11;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;9
Prov Oost-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;33;9;24;0;0;1;3;1;3;0;1;0;0;0;0;1;3;1;4;3;3;5;4
Prov Oost-Vlaanderen;INTENSIEVE ZORGEN;131;50;81;0;0;14;9;5;14;6;1;0;1;0;0;6;10;10;15;12;11;11;6
Prov Oost-Vlaanderen;PEDIATRISCHE NEUROLOGIE;12;7;5;0;0;0;1;0;2;2;1;0;1;0;0;1;0;1;0;0;0;1;2
Prov Oost-Vlaanderen;NEFROLOGIE;48;20;28;0;0;2;7;3;2;2;2;1;1;0;0;2;5;3;2;5;3;0;8
Prov Oost-Vlaanderen;URGENTIEGENEESKUNDE;48;9;39;0;0;1;0;4;3;1;0;0;0;0;0;0;3;3;13;5;8;1;6
Prov Oost-Vlaanderen;ENDOCRINO-DIABETOLOGIE;40;21;19;0;0;4;5;3;3;4;1;1;0;0;0;1;1;2;1;1;4;2;7
Prov Oost-Vlaanderen;NEONATOLOGIE;10;8;2;0;0;0;3;1;1;2;0;1;0;0;0;0;0;0;1;0;0;0;1
Prov Oost-Vlaanderen;ONCOLOGIE;56;27;29;0;0;3;5;10;7;0;1;1;0;0;0;0;3;3;7;6;7;2;1
Prov Oost-Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;8;7;1;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1
Prov Oost-Vlaanderen;KLINISCHE HEMATOLOGIE;16;12;4;0;0;2;3;3;2;1;1;0;0;0;0;1;0;0;0;0;2;0;1
Prov Oost-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;1;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;3;4
Prov Oost-Vlaanderen;FORENSISCHE PSYCHIATRIE;7;3;4;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;2;0;0;2;0
Prov Antwerpen;NUCLEAIRE IN VITRO GENEESKUNDE;21;10;11;0;0;0;0;0;3;3;2;2;0;0;0;0;0;0;0;2;3;3;3
Prov Antwerpen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;134;60;74;0;0;1;4;11;18;8;6;6;6;0;0;2;3;7;7;5;5;7;38
Prov Antwerpen;GERIATRIE;28;5;23;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;1;1;2;8;9
Prov Antwerpen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;36;5;31;0;0;2;1;0;2;0;0;0;0;0;0;0;8;4;3;2;5;2;7
Prov Antwerpen;INTENSIEVE ZORGEN;155;61;94;0;0;6;12;13;15;8;2;4;1;0;0;10;12;11;17;13;11;9;11
Prov Antwerpen;PEDIATRISCHE NEUROLOGIE;14;12;2;0;0;1;0;3;4;1;1;1;1;0;0;0;0;0;0;0;0;1;1
Prov Antwerpen;NEFROLOGIE;48;25;23;0;0;5;6;7;3;1;0;2;1;0;0;2;2;3;2;3;2;4;5
Prov Antwerpen;URGENTIEGENEESKUNDE;66;13;53;0;0;1;2;2;5;1;1;1;0;0;0;1;2;7;8;12;10;7;6
Prov Antwerpen;ENDOCRINO-DIABETOLOGIE;47;29;18;0;0;6;6;3;4;5;1;3;1;0;0;2;1;2;1;2;2;2;6
Prov Antwerpen;NEONATOLOGIE;26;16;10;0;0;2;2;3;2;3;2;2;0;0;0;1;1;1;2;1;2;1;1
Prov Antwerpen;ONCOLOGIE;56;30;26;0;0;6;5;6;5;4;4;0;0;0;0;0;0;3;2;7;7;4;3
Prov Antwerpen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;3;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
Prov Antwerpen;KLINISCHE HEMATOLOGIE;28;15;13;0;0;5;1;3;4;2;0;0;0;0;0;2;1;1;2;1;2;3;1
Prov Antwerpen;BEHEER VAN GEZONDHEIDSGEGEVENS;10;2;8;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;2;4
Prov Antwerpen;FORENSISCHE PSYCHIATRIE;6;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;1
Prov Limburg;NUCLEAIRE IN VITRO GENEESKUNDE;9;3;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;1;1;2
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;56;14;42;0;0;1;1;4;5;0;1;0;2;0;0;1;4;7;0;2;4;4;20
Prov Limburg;GERIATRIE;6;2;4;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1
Prov Limburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;19;2;17;0;0;0;2;0;0;0;0;0;0;0;0;1;2;6;2;0;2;2;2
Prov Limburg;INTENSIEVE ZORGEN;75;31;44;0;0;6;5;5;6;5;4;0;0;0;0;4;8;6;5;4;6;6;5
Prov Limburg;PEDIATRISCHE NEUROLOGIE;4;4;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limburg;NEFROLOGIE;13;3;10;0;0;1;0;0;2;0;0;0;0;0;0;1;1;2;0;3;2;0;1
Prov Limburg;URGENTIEGENEESKUNDE;30;9;21;0;0;0;1;3;3;2;0;0;0;0;0;0;0;5;5;2;3;2;4
Prov Limburg;ENDOCRINO-DIABETOLOGIE;17;8;9;0;0;1;2;1;2;1;1;0;0;0;0;0;0;2;2;0;0;3;2
Prov Limburg;NEONATOLOGIE;2;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;ONCOLOGIE;24;7;17;0;0;2;1;2;0;0;2;0;0;0;0;0;2;3;5;3;2;2;0
Prov Limburg;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;KLINISCHE HEMATOLOGIE;6;4;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
Prov Limburg;FORENSISCHE PSYCHIATRIE;3;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Waals Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;19;10;9;0;0;0;0;0;0;1;5;3;1;0;0;0;0;0;0;0;0;0;9
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;69;21;48;0;0;0;0;2;3;3;2;2;9;0;0;0;0;1;2;3;4;6;32
Prov Waals Brabant;GERIATRIE;9;4;5;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;0;1;1;2
Prov Waals Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;1
Prov Waals Brabant;INTENSIEVE ZORGEN;52;8;44;0;0;2;0;1;1;1;2;0;1;0;0;3;5;2;5;5;12;8;4
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;8;7;1;0;0;1;0;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1
Prov Waals Brabant;NEFROLOGIE;32;14;18;0;0;2;1;0;5;3;1;2;0;0;0;1;1;0;2;3;2;3;6
Prov Waals Brabant;URGENTIEGENEESKUNDE;28;6;22;0;0;0;1;0;0;3;1;1;0;0;0;0;0;3;2;3;2;6;6
Prov Waals Brabant;ENDOCRINO-DIABETOLOGIE;21;6;15;0;0;0;0;3;0;1;1;1;0;0;0;0;0;2;2;1;2;2;6
Prov Waals Brabant;NEONATOLOGIE;11;7;4;0;0;0;1;2;2;0;0;2;0;0;0;0;1;0;2;0;1;0;0
Prov Waals Brabant;ONCOLOGIE;10;2;8;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;4;1;0
Prov Waals Brabant;KLINISCHE HEMATOLOGIE;8;4;4;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;2;0;1;0
Prov Waals Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;7;3;4;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;3
Prov Henegouwen;NUCLEAIRE IN VITRO GENEESKUNDE;19;4;15;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;3;5;6
Prov Henegouwen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;50;13;37;0;0;0;0;2;2;0;2;3;4;0;0;0;0;0;4;4;3;8;18
Prov Henegouwen;GERIATRIE;16;4;12;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;1;1;9
Prov Henegouwen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;10;4;6;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2
Prov Henegouwen;INTENSIEVE ZORGEN;56;11;45;0;0;0;3;4;0;1;2;0;1;0;0;0;0;2;5;11;9;10;8
Prov Henegouwen;PEDIATRISCHE NEUROLOGIE;7;6;1;0;0;0;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0
Prov Henegouwen;NEFROLOGIE;22;5;17;0;0;0;1;2;1;0;0;0;1;0;0;1;2;0;0;3;3;2;6
Prov Henegouwen;URGENTIEGENEESKUNDE;41;6;35;0;0;0;0;2;1;0;0;0;3;0;0;0;1;3;0;12;5;7;7
Prov Henegouwen;ENDOCRINO-DIABETOLOGIE;34;18;16;0;0;3;4;4;2;3;1;0;1;0;0;1;1;2;1;1;2;3;5
Prov Henegouwen;NEONATOLOGIE;9;9;0;0;0;0;1;2;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;ONCOLOGIE;26;6;20;0;0;1;1;0;2;0;1;0;1;0;0;0;0;5;3;2;2;5;3
Prov Henegouwen;KLINISCHE HEMATOLOGIE;12;6;6;0;0;1;2;2;0;0;1;0;0;0;0;0;2;0;0;1;2;1;0
Prov Henegouwen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;3;6;1
Prov Luik;NUCLEAIRE IN VITRO GENEESKUNDE;19;11;8;0;0;0;0;0;2;3;0;1;5;0;0;1;0;0;0;1;2;1;3
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;112;43;69;0;0;0;0;2;9;6;4;7;15;0;0;0;1;3;2;3;10;8;42
