Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;54;13;41;0;0;0;2;3;5;0;1;0;2;0;0;1;4;7;0;2;5;5;17
Prov Limburg;GERIATRIE;6;2;4;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1
Prov Limburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;17;1;16;0;0;0;1;0;0;0;0;0;0;0;0;0;4;4;2;1;2;2;1
Prov Limburg;INTENSIEVE ZORGEN;70;29;41;0;0;4;5;7;6;5;2;0;0;0;0;3;8;4;7;3;8;3;5
Prov Limburg;PEDIATRISCHE NEUROLOGIE;4;4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limburg;NEFROLOGIE;15;5;10;0;0;1;0;1;2;0;0;1;0;0;0;2;0;2;0;3;2;0;1
Prov Limburg;URGENTIEGENEESKUNDE;28;7;21;0;0;0;0;2;3;2;0;0;0;0;0;0;1;6;3;3;2;2;4
Prov Limburg;ENDOCRINO-DIABETOLOGIE;15;7;8;0;0;1;1;1;2;1;1;0;0;0;0;0;1;2;1;0;0;3;1
Prov Limburg;NEONATOLOGIE;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;ONCOLOGIE;21;5;16;0;0;2;0;2;0;0;1;0;0;0;0;0;1;3;5;3;3;1;0
Prov Limburg;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;KLINISCHE HEMATOLOGIE;6;4;2;0;0;0;2;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
Prov Waals Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;19;10;9;0;0;0;0;0;0;2;5;2;1;0;0;0;0;0;0;0;0;3;6
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;71;21;50;0;0;0;0;3;4;1;3;1;9;0;0;0;0;2;1;4;6;4;33
Prov Waals Brabant;GERIATRIE;9;4;5;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;0;1;2
Prov Waals Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;1
Prov Waals Brabant;INTENSIEVE ZORGEN;51;7;44;0;0;1;0;2;0;1;2;1;0;0;0;3;3;2;6;8;13;5;4
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;9;7;2;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1
Prov Waals Brabant;NEFROLOGIE;31;13;18;0;0;1;1;2;3;3;1;2;0;0;0;1;1;0;2;3;2;5;4
Prov Waals Brabant;URGENTIEGENEESKUNDE;27;6;21;0;0;0;1;0;2;2;0;1;0;0;0;0;0;4;2;3;4;3;5
Prov Waals Brabant;ENDOCRINO-DIABETOLOGIE;21;6;15;0;0;0;0;3;1;0;2;0;0;0;0;0;0;2;2;1;2;2;6
Prov Waals Brabant;NEONATOLOGIE;11;7;4;0;0;0;2;1;2;0;0;2;0;0;0;0;1;1;1;0;1;0;0
Prov Waals Brabant;ONCOLOGIE;9;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;4;1;0
Prov Waals Brabant;KLINISCHE HEMATOLOGIE;8;4;4;0;0;0;1;1;0;2;0;0;0;0;0;0;0;1;0;2;0;1;0
Prov Waals Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;7;3;4;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;2
Prov Henegouwen;NUCLEAIRE IN VITRO GENEESKUNDE;18;4;14;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;4;5;4
Prov Henegouwen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;53;13;40;0;0;0;0;3;1;0;2;5;2;0;0;0;0;0;3;4;4;8;21
Prov Henegouwen;GERIATRIE;16;4;12;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;1;2;8
Prov Henegouwen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;11;4;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;2;0;2
Prov Henegouwen;INTENSIEVE ZORGEN;57;12;45;0;0;3;1;4;1;1;1;0;1;0;0;0;0;2;6;12;10;8;7
Prov Henegouwen;PEDIATRISCHE NEUROLOGIE;7;6;1;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0
Prov Henegouwen;NEFROLOGIE;21;5;16;0;0;0;1;2;1;0;0;0;1;0;0;0;2;0;0;4;2;2;6
Prov Henegouwen;URGENTIEGENEESKUNDE;41;6;35;0;0;0;0;2;1;0;0;0;3;0;0;0;0;3;3;10;6;7;6
Prov Henegouwen;ENDOCRINO-DIABETOLOGIE;33;17;16;0;0;3;3;4;4;1;1;0;1;0;0;1;1;2;1;1;3;2;5
Prov Henegouwen;NEONATOLOGIE;9;9;0;0;0;0;1;2;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;ONCOLOGIE;26;5;21;0;0;0;1;2;0;0;1;1;0;0;0;0;1;4;4;2;2;5;3
Prov Henegouwen;KLINISCHE HEMATOLOGIE;12;6;6;0;0;1;2;2;0;0;1;0;0;0;0;1;1;0;0;3;0;1;0
Prov Henegouwen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;5;4;1
Prov Luik;NUCLEAIRE IN VITRO GENEESKUNDE;20;11;9;0;0;0;0;0;2;3;1;1;4;0;0;1;0;0;0;2;1;3;2
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;113;43;70;0;0;0;1;2;9;5;4;8;14;0;0;0;1;4;0;6;8;9;42
Prov Luik;GERIATRIE;12;5;7;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Luik;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;5;1;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0
Prov Luik;INTENSIEVE ZORGEN;74;17;57;0;0;5;3;4;2;2;0;1;0;0;0;2;7;8;10;6;9;8;7
Prov Luik;PEDIATRISCHE NEUROLOGIE;10;6;4;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2
Prov Luik;NEFROLOGIE;31;10;21;0;0;0;3;2;2;0;0;1;2;0;0;0;2;2;3;0;6;4;4
Prov Luik;URGENTIEGENEESKUNDE;59;18;41;0;0;0;2;2;3;7;1;2;1;0;0;0;2;4;10;7;7;8;3
