territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Région de Bruxelles-capitale;TOUTES SPECIALITES;877;524;353;2;361;144;10;5;2;0;0;0;0;1;224;96;19;9;2;1;0;1;0
Belgique;ANESTHESIE-REANIMATION;515;245;270;3;193;42;4;2;1;0;0;0;0;2;209;44;12;3;0;0;0;0;0
Belgique;CHIRURGIE;310;146;164;1;114;27;3;1;0;0;0;0;0;2;117;40;5;0;0;0;0;0;0
Belgique;NEUROCHIRURGIE;58;17;41;0;13;4;0;0;0;0;0;0;0;1;26;12;2;0;0;0;0;0;0
Belgique;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;47;23;24;1;13;7;1;1;0;0;0;0;0;0;16;7;1;0;0;0;0;0;0
Belgique;NEUROLOGIE;125;75;50;1;61;13;0;0;0;0;0;0;0;1;39;9;0;1;0;0;0;0;0
Belgique;GYNECOLOGIE-OBSTETRIQUE;295;258;37;3;215;34;5;1;0;0;0;0;0;0;30;4;2;0;0;0;0;1;0
Belgique;OPHTALMOLOGIE;115;84;31;2;76;6;0;0;0;0;0;0;0;2;28;1;0;0;0;0;0;0;0
Belgique;OTO-RHINO-LARYNGOLOGIE;91;67;24;1;57;9;0;0;0;0;0;0;0;0;20;4;0;0;0;0;0;0;0
Belgique;UROLOGIE;104;39;65;0;33;5;1;0;0;0;0;0;0;1;47;17;0;0;0;0;0;0;0
Belgique;CHIRURGIE ORTHOPEDIQUE;211;52;159;0;43;8;0;1;0;0;0;0;0;0;102;46;9;1;1;0;0;0;0
Belgique;STOMATOLOGIE;39;13;26;0;10;3;0;0;0;0;0;0;0;0;21;5;0;0;0;0;0;0;0
Belgique;DERMATO-VENEREOLOGIE;79;69;10;2;60;6;1;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Belgique;PNEUMOLOGIE;67;43;24;0;24;16;3;0;0;0;0;0;0;0;15;9;0;0;0;0;0;0;0
Belgique;GASTRO-ENTEROLOGIE;86;56;30;0;28;26;2;0;0;0;0;0;0;0;18;10;1;1;0;0;0;0;0
Belgique;PEDIATRIE;375;310;65;2;257;49;2;0;0;0;0;0;0;0;51;14;0;0;0;0;0;0;0
Belgique;CARDIOLOGIE;102;43;59;1;23;18;0;1;0;0;0;0;0;0;27;27;1;3;1;0;0;0;0
Belgique;MEDECINE PHYSIQUE ET READAPTATION;74;43;31;0;40;3;0;0;0;0;0;0;0;0;27;4;0;0;0;0;0;0;0
Belgique;BIOLOGIE CLINIQUE;54;39;15;0;22;11;4;2;0;0;0;0;0;0;13;2;0;0;0;0;0;0;0
Belgique;RADIODIAGNOSTIC;245;101;144;0;74;22;3;1;1;0;0;0;0;0;116;22;3;3;0;0;0;0;0
Belgique;RADIOTHERAPIE-ONCOLOGIE;48;32;16;0;23;6;0;3;0;0;0;0;0;0;13;3;0;0;0;0;0;0;0
Belgique;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;98;86;12;0;61;14;7;3;1;0;0;0;0;0;10;1;0;0;1;0;0;0;0
Belgique;MEDECINE NUCLEAIRE;38;18;20;1;11;6;0;0;0;0;0;0;0;0;17;3;0;0;0;0;0;0;0
Belgique;ANATOMIE PATHOLOGIQUE;51;37;14;1;26;7;2;1;0;0;0;0;0;0;12;1;0;0;1;0;0;0;0
Belgique;MEDECINE INTERNE;586;348;238;6;303;36;2;0;0;1;0;0;0;2;208;26;2;0;0;0;0;0;0
Belgique;RHUMATOLOGIE;26;17;9;0;9;8;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0
Belgique;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;157;104;53;0;80;20;2;0;1;1;0;0;0;0;39;7;3;3;0;1;0;0;0
Belgique;MEDECINE LEGALE;7;6;1;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Belgique;MEDECINE D'URGENCE;232;124;108;0;91;28;3;1;1;0;0;0;0;0;63;26;3;10;5;1;0;0;0
Belgique;MEDECINE AIGUE;46;20;26;0;10;7;2;1;0;0;0;0;0;0;17;4;2;1;1;0;0;1;0
Belgique;GERIATRIE;80;69;11;0;42;20;1;4;0;2;0;0;0;0;7;4;0;0;0;0;0;0;0
Belgique;ONCOLOGIE MEDICALE;49;36;13;1;18;17;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0
Région Flandre;ANESTHESIE-REANIMATION;293;148;145;1;122;22;2;1;0;0;0;0;0;2;120;18;4;1;0;0;0;0;0
Région Flandre;CHIRURGIE;180;81;99;1;66;13;0;1;0;0;0;0;0;1;73;23;2;0;0;0;0;0;0
Région Flandre;NEUROCHIRURGIE;33;8;25;0;7;1;0;0;0;0;0;0;0;1;14;9;1;0;0;0;0;0;0
Région Flandre;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;25;12;13;1;7;4;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0
Région Flandre;NEUROLOGIE;68;43;25;1;37;5;0;0;0;0;0;0;0;1;19;5;0;0;0;0;0;0;0
Région Flandre;GYNECOLOGIE-OBSTETRIQUE;166;147;19;2;121;19;5;0;0;0;0;0;0;0;17;1;1;0;0;0;0;0;0
Région Flandre;OPHTALMOLOGIE;61;47;14;2;43;2;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0
Région Flandre;OTO-RHINO-LARYNGOLOGIE;57;44;13;0;37;7;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0
Région Flandre;UROLOGIE;73;30;43;0;25;4;1;0;0;0;0;0;0;1;28;14;0;0;0;0;0;0;0
Région Flandre;CHIRURGIE ORTHOPEDIQUE;130;31;99;0;30;1;0;0;0;0;0;0;0;0;64;28;6;1;0;0;0;0;0
Région Flandre;STOMATOLOGIE;20;7;13;0;4;3;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0
Région Flandre;DERMATO-VENEREOLOGIE;42;35;7;1;31;3;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Flandre;PNEUMOLOGIE;41;28;13;0;17;10;1;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0
Région Flandre;GASTRO-ENTEROLOGIE;46;28;18;0;11;16;1;0;0;0;0;0;0;0;11;7;0;0;0;0;0;0;0
Région Flandre;PEDIATRIE;176;145;31;1;119;24;1;0;0;0;0;0;0;0;26;5;0;0;0;0;0;0;0
Région Flandre;CARDIOLOGIE;60;20;40;1;10;8;0;1;0;0;0;0;0;0;17;20;1;2;0;0;0;0;0
Région Flandre;MEDECINE PHYSIQUE ET READAPTATION;47;26;21;0;25;1;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0
Région Flandre;BIOLOGIE CLINIQUE;31;22;9;0;11;8;3;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0
Région Flandre;RADIODIAGNOSTIC;136;58;78;0;46;10;0;1;1;0;0;0;0;0;64;13;0;1;0;0;0;0;0
Région Flandre;RADIOTHERAPIE-ONCOLOGIE;25;18;7;0;16;1;0;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;59;52;7;0;40;7;4;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Flandre;MEDECINE NUCLEAIRE;23;11;12;0;8;3;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0
Région Flandre;ANATOMIE PATHOLOGIQUE;27;19;8;0;14;2;2;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Région Flandre;MEDECINE INTERNE;355;205;150;2;181;21;1;0;0;0;0;0;0;0;136;13;1;0;0;0;0;0;0
Région Flandre;RHUMATOLOGIE;16;11;5;0;5;6;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;94;63;31;0;48;11;2;0;1;1;0;0;0;0;26;3;1;1;0;0;0;0;0
Région Flandre;MEDECINE LEGALE;6;5;1;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Flandre;MEDECINE D'URGENCE;110;62;48;0;46;13;3;0;0;0;0;0;0;0;35;11;0;0;1;1;0;0;0
Région Flandre;MEDECINE AIGUE;33;13;20;0;7;4;1;1;0;0;0;0;0;0;14;2;1;1;1;0;0;1;0
Région Flandre;GERIATRIE;30;22;8;0;12;9;0;1;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0
Région Flandre;ONCOLOGIE MEDICALE;26;17;9;0;11;6;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0
Région Wallonie;ANESTHESIE-REANIMATION;102;44;58;1;37;6;0;0;0;0;0;0;0;0;47;9;1;1;0;0;0;0;0
Région Wallonie;CHIRURGIE;76;41;35;0;30;8;3;0;0;0;0;0;0;1;25;8;1;0;0;0;0;0;0
Région Wallonie;NEUROCHIRURGIE;16;4;12;0;4;0;0;0;0;0;0;0;0;0;9;2;1;0;0;0;0;0;0
Région Wallonie;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;10;5;5;0;4;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Région Wallonie;NEUROLOGIE;29;13;16;0;10;3;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0
Région Wallonie;GYNECOLOGIE-OBSTETRIQUE;69;60;9;1;50;8;0;1;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0
Région Wallonie;OPHTALMOLOGIE;31;18;13;0;17;1;0;0;0;0;0;0;0;2;10;1;0;0;0;0;0;0;0
Région Wallonie;OTO-RHINO-LARYNGOLOGIE;21;14;7;1;12;1;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0
Région Wallonie;UROLOGIE;15;5;10;0;4;1;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Région Wallonie;CHIRURGIE ORTHOPEDIQUE;48;17;31;0;10;6;0;1;0;0;0;0;0;0;21;10;0;0;0;0;0;0;0
Région Wallonie;STOMATOLOGIE;9;3;6;0;3;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Région Wallonie;DERMATO-VENEREOLOGIE;22;21;1;0;19;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;PNEUMOLOGIE;20;10;10;0;5;4;1;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0
Région Wallonie;GASTRO-ENTEROLOGIE;24;17;7;0;12;4;1;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0
Région Wallonie;PEDIATRIE;113;100;13;1;90;9;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0
Région Wallonie;CARDIOLOGIE;27;17;10;0;11;6;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Région Wallonie;MEDECINE PHYSIQUE ET READAPTATION;18;10;8;0;10;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0
Région Wallonie;BIOLOGIE CLINIQUE;13;9;4;0;4;3;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Région Wallonie;RADIODIAGNOSTIC;53;18;35;0;15;2;1;0;0;0;0;0;0;0;32;2;1;0;0;0;0;0;0
Région Wallonie;RADIOTHERAPIE-ONCOLOGIE;12;6;6;0;6;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;15;3;0;10;0;2;2;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0
Région Wallonie;MEDECINE NUCLEAIRE;8;4;4;1;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Région Wallonie;ANATOMIE PATHOLOGIQUE;14;9;5;1;4;4;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0
Région Wallonie;MEDECINE INTERNE;116;77;39;4;69;2;1;0;0;1;0;0;0;1;35;2;1;0;0;0;0;0;0
Région Wallonie;RHUMATOLOGIE;6;4;2;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;26;19;7;0;15;4;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Wallonie;MEDECINE D'URGENCE;78;33;45;0;27;5;0;1;0;0;0;0;0;0;19;10;3;9;4;0;0;0;0
Région Wallonie;MEDECINE AIGUE;3;2;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;GERIATRIE;33;32;1;0;23;4;0;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;ONCOLOGIE MEDICALE;14;11;3;1;5;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;120;53;67;1;34;14;2;1;1;0;0;0;0;0;42;17;7;1;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE;54;24;30;0;18;6;0;0;0;0;0;0;0;0;19;9;2;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROCHIRURGIE;9;5;4;0;2;3;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;12;6;6;0;2;2;1;1;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROLOGIE;28;19;9;0;14;5;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;0;0
Région Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;60;51;9;0;44;7;0;0;0;0;0;0;0;0;5;2;1;0;0;0;0;1;0
Région Région de Bruxelles-capitale;OPHTALMOLOGIE;23;19;4;0;16;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;13;9;4;0;8;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;UROLOGIE;16;4;12;0;4;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;33;4;29;0;3;1;0;0;0;0;0;0;0;0;17;8;3;0;1;0;0;0;0
Région Région de Bruxelles-capitale;STOMATOLOGIE;10;3;7;0;3;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;15;13;2;1;10;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PNEUMOLOGIE;6;5;1;0;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;16;11;5;0;5;6;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0
Région Région de Bruxelles-capitale;PEDIATRIE;86;65;21;0;48;16;1;0;0;0;0;0;0;0;12;9;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CARDIOLOGIE;15;6;9;0;2;4;0;0;0;0;0;0;0;0;2;5;0;1;1;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;9;7;2;0;5;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;10;8;2;0;7;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIODIAGNOSTIC;56;25;31;0;13;10;2;0;0;0;0;0;0;0;20;7;2;2;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;11;8;3;0;1;5;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;21;19;2;0;11;7;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;7;3;4;0;0;3;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;10;9;1;0;8;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE INTERNE;115;66;49;0;53;13;0;0;0;0;0;0;0;1;37;11;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RHUMATOLOGIE;4;2;2;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;37;22;15;0;17;5;0;0;0;0;0;0;0;0;7;3;2;2;0;1;0;0;0
Région Région de Bruxelles-capitale;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;44;29;15;0;18;10;0;0;1;0;0;0;0;0;9;5;0;1;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE AIGUE;10;5;5;0;3;2;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GERIATRIE;17;15;2;0;7;7;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;9;8;1;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant flamand;ANESTHESIE-REANIMATION;79;37;42;0;28;7;1;1;0;0;0;0;0;1;29;10;2;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE;44;18;26;1;15;2;0;0;0;0;0;0;0;0;20;6;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROCHIRURGIE;9;2;7;0;2;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;7;3;4;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROLOGIE;25;17;8;1;13;3;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0
Prov Brabant flamand;GYNECOLOGIE-OBSTETRIQUE;41;39;2;0;34;3;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Prov Brabant flamand;OPHTALMOLOGIE;20;16;4;1;14;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;OTO-RHINO-LARYNGOLOGIE;15;10;5;0;8;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Brabant flamand;UROLOGIE;12;2;10;0;2;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE ORTHOPEDIQUE;40;10;30;0;10;0;0;0;0;0;0;0;0;0;21;9;0;0;0;0;0;0;0
Prov Brabant flamand;STOMATOLOGIE;13;5;8;0;3;2;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Prov Brabant flamand;DERMATO-VENEREOLOGIE;14;11;3;1;9;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant flamand;PNEUMOLOGIE;17;13;4;0;8;5;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Brabant flamand;GASTRO-ENTEROLOGIE;16;12;4;0;6;6;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Prov Brabant flamand;PEDIATRIE;53;44;9;0;34;10;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0
Prov Brabant flamand;CARDIOLOGIE;20;3;17;1;0;2;0;0;0;0;0;0;0;0;4;11;1;1;0;0;0;0;0
Prov Brabant flamand;MEDECINE PHYSIQUE ET READAPTATION;15;10;5;0;10;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Brabant flamand;BIOLOGIE CLINIQUE;10;7;3;0;5;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant flamand;RADIODIAGNOSTIC;38;22;16;0;17;5;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0
Prov Brabant flamand;RADIOTHERAPIE-ONCOLOGIE;15;12;3;0;11;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;21;20;1;0;16;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE NUCLEAIRE;10;6;4;0;4;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Prov Brabant flamand;ANATOMIE PATHOLOGIQUE;7;6;1;0;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE INTERNE;91;53;38;1;46;6;0;0;0;0;0;0;0;0;37;1;0;0;0;0;0;0;0
Prov Brabant flamand;RHUMATOLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;27;17;10;0;13;2;1;0;1;0;0;0;0;0;8;1;1;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE D'URGENCE;26;9;17;0;8;1;0;0;0;0;0;0;0;0;9;6;0;0;1;1;0;0;0
Prov Brabant flamand;MEDECINE AIGUE;17;7;10;0;5;2;0;0;0;0;0;0;0;0;7;1;1;1;0;0;0;0;0
Prov Brabant flamand;GERIATRIE;12;9;3;0;5;3;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Brabant flamand;ONCOLOGIE MEDICALE;10;6;4;0;4;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre occidentale;ANESTHESIE-REANIMATION;44;22;22;1;20;1;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE;24;13;11;0;11;2;0;0;0;0;0;0;0;1;9;1;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROCHIRURGIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROLOGIE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;29;24;5;2;20;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OPHTALMOLOGIE;6;5;1;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;11;9;2;0;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;UROLOGIE;13;6;7;0;5;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;12;4;8;0;4;0;0;0;0;0;0;0;0;0;5;1;1;1;0;0;0;0;0
Prov Flandre occidentale;STOMATOLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;7;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PNEUMOLOGIE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GASTRO-ENTEROLOGIE;4;1;3;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Flandre occidentale;PEDIATRIE;23;19;4;0;18;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Flandre occidentale;CARDIOLOGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE PHYSIQUE ET READAPTATION;8;4;4;0;4;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Flandre occidentale;BIOLOGIE CLINIQUE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
