Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Région Wallonie;MEDECINE NUCLEAIRE IN VITRO;68;30;38;0;0;0;0;2;1;11;8;4;4;0;0;0;0;0;0;5;7;13;13
Région Wallonie;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;282;85;197;0;0;0;3;13;12;9;12;15;21;0;0;0;4;5;8;18;19;33;110
Région Wallonie;GERIATRIE;48;15;33;0;0;0;4;2;4;1;2;0;2;0;0;0;0;1;3;2;3;5;19
Région Wallonie;CHIRURGIE ORALE ET MAXILLO-FACIALE;30;6;24;0;0;0;4;2;0;0;0;0;0;0;0;0;2;4;5;5;1;5;2
Région Wallonie;SOINS INTENSIFS;210;38;172;0;0;4;6;11;5;7;2;2;1;0;0;5;12;27;21;42;29;23;13
Région Wallonie;NEUROLOGIE PEDIATRIQUE;31;21;10;0;0;1;5;6;1;0;1;4;3;0;0;0;1;1;0;0;1;4;3
Région Wallonie;NEPHROLOGIE;96;32;64;0;0;1;9;7;5;4;1;2;3;0;0;3;4;7;5;10;7;11;17
Région Wallonie;MEDECINE D'URGENCE;167;43;124;0;0;2;8;7;9;7;6;3;1;0;0;1;4;16;20;20;29;12;22
Région Wallonie;ENDOCRINO-DIABETOLOGIE;109;51;58;0;0;2;11;13;14;1;4;4;2;0;0;1;4;7;7;5;12;3;19
Région Wallonie;NEONATOLOGIE;37;25;12;0;0;2;7;7;4;0;3;2;0;0;0;0;2;4;2;1;1;2;0
Région Wallonie;ONCOLOGIE;37;6;31;0;0;0;0;4;0;1;0;1;0;0;0;0;1;6;6;8;5;5;0
Région Wallonie;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;5;4;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0
Région Wallonie;HEMATOLOGIE CLINIQUE;50;21;29;0;0;6;5;4;1;2;0;1;2;0;0;2;3;6;2;6;4;2;4
Région Wallonie;GESTION DE DONNEES DE SANTE;48;15;33;0;0;0;0;1;1;2;5;4;2;0;0;0;0;0;1;5;11;10;6
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;32;15;17;0;0;0;0;0;1;2;4;5;3;0;0;0;0;0;1;2;4;4;6
Région Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;108;41;67;0;0;0;2;2;4;5;5;10;13;0;0;0;1;0;5;5;8;10;38
Région Région de Bruxelles-capitale;GERIATRIE;10;4;6;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;1;0;1;3
Région Région de Bruxelles-capitale;CHIRURGIE ORALE ET MAXILLO-FACIALE;22;12;10;0;0;1;3;0;3;2;2;1;0;0;0;0;2;1;1;0;3;1;2
Région Région de Bruxelles-capitale;SOINS INTENSIFS;71;23;48;0;0;3;8;2;5;1;1;0;3;0;0;1;6;5;6;13;7;4;6
Région Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;11;9;2;0;0;1;3;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;1
Région Région de Bruxelles-capitale;NEPHROLOGIE;48;21;27;0;0;3;5;5;1;4;1;0;2;0;0;2;4;4;1;4;3;2;7
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;43;15;28;0;0;0;2;1;3;3;3;1;2;0;0;0;2;5;5;1;3;5;7
Région Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;51;23;28;0;0;3;7;3;1;2;1;3;3;0;0;1;3;1;3;0;3;3;14
Région Région de Bruxelles-capitale;NEONATOLOGIE;20;17;3;0;0;1;7;4;3;0;1;1;0;0;0;0;0;0;1;0;1;1;0
Région Région de Bruxelles-capitale;ONCOLOGIE;14;3;11;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;4;2;3;0
Région Région de Bruxelles-capitale;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;18;9;9;0;0;0;3;0;2;2;1;0;1;0;0;0;0;3;1;1;0;2;2
Région Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;14;7;7;0;0;0;0;0;3;1;1;1;1;0;0;0;0;0;1;1;1;1;3
Prov Brabant flamand;MEDECINE NUCLEAIRE IN VITRO;37;11;26;0;0;0;0;1;2;1;3;2;2;0;0;0;0;1;0;3;6;7;9
Prov Brabant flamand;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;147;54;93;0;0;1;10;10;8;10;4;5;6;0;0;1;2;3;4;5;9;17;52
Prov Brabant flamand;GERIATRIE;21;13;8;0;0;1;2;4;3;0;2;1;0;0;0;0;0;0;0;0;3;0;5
Prov Brabant flamand;CHIRURGIE ORALE ET MAXILLO-FACIALE;28;10;18;0;0;2;4;2;0;0;2;0;0;0;0;0;5;3;2;5;0;1;2
Prov Brabant flamand;SOINS INTENSIFS;123;37;86;0;0;3;8;15;5;3;2;1;0;0;0;12;7;13;14;17;7;6;10
Prov Brabant flamand;NEUROLOGIE PEDIATRIQUE;18;10;8;0;0;1;2;3;0;1;1;2;0;0;0;0;0;1;3;1;1;0;2
Prov Brabant flamand;NEPHROLOGIE;32;13;19;0;0;4;3;3;2;0;1;0;0;0;0;0;6;2;2;2;1;3;3
Prov Brabant flamand;MEDECINE D'URGENCE;58;20;38;0;0;0;7;6;2;1;1;3;0;0;0;1;3;6;7;7;4;5;5
Prov Brabant flamand;ENDOCRINO-DIABETOLOGIE;43;28;15;0;0;4;5;6;4;3;4;2;0;0;0;1;0;5;2;0;1;1;5
Prov Brabant flamand;NEONATOLOGIE;23;16;7;0;0;2;3;3;4;3;1;0;0;0;0;0;0;0;4;0;2;1;0
Prov Brabant flamand;ONCOLOGIE;28;10;18;0;0;0;3;5;1;1;0;0;0;0;0;0;1;3;4;3;3;3;1
Prov Brabant flamand;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;HEMATOLOGIE CLINIQUE;28;13;15;0;0;2;4;3;1;1;1;1;0;0;0;1;1;2;5;1;1;2;2
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;2;3;0;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE IN VITRO;9;3;6;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;2;1;2
Prov Flandre occidentale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;129;40;89;0;0;1;5;5;10;9;0;8;2;0;0;1;1;6;3;11;6;11;50
Prov Flandre occidentale;GERIATRIE;34;11;23;0;0;4;0;4;1;1;0;1;0;0;0;0;0;1;0;1;2;1;18
Prov Flandre occidentale;CHIRURGIE ORALE ET MAXILLO-FACIALE;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;5;2;2;0;3
Prov Flandre occidentale;SOINS INTENSIFS;88;25;63;0;0;3;10;5;5;1;1;0;0;0;0;2;8;10;10;12;8;5;8
Prov Flandre occidentale;NEUROLOGIE PEDIATRIQUE;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
Prov Flandre occidentale;NEPHROLOGIE;37;11;26;0;0;2;3;3;1;2;0;0;0;0;0;2;1;5;2;1;1;3;11
Prov Flandre occidentale;MEDECINE D'URGENCE;48;13;35;0;0;0;4;3;4;1;0;1;0;0;0;1;3;6;7;5;7;4;2
Prov Flandre occidentale;ENDOCRINO-DIABETOLOGIE;16;6;10;0;0;0;2;1;1;1;1;0;0;0;0;0;0;1;2;1;0;3;3
Prov Flandre occidentale;NEONATOLOGIE;8;3;5;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;2;1;1;0;0
Prov Flandre occidentale;ONCOLOGIE;36;4;32;0;0;0;4;0;0;0;0;0;0;0;0;0;2;3;4;8;5;8;2
Prov Flandre occidentale;HEMATOLOGIE CLINIQUE;8;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;1;1;1;0
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
Prov Flandre orientale;MEDECINE NUCLEAIRE IN VITRO;37;11;26;0;0;0;2;0;1;6;1;1;0;0;0;0;0;2;3;6;5;6;4
Prov Flandre orientale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;119;50;69;0;0;3;8;9;11;6;2;3;8;0;0;1;6;5;9;10;5;8;25
Prov Flandre orientale;GERIATRIE;16;4;12;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;9
Prov Flandre orientale;CHIRURGIE ORALE ET MAXILLO-FACIALE;31;9;22;0;0;0;3;4;1;0;1;0;0;0;0;0;3;3;3;1;7;2;3
Prov Flandre orientale;SOINS INTENSIFS;109;39;70;0;0;7;7;15;6;3;0;1;0;0;0;5;10;12;15;6;12;8;2
Prov Flandre orientale;NEUROLOGIE PEDIATRIQUE;10;7;3;0;0;0;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;1;2
Prov Flandre orientale;NEPHROLOGIE;44;17;27;0;0;3;5;3;1;2;2;1;0;0;0;1;6;2;5;5;0;1;7
Prov Flandre orientale;MEDECINE D'URGENCE;46;8;38;0;0;0;3;3;2;0;0;0;0;0;0;1;5;11;5;6;4;1;5
Prov Flandre orientale;ENDOCRINO-DIABETOLOGIE;34;16;18;0;0;2;4;2;4;2;2;0;0;0;0;1;2;1;1;4;2;1;6
Prov Flandre orientale;NEONATOLOGIE;9;7;2;0;0;1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0
Prov Flandre orientale;ONCOLOGIE;40;16;24;0;0;0;8;6;0;0;1;1;0;0;0;0;3;6;5;6;2;2;0
Prov Flandre orientale;HEMATOLOGIE CLINIQUE;14;11;3;0;0;2;3;4;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;13;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;3;3;1
Prov Anvers;MEDECINE NUCLEAIRE IN VITRO;19;9;10;0;0;0;0;1;3;2;3;0;0;0;0;0;0;0;0;3;5;0;2
Prov Anvers;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;120;48;72;0;0;0;7;9;12;4;7;5;4;0;0;1;3;6;6;6;3;18;29
Prov Anvers;GERIATRIE;28;5;23;0;0;0;0;2;1;1;1;0;0;0;0;0;1;2;0;2;4;5;9
Prov Anvers;CHIRURGIE ORALE ET MAXILLO-FACIALE;32;4;28;0;0;0;2;1;1;0;0;0;0;0;0;2;5;3;4;3;4;1;6
Prov Anvers;SOINS INTENSIFS;126;50;76;0;0;3;11;17;9;5;4;0;1;0;0;4;8;15;13;10;13;7;6
Prov Anvers;NEUROLOGIE PEDIATRIQUE;12;10;2;0;0;0;0;4;3;1;1;1;0;0;0;0;0;0;0;0;1;1;0
Prov Anvers;NEPHROLOGIE;42;20;22;0;0;3;7;5;2;0;2;1;0;0;0;0;2;2;2;6;1;6;3
Prov Anvers;MEDECINE D'URGENCE;57;11;46;0;0;2;2;3;2;1;0;1;0;0;0;1;3;6;14;6;10;2;4
Prov Anvers;ENDOCRINO-DIABETOLOGIE;37;23;14;0;0;3;6;2;4;4;2;2;0;0;0;1;1;1;1;1;1;5;3
Prov Anvers;NEONATOLOGIE;22;14;8;0;0;3;1;2;3;3;2;0;0;0;0;1;1;2;0;2;1;0;1
Prov Anvers;ONCOLOGIE;43;18;25;0;0;0;4;5;4;3;2;0;0;0;0;0;2;3;2;9;4;5;0
Prov Anvers;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;HEMATOLOGIE CLINIQUE;21;10;11;0;0;1;3;3;2;1;0;0;0;0;0;0;2;0;3;2;0;3;1
Prov Anvers;GESTION DE DONNEES DE SANTE;10;2;8;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;2;2;2
Prov Limbourg;MEDECINE NUCLEAIRE IN VITRO;11;3;8;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;0;2;0;4
Prov Limbourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;53;11;42;0;0;0;3;4;2;0;0;1;1;0;0;0;4;7;1;4;3;9;14
Prov Limbourg;GERIATRIE;8;2;6;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;2;2
Prov Limbourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;14;1;13;0;0;0;1;0;0;0;0;0;0;0;0;0;4;3;1;1;2;1;1
Prov Limbourg;SOINS INTENSIFS;62;24;38;0;0;3;4;6;7;3;1;0;0;0;0;1;8;4;5;6;7;3;4
Prov Limbourg;NEUROLOGIE PEDIATRIQUE;4;4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;NEPHROLOGIE;15;4;11;0;0;0;0;3;0;0;0;1;0;0;0;2;2;1;1;3;1;1;0
Prov Limbourg;MEDECINE D'URGENCE;29;7;22;0;0;0;2;3;1;1;0;0;0;0;0;0;2;6;4;2;3;2;3
Prov Limbourg;ENDOCRINO-DIABETOLOGIE;14;7;7;0;0;1;2;2;1;0;1;0;0;0;0;0;1;1;1;0;1;2;1
Prov Limbourg;NEONATOLOGIE;2;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ONCOLOGIE;16;1;15;0;0;0;1;0;0;0;0;0;0;0;0;0;2;4;3;4;2;0;0
Prov Limbourg;HEMATOLOGIE CLINIQUE;6;4;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Limbourg;GESTION DE DONNEES DE SANTE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1
Prov Brabant wallon;MEDECINE NUCLEAIRE IN VITRO;19;10;9;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;4;5
Prov Brabant wallon;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;72;20;52;0;0;0;1;2;4;1;3;1;8;0;0;0;1;3;3;2;5;8;30
Prov Brabant wallon;GERIATRIE;10;4;6;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;1;1;1;1;1
Prov Brabant wallon;CHIRURGIE ORALE ET MAXILLO-FACIALE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;0
Prov Brabant wallon;SOINS INTENSIFS;47;9;38;0;0;0;2;2;1;2;1;1;0;0;0;1;2;4;6;12;8;2;3
Prov Brabant wallon;NEUROLOGIE PEDIATRIQUE;8;6;2;0;0;0;2;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1
Prov Brabant wallon;NEPHROLOGIE;25;10;15;0;0;1;0;3;2;2;1;1;0;0;0;0;0;1;1;4;0;5;4
Prov Brabant wallon;MEDECINE D'URGENCE;23;5;18;0;0;1;0;0;2;1;1;0;0;0;0;0;0;3;3;1;6;1;4
Prov Brabant wallon;ENDOCRINO-DIABETOLOGIE;21;6;15;0;0;0;1;2;1;1;1;0;0;0;0;0;2;1;1;2;3;1;5
Prov Brabant wallon;NEONATOLOGIE;9;6;3;0;0;0;3;1;0;0;2;0;0;0;0;0;1;1;1;0;0;0;0
Prov Brabant wallon;ONCOLOGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0
Prov Brabant wallon;HEMATOLOGIE CLINIQUE;7;3;4;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;8;3;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;1;2
Prov Hainaut;MEDECINE NUCLEAIRE IN VITRO;19;5;14;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;2;4;4;4
Prov Hainaut;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;61;14;47;0;0;0;1;4;0;1;2;4;2;0;0;0;0;1;3;6;3;10;24
Prov Hainaut;GERIATRIE;19;4;15;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;1;0;1;2;11
Prov Hainaut;CHIRURGIE ORALE ET MAXILLO-FACIALE;11;4;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2
Prov Hainaut;SOINS INTENSIFS;54;9;45;0;0;1;1;3;1;1;1;0;1;0;0;0;2;5;4;14;9;7;4
Prov Hainaut;NEUROLOGIE PEDIATRIQUE;7;6;1;0;0;1;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
Prov Hainaut;NEPHROLOGIE;22;5;17;0;0;0;2;1;1;0;0;0;1;0;0;2;0;1;0;4;2;2;6
Prov Hainaut;MEDECINE D'URGENCE;46;8;38;0;0;0;1;3;0;1;0;2;1;0;0;0;1;3;8;9;8;3;6
Prov Hainaut;ENDOCRINO-DIABETOLOGIE;25;11;14;0;0;0;2;3;4;0;1;0;1;0;0;0;1;1;2;1;3;0;6
Prov Hainaut;NEONATOLOGIE;9;8;1;0;0;0;0;3;3;0;0;2;0;0;0;0;0;0;0;0;1;0;0
Prov Hainaut;ONCOLOGIE;15;4;11;0;0;0;0;2;0;1;0;1;0;0;0;0;1;2;2;3;1;2;0
Prov Hainaut;HEMATOLOGIE CLINIQUE;13;6;7;0;0;2;1;1;0;1;0;0;1;0;0;1;1;0;0;3;1;0;1
Prov Hainaut;GESTION DE DONNEES DE SANTE;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;6;2;1
Prov Liège;MEDECINE NUCLEAIRE IN VITRO;19;11;8;0;0;0;0;2;1;2;1;2;3;0;0;0;0;0;0;3;1;4;0
Prov Liège;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;112;40;72;0;0;0;1;4;7;4;5;10;9;0;0;0;3;1;0;6;10;10;42
Prov Liège;GERIATRIE;13;6;7;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;5
Prov Liège;CHIRURGIE ORALE ET MAXILLO-FACIALE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
Prov Liège;SOINS INTENSIFS;68;13;55;0;0;3;3;4;0;2;0;1;0;0;0;3;5;13;6;7;6;12;3
Prov Liège;NEUROLOGIE PEDIATRIQUE;8;4;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1
Prov Liège;NEPHROLOGIE;32;10;22;0;0;0;4;2;1;0;0;1;2;0;0;1;2;3;2;2;5;4;3
Prov Liège;MEDECINE D'URGENCE;60;18;42;0;0;0;3;2;5;5;2;1;0;0;0;1;1;8;9;5;10;5;3
Prov Liège;ENDOCRINO-DIABETOLOGIE;38;20;18;0;0;0;5;5;5;0;1;3;1;0;0;0;1;2;3;1;5;1;5
Prov Liège;NEONATOLOGIE;14;7;7;0;0;2;2;1;1;0;1;0;0;0;0;0;1;3;1;0;0;2;0
Prov Liège;ONCOLOGIE;13;2;11;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;2;3;1;2;0
Prov Liège;HEMATOLOGIE ET ONCOLOGIE PEDIATRIQUE;5;4;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0
Prov Liège;HEMATOLOGIE CLINIQUE;15;6;9;0;0;3;1;1;0;0;0;0;1;0;0;1;1;2;2;0;1;0;2
Prov Liège;GESTION DE DONNEES DE SANTE;13;6;7;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;3;3;1
Prov Namur;MEDECINE NUCLEAIRE IN VITRO;7;2;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;3
Prov Namur;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;29;10;19;0;0;0;0;3;0;3;2;0;2;0;0;0;0;0;2;4;1;4;8
Prov Namur;GERIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
Prov Namur;CHIRURGIE ORALE ET MAXILLO-FACIALE;7;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;0
Prov Namur;SOINS INTENSIFS;34;5;29;0;0;0;0;2;2;1;0;0;0;0;0;1;3;5;4;7;4;2;3
Prov Namur;NEUROLOGIE PEDIATRIQUE;7;4;3;0;0;0;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1
Prov Namur;NEPHROLOGIE;13;5;8;0;0;0;3;1;0;1;0;0;0;0;0;0;1;2;2;0;0;0;3
