territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Région Wallonie;NEUROLOGIE;34;20;14;1;15;4;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0
Région Wallonie;GYNECOLOGIE-OBSTETRIQUE;67;61;6;0;57;4;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
Région Wallonie;OPHTALMOLOGIE;36;22;14;3;18;1;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
Région Wallonie;OTO-RHINO-LARYNGOLOGIE;26;18;8;0;17;1;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Région Wallonie;UROLOGIE;26;11;15;0;8;3;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0
Région Wallonie;CHIRURGIE ORTHOPEDIQUE;65;24;41;0;21;3;0;0;0;0;0;0;0;0;36;4;0;0;1;0;0;0;0
Région Wallonie;STOMATOLOGIE;8;2;6;0;2;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0
Région Wallonie;DERMATO-VENEREOLOGIE;20;18;2;0;17;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Région Wallonie;PNEUMOLOGIE;23;13;10;0;7;6;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0
Région Wallonie;GASTRO-ENTEROLOGIE;22;16;6;0;10;5;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Région Wallonie;PEDIATRIE;117;106;11;0;95;10;1;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0
Région Wallonie;CARDIOLOGIE;42;18;24;0;14;3;0;0;0;0;0;1;0;0;16;8;0;0;0;0;0;0;0
Région Wallonie;MEDECINE PHYSIQUE ET READAPTATION;27;15;12;0;12;3;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0
Région Wallonie;BIOLOGIE CLINIQUE;16;7;9;0;3;3;1;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0
Région Wallonie;RADIODIAGNOSTIC;55;21;34;0;17;3;1;0;0;0;0;0;0;0;25;9;0;0;0;0;0;0;0
Région Wallonie;RADIOTHERAPIE-ONCOLOGIE;10;4;6;1;3;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;19;14;5;0;10;2;1;0;1;0;0;0;0;0;3;1;0;0;0;1;0;0;0
Région Wallonie;MEDECINE NUCLEAIRE;11;4;7;1;2;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Région Wallonie;ANATOMIE PATHOLOGIQUE;9;5;4;0;4;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0
Région Wallonie;MEDECINE INTERNE;164;100;64;0;87;9;3;0;1;0;0;0;0;0;62;2;0;0;0;0;0;0;0
Région Wallonie;RHUMATOLOGIE;8;6;2;1;4;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;34;22;12;0;18;2;1;1;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0
Région Wallonie;MEDECINE D'URGENCE;109;55;54;0;40;11;2;0;2;0;0;0;0;1;36;9;4;2;1;1;0;0;0
Région Wallonie;MEDECINE AIGUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Wallonie;GERIATRIE;45;38;7;0;24;11;0;2;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0
Région Wallonie;ONCOLOGIE MEDICALE;16;11;5;0;6;5;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;5;2;3;0;0;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;116;50;66;0;32;18;0;0;0;0;0;0;0;0;45;16;5;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE;63;28;35;0;22;6;0;0;0;0;0;0;0;0;20;14;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROCHIRURGIE;8;3;5;0;2;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;10;4;6;0;3;1;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROLOGIE;28;17;11;0;14;3;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;59;56;3;0;42;14;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;OPHTALMOLOGIE;27;18;9;0;15;2;0;1;0;0;0;0;0;0;7;1;0;0;0;0;1;0;0
Région Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;18;9;9;0;9;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;UROLOGIE;20;10;10;0;7;3;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;37;13;24;0;9;3;1;0;0;0;0;0;0;0;15;9;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;STOMATOLOGIE;17;4;13;0;4;0;0;0;0;0;0;0;0;1;11;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;18;14;4;0;13;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PNEUMOLOGIE;12;9;3;0;5;2;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;14;9;5;0;2;7;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PEDIATRIE;101;76;25;1;63;11;1;0;0;0;0;0;0;0;21;4;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;CARDIOLOGIE;29;15;14;0;4;11;0;0;0;0;0;0;0;0;6;8;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;15;10;5;0;5;4;1;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0
Région Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;11;4;7;0;2;2;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIODIAGNOSTIC;52;24;28;1;16;6;1;0;0;0;0;0;0;0;22;6;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;8;4;4;0;2;2;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;29;24;5;0;18;5;0;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;5;2;3;0;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;14;10;4;0;8;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE INTERNE;157;80;77;0;72;6;1;1;0;0;0;0;0;1;66;7;3;0;0;0;0;0;0
Région Région de Bruxelles-capitale;RHUMATOLOGIE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;64;34;30;0;22;8;1;1;2;0;0;0;0;0;22;6;0;1;1;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;82;45;37;1;23;18;2;1;0;0;0;0;0;0;16;17;2;2;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE AIGUE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;GERIATRIE;22;19;3;0;14;4;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;5;4;1;0;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE DU TRAVAIL;19;14;5;0;1;4;1;3;4;1;0;0;0;0;0;0;0;0;0;0;5;0;0
Prov Brabant flamand;ANESTHESIE-REANIMATION;93;31;62;0;24;6;1;0;0;0;0;0;0;0;43;16;2;1;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE;39;20;19;0;12;8;0;0;0;0;0;0;0;0;11;8;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROCHIRURGIE;9;3;6;0;2;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;7;4;3;0;2;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROLOGIE;28;23;5;0;22;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;GYNECOLOGIE-OBSTETRIQUE;46;41;5;0;32;8;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
Prov Brabant flamand;OPHTALMOLOGIE;22;16;6;0;13;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Prov Brabant flamand;OTO-RHINO-LARYNGOLOGIE;8;7;1;1;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant flamand;UROLOGIE;18;10;8;0;7;3;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0
Prov Brabant flamand;CHIRURGIE ORTHOPEDIQUE;36;8;28;0;3;5;0;0;0;0;0;0;0;1;15;11;1;0;0;0;0;0;0
Prov Brabant flamand;STOMATOLOGIE;14;6;8;0;6;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0
Prov Brabant flamand;DERMATO-VENEREOLOGIE;24;20;4;0;19;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
Prov Brabant flamand;PNEUMOLOGIE;9;4;5;0;1;3;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Brabant flamand;GASTRO-ENTEROLOGIE;15;10;5;0;5;4;1;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
Prov Brabant flamand;PEDIATRIE;54;52;2;0;42;8;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;CARDIOLOGIE;26;8;18;0;2;6;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE PHYSIQUE ET READAPTATION;15;7;8;0;6;1;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0
Prov Brabant flamand;BIOLOGIE CLINIQUE;10;7;3;0;6;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Brabant flamand;RADIODIAGNOSTIC;43;10;33;0;7;2;0;1;0;0;0;0;0;0;27;6;0;0;0;0;0;0;0
Prov Brabant flamand;RADIOTHERAPIE-ONCOLOGIE;15;10;5;0;6;4;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;14;4;0;11;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE NUCLEAIRE;5;3;2;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;ANATOMIE PATHOLOGIQUE;9;5;4;0;5;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE INTERNE;108;50;58;0;46;3;0;1;0;0;0;0;0;0;47;9;2;0;0;0;0;0;0
Prov Brabant flamand;RHUMATOLOGIE;3;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;39;23;16;0;15;7;0;0;0;1;0;0;0;0;13;2;0;0;1;0;0;0;0
Prov Brabant flamand;MEDECINE LEGALE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE D'URGENCE;36;18;18;0;12;5;1;0;0;0;0;0;0;0;13;5;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE AIGUE;5;3;2;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;GERIATRIE;14;12;2;0;6;5;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;ONCOLOGIE MEDICALE;14;9;5;0;4;5;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE DU TRAVAIL;4;3;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;ANESTHESIE-REANIMATION;28;12;16;0;11;1;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE;24;8;16;0;6;2;0;0;0;0;0;0;0;0;13;3;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROCHIRURGIE;5;1;4;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROLOGIE;5;3;2;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Flandre occidentale;GYNECOLOGIE-OBSTETRIQUE;22;21;1;0;20;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OPHTALMOLOGIE;4;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;OTO-RHINO-LARYNGOLOGIE;9;6;3;0;5;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Flandre occidentale;UROLOGIE;8;3;5;0;2;1;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE ORTHOPEDIQUE;24;6;18;0;5;1;0;0;0;0;0;0;0;0;14;4;0;0;0;0;0;0;0
Prov Flandre occidentale;STOMATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;DERMATO-VENEREOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PNEUMOLOGIE;5;4;1;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
