Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
Prov Henegouwen;ALLE KINESITHERAPEUTEN (AANTAL PERSONEN);3593;1833;1760;131;247;130;200;197;213;208;190;129;188;97;209;75;142;207;171;177;183;197;302
Prov Luik;ALLE KINESITHERAPEUTEN (AANTAL PERSONEN);3439;1987;1452;153;337;146;244;205;217;212;188;156;129;81;197;92;140;172;154;156;168;137;155
Prov Namen;ALLE KINESITHERAPEUTEN (AANTAL PERSONEN);1679;946;733;81;144;73;105;87;117;105;88;65;81;47;86;34;65;94;76;78;81;64;108
Prov Luxemburg;ALLE KINESITHERAPEUTEN (AANTAL PERSONEN);1026;627;399;49;149;62;84;80;55;65;26;36;21;38;66;33;46;44;35;43;32;23;39
Prov Brussels hoofdstedelijk gewest;ALLE KINESITHERAPEUTEN (AANTAL PERSONEN);3155;1829;1326;99;440;238;123;117;107;160;158;157;230;67;346;201;117;88;77;73;110;114;133
België;GEEN ERKENNING;32837;19458;13379;1257;2877;1792;2223;2364;2067;2029;1867;1515;1467;644;1697;908;1232;1516;1216;1300;1483;1474;1909
België;CARDIOVASCULAIRE KINSITHERAPIE;26;16;10;0;3;2;2;3;3;2;1;0;0;0;0;1;3;1;1;1;0;3;0
België;MANUELE THERAPIE;303;145;158;4;45;43;24;8;9;5;2;5;0;0;24;28;24;23;15;18;13;10;3
België;NEUROLOGISCHE KINESITHERAPIE;30;22;8;0;4;4;1;7;2;1;3;0;0;0;1;1;0;3;1;2;0;0;0
België;PEDIATRISCHE KINESITHERAPIE;134;126;8;1;29;31;21;13;11;7;8;5;0;0;1;1;1;2;1;1;0;1;0
België;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;89;88;1;0;10;13;19;17;8;12;5;4;0;0;0;0;0;0;0;1;0;0;0
België;RESPIRATOIRE KINESITHERAPIE;46;34;12;0;6;6;3;3;5;8;2;1;0;0;1;0;1;3;0;4;1;2;0
Gewest Vlaanderen;GEEN ERKENNING;17849;10896;6953;642;1362;1049;1324;1548;1250;1118;1046;873;684;273;670;414;663;815;631;693;823;876;1095
Gewest Vlaanderen;CARDIOVASCULAIRE KINSITHERAPIE;25;15;10;0;3;2;2;2;3;2;1;0;0;0;0;1;3;1;1;1;0;3;0
Gewest Vlaanderen;MANUELE THERAPIE;301;143;158;4;44;42;24;8;9;5;2;5;0;0;24;28;24;23;15;18;13;10;3
Gewest Vlaanderen;NEUROLOGISCHE KINESITHERAPIE;30;22;8;0;4;4;1;7;2;1;3;0;0;0;1;1;0;3;1;2;0;0;0
Gewest Vlaanderen;PEDIATRISCHE KINESITHERAPIE;132;124;8;1;29;30;21;13;10;7;8;5;0;0;1;1;1;2;1;1;0;1;0
Gewest Vlaanderen;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;88;87;1;0;9;13;19;17;8;12;5;4;0;0;0;0;0;0;0;1;0;0;0
Gewest Vlaanderen;RESPIRATOIRE KINESITHERAPIE;46;34;12;0;6;6;3;3;5;8;2;1;0;0;1;0;1;3;0;4;1;2;0
Gewest Wallonië;GEEN ERKENNING;11835;6735;5100;516;1076;506;776;699;710;751;663;485;553;304;681;293;452;613;508;534;550;484;681
Gewest Wallonië;CARDIOVASCULAIRE KINSITHERAPIE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Wallonië;MANUELE THERAPIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Wallonië;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Wallonië;PEDIATRISCHE KINESITHERAPIE;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Wallonië;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Wallonië;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;GEEN ERKENNING;3153;1827;1326;99;439;237;123;117;107;160;158;157;230;67;346;201;117;88;77;73;110;114;133
Gewest Brussels hoofdstedelijk gewest;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;MANUELE THERAPIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE KINESITHERAPIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;GEEN ERKENNING;3886;2439;1447;153;352;227;273;309;281;252;237;197;158;60;177;101;152;163;129;142;152;168;203
Prov Vlaams Brabant;CARDIOVASCULAIRE KINSITHERAPIE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Prov Vlaams Brabant;MANUELE THERAPIE;54;26;28;0;6;10;6;2;1;0;0;1;0;0;8;5;4;3;2;2;3;1;0
Prov Vlaams Brabant;NEUROLOGISCHE KINESITHERAPIE;9;8;1;0;1;1;1;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Vlaams Brabant;PEDIATRISCHE KINESITHERAPIE;33;30;3;0;9;8;4;3;1;1;1;3;0;0;1;0;0;0;0;1;0;1;0
Prov Vlaams Brabant;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;19;19;0;0;2;5;4;4;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;RESPIRATOIRE KINESITHERAPIE;9;7;2;0;1;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0
Prov West-Vlaanderen;GEEN ERKENNING;3366;1890;1476;115;192;146;239;306;213;180;204;159;136;48;89;73;153;167;140;150;203;182;271
Prov West-Vlaanderen;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;MANUELE THERAPIE;81;49;32;2;21;8;8;1;6;2;0;1;0;0;3;5;4;4;4;4;1;5;2
Prov West-Vlaanderen;NEUROLOGISCHE KINESITHERAPIE;10;8;2;0;2;0;0;3;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0
Prov West-Vlaanderen;PEDIATRISCHE KINESITHERAPIE;29;29;0;0;5;6;5;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;29;28;1;0;3;1;9;5;2;5;1;2;0;0;0;0;0;0;0;1;0;0;0
Prov West-Vlaanderen;RESPIRATOIRE KINESITHERAPIE;5;4;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
Prov Oost-Vlaanderen;GEEN ERKENNING;4073;2610;1463;136;294;261;365;385;287;268;215;226;173;49;112;74;131;177;130;187;174;187;242
Prov Oost-Vlaanderen;CARDIOVASCULAIRE KINSITHERAPIE;9;8;1;0;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Oost-Vlaanderen;MANUELE THERAPIE;72;35;37;1;11;13;5;2;1;0;1;1;0;0;5;10;6;7;3;2;2;2;0
Prov Oost-Vlaanderen;NEUROLOGISCHE KINESITHERAPIE;5;3;2;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Prov Oost-Vlaanderen;PEDIATRISCHE KINESITHERAPIE;31;28;3;0;9;8;3;2;3;2;1;0;0;0;0;0;1;1;1;0;0;0;0
Prov Oost-Vlaanderen;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;18;18;0;0;1;2;4;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;RESPIRATOIRE KINESITHERAPIE;11;8;3;0;0;1;1;0;1;5;0;0;0;0;1;0;0;0;0;2;0;0;0
Prov Antwerpen;GEEN ERKENNING;4316;2669;1647;154;336;292;290;353;325;305;273;192;149;67;173;116;136;186;147;150;199;210;263
Prov Antwerpen;CARDIOVASCULAIRE KINSITHERAPIE;5;2;3;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0
Prov Antwerpen;MANUELE THERAPIE;67;24;43;1;5;6;4;3;1;2;1;1;0;0;6;6;3;8;3;10;6;1;0
Prov Antwerpen;NEUROLOGISCHE KINESITHERAPIE;6;3;3;0;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0
Prov Antwerpen;PEDIATRISCHE KINESITHERAPIE;26;26;0;1;5;5;6;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;12;12;0;0;1;2;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;RESPIRATOIRE KINESITHERAPIE;18;13;5;0;4;2;1;1;2;1;1;1;0;0;0;0;1;2;0;0;1;1;0
Prov Limburg;GEEN ERKENNING;2208;1288;920;84;188;123;157;195;144;113;117;99;68;49;119;50;91;122;85;64;95;129;116
Prov Limburg;CARDIOVASCULAIRE KINSITHERAPIE;8;4;4;0;0;0;0;2;1;0;1;0;0;0;0;0;2;0;0;1;0;1;0
Prov Limburg;MANUELE THERAPIE;27;9;18;0;1;5;1;0;0;1;0;1;0;0;2;2;7;1;3;0;1;1;1
Prov Limburg;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;PEDIATRISCHE KINESITHERAPIE;13;11;2;0;1;3;3;2;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0
Prov Limburg;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;10;10;0;0;2;3;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;RESPIRATOIRE KINESITHERAPIE;3;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Waals Brabant;GEEN ERKENNING;2100;1344;756;102;199;95;143;131;109;161;171;99;134;41;123;59;59;96;72;80;86;63;77
Prov Waals Brabant;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;MANUELE THERAPIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;PEDIATRISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;GEEN ERKENNING;3592;1832;1760;131;247;130;200;197;212;208;190;129;188;97;209;75;142;207;171;177;183;197;302
Prov Henegouwen;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;MANUELE THERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;PEDIATRISCHE KINESITHERAPIE;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;GEEN ERKENNING;3439;1987;1452;153;337;146;244;205;217;212;188;156;129;81;197;92;140;172;154;156;168;137;155
Prov Luik;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;MANUELE THERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;PEDIATRISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;GEEN ERKENNING;1679;946;733;81;144;73;105;87;117;105;88;65;81;47;86;34;65;94;76;78;81;64;108
Prov Namen;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;MANUELE THERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;PEDIATRISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;GEEN ERKENNING;1025;626;399;49;149;62;84;79;55;65;26;36;21;38;66;33;46;44;35;43;32;23;39
Prov Luxemburg;CARDIOVASCULAIRE KINSITHERAPIE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;MANUELE THERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;PEDIATRISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;GEEN ERKENNING;3153;1827;1326;99;439;237;123;117;107;160;158;157;230;67;346;201;117;88;77;73;110;114;133
Prov Brussels hoofdstedelijk gewest;CARDIOVASCULAIRE KINSITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;MANUELE THERAPIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;NEUROLOGISCHE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;PEDIATRISCHE KINESITHERAPIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;BEKKENBODEMREEDUCATIE EN PERINATALE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;RESPIRATOIRE KINESITHERAPIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
