territoire;specialite;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Région Flandre;ORTHODONTIE;18;16;2;5;11;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
Région Wallonie;DENTISTERIE GENERALE;24;18;6;15;3;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;0;0;0
Région Wallonie;PARODONTOLOGIE;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;ORTHODONTIE;8;8;0;2;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;DENTISTERIE GENERALE;28;17;11;5;9;2;0;0;1;0;0;0;0;5;5;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;PARODONTOLOGIE;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ORTHODONTIE;12;8;4;3;4;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
Prov Brabant flamand;DENTISTERIE GENERALE;18;13;5;10;2;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0
Prov Brabant flamand;PARODONTOLOGIE;4;1;3;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
Prov Brabant flamand;ORTHODONTIE;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;DENTISTERIE GENERALE;15;11;4;11;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;PARODONTOLOGIE;4;2;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;ORTHODONTIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;DENTISTERIE GENERALE;16;8;8;7;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;PARODONTOLOGIE;5;2;3;0;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
Prov Flandre orientale;ORTHODONTIE;10;9;1;3;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Anvers;DENTISTERIE GENERALE;24;13;11;13;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
Prov Anvers;PARODONTOLOGIE;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;ORTHODONTIE;3;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;DENTISTERIE GENERALE;11;9;2;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
Prov Limbourg;PARODONTOLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Limbourg;ORTHODONTIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;DENTISTERIE GENERALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Brabant wallon;ORTHODONTIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;DENTISTERIE GENERALE;6;5;1;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Liège;DENTISTERIE GENERALE;15;12;3;10;2;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
Prov Liège;PARODONTOLOGIE;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;ORTHODONTIE;6;6;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;DENTISTERIE GENERALE;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Luxembourg;ORTHODONTIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;DENTISTERIE GENERALE;28;17;11;5;9;2;0;0;1;0;0;0;0;5;5;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PARODONTOLOGIE;3;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ORTHODONTIE;12;8;4;3;4;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
Prov Namur;ORTHODONTIE;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Luxembourg;DENTISTERIE GENERALE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;PARODONTOLOGIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;ORTHODONTIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;DENTISTERIE GENERALE;16;10;6;4;4;1;0;0;1;0;0;0;0;1;4;0;0;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;PARODONTOLOGIE;4;3;1;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ORTHODONTIE;12;9;3;4;4;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
