Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Belgique;MEDECINE D'URGENCE;439;111;328;0;0;2;28;27;23;11;8;9;3;0;0;3;30;53;65;47;58;32;40
Belgique;ENDOCRINO-DIABETOLOGIE;293;147;146;0;0;15;33;32;26;14;13;10;4;0;0;4;12;20;10;17;18;19;46
Belgique;NEONATOLOGIE;101;68;33;0;0;9;13;18;14;6;4;4;0;0;0;1;3;10;4;4;5;5;1
Belgique;HEMATOLOGIE CLINIQUE;132;61;71;0;0;9;18;12;8;7;4;1;2;0;0;1;10;8;13;14;8;9;8
Belgique;GESTION DE DONNEES DE SANTE;106;31;75;0;0;0;0;1;5;8;7;8;2;0;0;0;1;1;8;14;20;19;12
Région Flandre;MEDECINE NUCLEAIRE IN VITRO;113;36;77;0;0;0;2;4;9;11;5;4;1;0;0;0;0;4;7;13;19;15;19
Région Flandre;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;545;184;361;0;0;0;30;36;41;26;15;20;16;0;0;2;10;24;34;30;32;74;155
Région Flandre;GERIATRIE;111;35;76;0;0;6;4;11;6;2;4;1;1;0;0;1;2;4;2;4;12;9;42
Région Flandre;CHIRURGIE ORALE ET MAXILLO-FACIALE;121;21;100;0;0;2;8;8;0;0;3;0;0;0;0;5;21;14;13;14;12;7;14
Région Flandre;SOINS INTENSIFS;485;164;321;0;0;18;44;48;32;12;7;3;0;0;0;14;47;52;55;57;44;25;27
Région Flandre;NEUROLOGIE PEDIATRIQUE;47;31;16;0;0;2;5;10;3;4;3;3;1;0;0;0;1;1;3;1;3;3;4
Région Flandre;NEPHROLOGIE;166;61;105;0;0;12;17;15;7;2;6;2;0;0;0;9;14;12;12;15;8;15;20
Région Flandre;MEDECINE D'URGENCE;233;56;177;0;0;1;18;20;9;2;1;5;0;0;0;2;21;34;38;25;27;15;15
Région Flandre;ENDOCRINO-DIABETOLOGIE;141;77;64;0;0;12;16;15;13;10;7;4;0;0;0;3;4;12;3;8;7;10;17
Région Flandre;NEONATOLOGIE;48;29;19;0;0;3;4;7;8;4;2;1;0;0;0;0;2;5;3;3;3;2;1
Région Flandre;HEMATOLOGIE CLINIQUE;70;34;36;0;0;5;11;7;5;4;2;0;0;0;0;0;5;3;9;8;4;4;3
Région Flandre;GESTION DE DONNEES DE SANTE;44;9;35;0;0;0;0;0;1;3;2;2;1;0;0;0;1;1;5;5;10;8;5
Région Wallonie;MEDECINE NUCLEAIRE IN VITRO;69;30;39;0;0;0;0;2;1;12;8;4;3;0;0;0;0;0;0;6;7;12;14
Région Wallonie;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;286;84;202;0;0;0;4;12;12;10;13;15;18;0;0;0;5;3;11;16;21;36;110
Région Wallonie;GERIATRIE;49;15;34;0;0;0;4;3;3;2;1;0;2;0;0;0;0;1;4;2;4;5;18
Région Wallonie;CHIRURGIE ORALE ET MAXILLO-FACIALE;28;6;22;0;0;0;4;2;0;0;0;0;0;0;0;0;1;5;4;5;1;5;1
Région Wallonie;SOINS INTENSIFS;207;35;172;0;0;3;6;9;6;6;3;1;1;0;0;9;9;28;26;40;26;22;12
Région Wallonie;NEUROLOGIE PEDIATRIQUE;29;20;9;0;0;1;6;4;1;1;1;3;3;0;0;0;1;1;0;1;2;1;3
Région Wallonie;NEPHROLOGIE;94;31;63;0;0;3;7;7;5;3;3;0;3;0;0;2;5;7;8;9;10;5;17
Région Wallonie;MEDECINE D'URGENCE;163;40;123;0;0;0;8;7;11;6;4;3;1;0;0;1;6;15;21;21;28;13;18
Région Wallonie;ENDOCRINO-DIABETOLOGIE;107;50;57;0;0;2;10;14;12;2;5;3;2;0;0;1;6;7;5;8;9;4;17
Région Wallonie;NEONATOLOGIE;35;24;11;0;0;3;5;8;3;1;2;2;0;0;0;1;1;4;1;1;1;2;0
Région Wallonie;HEMATOLOGIE CLINIQUE;45;18;27;0;0;4;4;4;2;1;1;1;1;0;0;1;5;3;3;5;4;2;4
Région Wallonie;GESTION DE DONNEES DE SANTE;48;15;33;0;0;0;0;1;1;4;4;4;1;0;0;0;0;0;2;8;8;11;4
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;33;16;17;0;0;0;0;0;1;2;7;3;3;0;0;0;0;0;1;2;4;4;6
Région Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;107;44;63;0;0;0;2;3;3;5;8;9;14;0;0;0;0;0;3;6;11;10;33
Région Région de Bruxelles-capitale;GERIATRIE;10;4;6;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;3
Région Région de Bruxelles-capitale;CHIRURGIE ORALE ET MAXILLO-FACIALE;22;11;11;0;0;0;3;1;3;1;3;0;0;0;0;0;2;1;2;1;2;1;2
Région Région de Bruxelles-capitale;SOINS INTENSIFS;65;18;47;0;0;1;6;1;5;1;1;0;3;0;0;3;7;3;6;13;7;3;5
Région Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;9;7;2;0;0;1;1;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;1
Région Région de Bruxelles-capitale;NEPHROLOGIE;46;20;26;0;0;5;3;5;0;4;1;1;1;0;0;3;2;4;2;4;2;2;7
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;43;15;28;0;0;1;2;0;3;3;3;1;2;0;0;0;3;4;6;1;3;4;7
Région Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;45;20;25;0;0;1;7;3;1;2;1;3;2;0;0;0;2;1;2;1;2;5;12
Région Région de Bruxelles-capitale;NEONATOLOGIE;18;15;3;0;0;3;4;3;3;1;0;1;0;0;0;0;0;1;0;0;1;1;0
Région Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;17;9;8;0;0;0;3;1;1;2;1;0;1;0;0;0;0;2;1;1;0;3;1
Région Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;14;7;7;0;0;0;0;0;3;1;1;2;0;0;0;0;0;0;1;1;2;0;3
Prov Brabant flamand;MEDECINE NUCLEAIRE IN VITRO;36;10;26;0;0;0;0;1;2;1;3;2;1;0;0;0;0;1;1;4;5;6;9
Prov Brabant flamand;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;140;49;91;0;0;0;9;9;8;9;5;4;5;0;0;1;0;3;9;4;9;21;44
Prov Brabant flamand;GERIATRIE;22;13;9;0;0;1;2;5;2;0;2;1;0;0;0;0;0;0;0;1;3;0;5
Prov Brabant flamand;CHIRURGIE ORALE ET MAXILLO-FACIALE;25;7;18;0;0;0;3;2;0;0;2;0;0;0;0;2;4;2;2;5;0;1;2
Prov Brabant flamand;SOINS INTENSIFS;110;34;76;0;0;0;12;11;6;1;3;1;0;0;0;6;9;11;15;16;5;6;8
Prov Brabant flamand;NEUROLOGIE PEDIATRIQUE;17;9;8;0;0;1;1;3;0;1;2;1;0;0;0;0;1;1;2;1;1;0;2
Prov Brabant flamand;NEPHROLOGIE;30;11;19;0;0;2;4;3;1;0;1;0;0;0;0;1;5;2;2;2;2;2;3
Prov Brabant flamand;MEDECINE D'URGENCE;59;20;39;0;0;1;7;5;2;1;1;3;0;0;0;0;5;5;8;7;6;5;3
Prov Brabant flamand;ENDOCRINO-DIABETOLOGIE;43;27;16;0;0;4;6;5;3;4;3;2;0;0;0;1;1;6;0;1;1;1;5
Prov Brabant flamand;NEONATOLOGIE;17;11;6;0;0;1;2;4;3;1;0;0;0;0;0;0;0;1;2;0;2;1;0
Prov Brabant flamand;HEMATOLOGIE CLINIQUE;24;11;13;0;0;1;5;1;1;1;2;0;0;0;0;0;0;2;5;1;2;1;2
Prov Brabant flamand;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;1;2;2;0;1;0;0;0;0;0;0;3;2;0;0
Prov Flandre occidentale;MEDECINE NUCLEAIRE IN VITRO;10;3;7;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;2;2
Prov Flandre occidentale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;127;37;90;0;0;0;4;6;12;5;2;6;2;0;0;0;1;8;4;9;7;13;48
Prov Flandre occidentale;GERIATRIE;35;11;24;0;0;4;1;3;2;0;1;0;0;0;0;0;0;1;1;0;2;3;17
Prov Flandre occidentale;CHIRURGIE ORALE ET MAXILLO-FACIALE;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;5;2;1;1;2
Prov Flandre occidentale;SOINS INTENSIFS;86;24;62;0;0;5;8;5;4;2;0;0;0;0;0;2;9;8;11;11;11;2;8
Prov Flandre occidentale;NEUROLOGIE PEDIATRIQUE;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
Prov Flandre occidentale;NEPHROLOGIE;37;10;27;0;0;1;4;2;2;1;0;0;0;0;0;2;1;5;3;1;2;4;9
Prov Flandre occidentale;MEDECINE D'URGENCE;49;13;36;0;0;0;4;5;3;0;0;1;0;0;0;0;5;6;9;4;6;4;2
Prov Flandre occidentale;ENDOCRINO-DIABETOLOGIE;16;6;10;0;0;0;2;2;0;1;1;0;0;0;0;0;0;2;1;1;0;3;3
Prov Flandre occidentale;NEONATOLOGIE;8;3;5;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;2;0;0;0
Prov Flandre occidentale;HEMATOLOGIE CLINIQUE;8;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;2;0;1;0
Prov Flandre occidentale;GESTION DE DONNEES DE SANTE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
Prov Flandre orientale;MEDECINE NUCLEAIRE IN VITRO;37;11;26;0;0;0;2;0;2;6;0;1;0;0;0;0;0;2;3;6;6;5;4
Prov Flandre orientale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;113;44;69;0;0;0;5;10;11;6;1;7;4;0;0;0;3;6;11;8;6;7;28
Prov Flandre orientale;GERIATRIE;16;4;12;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;2;8
Prov Flandre orientale;CHIRURGIE ORALE ET MAXILLO-FACIALE;31;9;22;0;0;2;2;4;0;0;1;0;0;0;0;1;2;4;2;2;6;2;3
Prov Flandre orientale;SOINS INTENSIFS;106;37;69;0;0;7;7;14;5;3;0;1;0;0;0;2;11;14;14;9;12;6;1
Prov Flandre orientale;NEUROLOGIE PEDIATRIQUE;10;7;3;0;0;0;1;2;1;2;0;1;0;0;0;0;0;0;0;0;1;0;2
Prov Flandre orientale;NEPHROLOGIE;43;17;26;0;0;5;3;3;2;1;2;1;0;0;0;4;3;3;3;5;0;2;6
Prov Flandre orientale;MEDECINE D'URGENCE;44;8;36;0;0;0;3;4;1;0;0;0;0;0;0;2;2;12;6;6;2;2;4
Prov Flandre orientale;ENDOCRINO-DIABETOLOGIE;32;15;17;0;0;1;4;2;6;1;1;0;0;0;0;1;1;1;1;4;2;2;5
Prov Flandre orientale;NEONATOLOGIE;7;5;2;0;0;1;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0
Prov Flandre orientale;HEMATOLOGIE CLINIQUE;14;11;3;0;0;3;2;4;0;2;0;0;0;0;0;0;0;0;0;2;0;1;0
Prov Flandre orientale;GESTION DE DONNEES DE SANTE;13;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;3;3;1
Prov Anvers;MEDECINE NUCLEAIRE IN VITRO;19;9;10;0;0;0;0;2;2;3;2;0;0;0;0;0;0;0;1;2;5;1;1
Prov Anvers;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;113;45;68;0;0;0;8;9;9;6;7;2;4;0;0;0;2;3;7;5;5;22;24
Prov Anvers;GERIATRIE;29;5;24;0;0;0;0;2;1;1;1;0;0;0;0;0;1;2;1;2;7;2;9
Prov Anvers;CHIRURGIE ORALE ET MAXILLO-FACIALE;29;4;25;0;0;0;2;2;0;0;0;0;0;0;0;0;5;2;3;4;3;2;6
Prov Anvers;SOINS INTENSIFS;122;48;74;0;0;6;12;12;11;3;3;1;0;0;0;3;9;14;11;14;9;8;6
Prov Anvers;NEUROLOGIE PEDIATRIQUE;12;10;2;0;0;0;1;4;2;1;1;1;0;0;0;0;0;0;0;0;1;1;0
Prov Anvers;NEPHROLOGIE;41;18;23;0;0;3;6;4;2;0;2;1;0;0;0;1;3;1;2;5;3;6;2
Prov Anvers;MEDECINE D'URGENCE;52;9;43;0;0;0;2;3;2;1;0;1;0;0;0;0;4;6;12;6;9;3;3
Prov Anvers;ENDOCRINO-DIABETOLOGIE;36;22;14;0;0;5;3;4;3;3;2;2;0;0;0;1;1;1;1;2;2;3;3
Prov Anvers;NEONATOLOGIE;14;8;6;0;0;0;2;0;2;2;2;0;0;0;0;0;1;2;0;1;1;0;1
Prov Anvers;HEMATOLOGIE CLINIQUE;19;8;11;0;0;0;3;2;3;0;0;0;0;0;0;0;2;1;2;2;2;1;1
Prov Anvers;GESTION DE DONNEES DE SANTE;10;2;8;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;2;2;2
Prov Limbourg;MEDECINE NUCLEAIRE IN VITRO;11;3;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;2;1;3
Prov Limbourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;52;9;43;0;0;0;4;2;1;0;0;1;1;0;0;1;4;4;3;4;5;11;11
Prov Limbourg;GERIATRIE;9;2;7;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;2;3
Prov Limbourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;15;1;14;0;0;0;1;0;0;0;0;0;0;0;0;1;5;2;1;1;2;1;1
Prov Limbourg;SOINS INTENSIFS;61;21;40;0;0;0;5;6;6;3;1;0;0;0;0;1;9;5;4;7;7;3;4
Prov Limbourg;NEUROLOGIE PEDIATRIQUE;3;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;NEPHROLOGIE;15;5;10;0;0;1;0;3;0;0;1;0;0;0;0;1;2;1;2;2;1;1;0
Prov Limbourg;MEDECINE D'URGENCE;29;6;23;0;0;0;2;3;1;0;0;0;0;0;0;0;5;5;3;2;4;1;3
Prov Limbourg;ENDOCRINO-DIABETOLOGIE;14;7;7;0;0;2;1;2;1;1;0;0;0;0;0;0;1;2;0;0;2;1;1
Prov Limbourg;NEONATOLOGIE;2;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;HEMATOLOGIE CLINIQUE;5;3;2;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Limbourg;GESTION DE DONNEES DE SANTE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1
Prov Brabant wallon;MEDECINE NUCLEAIRE IN VITRO;20;10;10;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;4;6
Prov Brabant wallon;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;68;18;50;0;0;0;0;2;3;2;2;3;6;0;0;0;2;1;3;2;5;11;26
Prov Brabant wallon;GERIATRIE;11;4;7;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;1;1;1;1;2
Prov Brabant wallon;CHIRURGIE ORALE ET MAXILLO-FACIALE;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0
Prov Brabant wallon;SOINS INTENSIFS;47;9;38;0;0;0;2;2;2;1;1;1;0;0;0;0;2;5;7;11;8;2;3
Prov Brabant wallon;NEUROLOGIE PEDIATRIQUE;8;6;2;0;0;0;2;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1
Prov Brabant wallon;NEPHROLOGIE;25;10;15;0;0;1;0;3;3;1;2;0;0;0;0;0;0;1;3;2;2;3;4
Prov Brabant wallon;MEDECINE D'URGENCE;21;4;17;0;0;0;0;0;2;1;1;0;0;0;0;0;1;3;3;0;5;2;3
Prov Brabant wallon;ENDOCRINO-DIABETOLOGIE;19;5;14;0;0;0;1;1;1;1;1;0;0;0;0;0;2;1;1;3;2;0;5
Prov Brabant wallon;NEONATOLOGIE;7;6;1;0;0;0;3;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0
Prov Brabant wallon;HEMATOLOGIE CLINIQUE;8;3;5;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;2;1;0;0
Prov Brabant wallon;GESTION DE DONNEES DE SANTE;8;3;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;2;1
Prov Hainaut;MEDECINE NUCLEAIRE IN VITRO;19;5;14;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;3;4;3;4
Prov Hainaut;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;66;15;51;0;0;0;2;4;0;1;3;3;2;0;0;0;0;2;2;5;5;9;28
Prov Hainaut;GERIATRIE;19;4;15;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;1;1;1;2;10
Prov Hainaut;CHIRURGIE ORALE ET MAXILLO-FACIALE;11;4;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;3;0;1;1
Prov Hainaut;SOINS INTENSIFS;51;7;44;0;0;0;1;2;1;1;1;0;1;0;0;0;1;6;7;12;8;6;4
Prov Hainaut;NEUROLOGIE PEDIATRIQUE;5;5;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;NEPHROLOGIE;20;5;15;0;0;1;1;1;1;0;0;0;1;0;0;0;0;1;2;4;2;0;6
Prov Hainaut;MEDECINE D'URGENCE;47;8;39;0;0;0;2;2;0;1;0;2;1;0;0;0;2;2;10;9;8;3;5
Prov Hainaut;ENDOCRINO-DIABETOLOGIE;26;12;14;0;0;0;3;3;4;0;1;0;1;0;0;0;2;1;1;2;2;0;6
Prov Hainaut;NEONATOLOGIE;10;8;2;0;0;0;0;4;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0
Prov Hainaut;HEMATOLOGIE CLINIQUE;12;6;6;0;0;2;1;1;0;1;0;0;1;0;0;0;1;0;1;2;1;0;1
Prov Hainaut;GESTION DE DONNEES DE SANTE;14;3;11;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;7;1;1
Prov Liège;MEDECINE NUCLEAIRE IN VITRO;20;11;9;0;0;0;0;2;1;2;1;3;2;0;0;0;0;0;0;3;1;4;1
Prov Liège;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;116;40;76;0;0;0;1;4;8;4;6;9;8;0;0;0;3;0;2;7;9;12;43
Prov Liège;GERIATRIE;13;6;7;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;2;4
Prov Liège;CHIRURGIE ORALE ET MAXILLO-FACIALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Prov Liège;SOINS INTENSIFS;66;12;54;0;0;3;3;3;0;2;1;0;0;0;0;6;4;12;4;9;5;11;3
Prov Liège;NEUROLOGIE PEDIATRIQUE;8;4;4;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
Prov Liège;NEPHROLOGIE;32;10;22;0;0;1;3;3;0;0;1;0;2;0;0;1;3;2;2;3;6;2;3
Prov Liège;MEDECINE D'URGENCE;59;18;41;0;0;0;3;3;7;2;2;1;0;0;0;0;2;8;8;7;9;4;3
Prov Liège;ENDOCRINO-DIABETOLOGIE;39;21;18;0;0;1;4;5;5;1;2;2;1;0;0;0;1;3;2;2;4;3;3
Prov Liège;NEONATOLOGIE;13;6;7;0;0;2;1;1;1;1;0;0;0;0;0;1;0;3;1;0;0;2;0
Prov Liège;HEMATOLOGIE CLINIQUE;13;4;9;0;0;2;0;1;0;0;0;1;0;0;0;1;2;1;2;0;1;0;2
Prov Liège;GESTION DE DONNEES DE SANTE;13;6;7;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;2;1;3;1
Prov Namur;MEDECINE NUCLEAIRE IN VITRO;7;2;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;3
Prov Namur;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;28;10;18;0;0;0;1;2;0;3;2;0;2;0;0;0;0;0;4;2;2;3;7
Prov Namur;GERIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
Prov Namur;CHIRURGIE ORALE ET MAXILLO-FACIALE;7;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0
Prov Namur;SOINS INTENSIFS;35;5;30;0;0;0;0;2;2;1;0;0;0;0;0;2;2;5;7;6;3;3;2
Prov Namur;NEUROLOGIE PEDIATRIQUE;7;4;3;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
Prov Namur;NEPHROLOGIE;13;4;9;0;0;0;3;0;0;1;0;0;0;0;0;1;1;3;1;0;0;0;3
Prov Namur;MEDECINE D'URGENCE;26;8;18;0;0;0;2;2;1;2;1;0;0;0;0;1;1;1;0;5;4;1;5
Prov Namur;ENDOCRINO-DIABETOLOGIE;16;8;8;0;0;1;1;3;2;0;1;0;0;0;0;1;0;1;1;1;1;1;2
Prov Namur;NEONATOLOGIE;3;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;HEMATOLOGIE CLINIQUE;10;5;5;0;0;0;1;2;1;0;1;0;0;0;0;0;0;1;0;0;1;2;1
Prov Namur;GESTION DE DONNEES DE SANTE;9;2;7;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;5;1
Prov Luxembourg;MEDECINE NUCLEAIRE IN VITRO;3;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0
Prov Luxembourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;8;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;6
Prov Luxembourg;GERIATRIE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Luxembourg;CHIRURGIE ORALE ET MAXILLO-FACIALE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Prov Luxembourg;SOINS INTENSIFS;8;2;6;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;2;2;0;0
Prov Luxembourg;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;NEPHROLOGIE;4;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
Prov Luxembourg;MEDECINE D'URGENCE;10;2;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;2;3;2
Prov Luxembourg;ENDOCRINO-DIABETOLOGIE;7;4;3;0;0;0;1;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1
Prov Luxembourg;NEONATOLOGIE;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Luxembourg;HEMATOLOGIE CLINIQUE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Prov Luxembourg;GESTION DE DONNEES DE SANTE;4;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE IN VITRO;33;16;17;0;0;0;0;0;1;2;7;3;3;0;0;0;0;0;1;2;4;4;6
