Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
Gewest Wallonië;PEDIATRISCHE NEUROLOGIE;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Gewest Wallonië;NEFROLOGIE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Gewest Wallonië;URGENTIEGENEESKUNDE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Gewest Wallonië;ENDOCRINO-DIABETOLOGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Gewest Wallonië;NEONATOLOGIE;5;4;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Gewest Wallonië;KLINISCHE HEMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;12;5;7;0;0;5;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;NEFROLOGIE;5;3;2;0;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;6;4;2;0;0;3;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;NEONATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;7;2;5;0;0;0;1;0;1;0;0;0;0;0;0;3;0;1;0;1;0;0;0
Prov Vlaams Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;INTENSIEVE ZORGEN;11;10;1;0;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Vlaams Brabant;PEDIATRISCHE NEUROLOGIE;4;4;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;NEFROLOGIE;7;4;3;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Vlaams Brabant;URGENTIEGENEESKUNDE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Vlaams Brabant;ENDOCRINO-DIABETOLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;NEONATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Vlaams Brabant;ONCOLOGIE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov West-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov West-Vlaanderen;INTENSIEVE ZORGEN;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;URGENTIEGENEESKUNDE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
Prov West-Vlaanderen;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;INTENSIEVE ZORGEN;9;5;4;0;0;5;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;NEFROLOGIE;4;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;URGENTIEGENEESKUNDE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Oost-Vlaanderen;ENDOCRINO-DIABETOLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;KLINISCHE HEMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;6;5;1;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Antwerpen;INTENSIEVE ZORGEN;11;2;9;0;0;2;0;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;0
Prov Antwerpen;PEDIATRISCHE NEUROLOGIE;3;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;NEFROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Antwerpen;URGENTIEGENEESKUNDE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
Prov Antwerpen;ENDOCRINO-DIABETOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Antwerpen;NEONATOLOGIE;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;ONCOLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Limburg;INTENSIEVE ZORGEN;4;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Limburg;URGENTIEGENEESKUNDE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Prov Limburg;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Waals Brabant;NEFROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Waals Brabant;URGENTIEGENEESKUNDE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Waals Brabant;NEONATOLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;INTENSIEVE ZORGEN;3;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;URGENTIEGENEESKUNDE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Henegouwen;ENDOCRINO-DIABETOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Henegouwen;NEONATOLOGIE;3;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Prov Henegouwen;KLINISCHE HEMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;4;1;3;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
Prov Luik;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Luik;INTENSIEVE ZORGEN;5;3;2;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Prov Luik;PEDIATRISCHE NEUROLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;ENDOCRINO-DIABETOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Luik;NEONATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Namen;INTENSIEVE ZORGEN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Luxemburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Luxemburg;INTENSIEVE ZORGEN;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;NEFROLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;12;5;7;0;0;5;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;NEFROLOGIE;5;3;2;0;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;6;4;2;0;0;3;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;NEONATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
