Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
Prov Namen;ALLE SPECIALITEITEN;4;4;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;ALLE SPECIALITEITEN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;ALLE SPECIALITEITEN;12;9;3;0;0;5;3;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0
België;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;38;21;17;0;0;13;3;2;2;1;0;0;0;0;0;9;3;2;2;1;0;0;0
België;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
België;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;7;3;4;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
België;INTENSIEVE ZORGEN;49;25;24;0;1;23;1;0;0;0;0;0;0;0;0;18;4;2;0;0;0;0;0
België;PEDIATRISCHE NEUROLOGIE;10;8;2;0;0;6;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
België;NEFROLOGIE;15;9;6;0;1;7;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0
België;URGENTIEGENEESKUNDE;12;3;9;0;0;1;0;1;0;1;0;0;0;0;0;2;1;1;1;2;2;0;0
België;ENDOCRINO-DIABETOLOGIE;13;11;2;0;0;10;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
België;NEONATOLOGIE;9;7;2;0;0;5;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0
België;ONCOLOGIE;8;7;1;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
België;KLINISCHE HEMATOLOGIE;6;4;2;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Gewest Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;23;13;10;0;0;10;0;0;2;1;0;0;0;0;0;7;1;0;1;1;0;0;0
Gewest Vlaanderen;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;6;2;4;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Gewest Vlaanderen;INTENSIEVE ZORGEN;36;19;17;0;1;18;0;0;0;0;0;0;0;0;0;13;3;1;0;0;0;0;0
Gewest Vlaanderen;PEDIATRISCHE NEUROLOGIE;7;6;1;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Gewest Vlaanderen;NEFROLOGIE;10;5;5;0;1;4;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
Gewest Vlaanderen;URGENTIEGENEESKUNDE;8;2;6;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;2;0;0
Gewest Vlaanderen;ENDOCRINO-DIABETOLOGIE;12;10;2;0;0;9;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Gewest Vlaanderen;NEONATOLOGIE;5;3;2;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Gewest Vlaanderen;ONCOLOGIE;8;7;1;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Gewest Vlaanderen;KLINISCHE HEMATOLOGIE;6;4;2;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Gewest Wallonië;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;12;6;6;0;0;2;2;2;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0
Gewest Wallonië;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Wallonië;INTENSIEVE ZORGEN;10;4;6;0;0;4;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0
Gewest Wallonië;PEDIATRISCHE NEUROLOGIE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Gewest Wallonië;NEFROLOGIE;3;2;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Gewest Wallonië;URGENTIEGENEESKUNDE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
Gewest Wallonië;NEONATOLOGIE;4;4;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;NEFROLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Gewest Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;9;6;3;0;0;5;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0
Prov Vlaams Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Vlaams Brabant;INTENSIEVE ZORGEN;14;9;5;0;0;9;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0
Prov Vlaams Brabant;PEDIATRISCHE NEUROLOGIE;4;4;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;NEFROLOGIE;4;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Vlaams Brabant;ENDOCRINO-DIABETOLOGIE;5;4;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Vlaams Brabant;NEONATOLOGIE;4;3;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Vlaams Brabant;ONCOLOGIE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Vlaams Brabant;KLINISCHE HEMATOLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov West-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov West-Vlaanderen;INTENSIEVE ZORGEN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov West-Vlaanderen;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;NEFROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov West-Vlaanderen;URGENTIEGENEESKUNDE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov West-Vlaanderen;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;ONCOLOGIE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov West-Vlaanderen;KLINISCHE HEMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;GERIATRIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;INTENSIEVE ZORGEN;8;6;2;0;1;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;PEDIATRISCHE NEUROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;NEFROLOGIE;4;2;2;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;URGENTIEGENEESKUNDE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Oost-Vlaanderen;ENDOCRINO-DIABETOLOGIE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Oost-Vlaanderen;KLINISCHE HEMATOLOGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Antwerpen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;5;4;1;0;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Antwerpen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Antwerpen;INTENSIEVE ZORGEN;10;4;6;0;0;4;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0
Prov Antwerpen;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;NEFROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;URGENTIEGENEESKUNDE;4;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
Prov Antwerpen;ENDOCRINO-DIABETOLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;NEONATOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Antwerpen;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Antwerpen;KLINISCHE HEMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Limburg;INTENSIEVE ZORGEN;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
Prov Limburg;URGENTIEGENEESKUNDE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;ENDOCRINO-DIABETOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Limburg;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Waals Brabant;INTENSIEVE ZORGEN;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Waals Brabant;NEONATOLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Henegouwen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;NEONATOLOGIE;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;7;2;5;0;0;1;1;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0
Prov Luik;INTENSIEVE ZORGEN;6;3;3;0;0;3;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
Prov Luik;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luik;NEFROLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luik;URGENTIEGENEESKUNDE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
Prov Namen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;NEFROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namen;NEONATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;INTENSIEVE ZORGEN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;NEFROLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
