territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Région Flandre;PNEUMOLOGIE;281;104;177;0;0;15;36;21;14;10;5;2;1;0;0;9;16;17;22;33;35;24;21
Région Flandre;GASTRO-ENTEROLOGIE;340;89;251;0;0;18;28;17;13;6;3;3;1;0;0;13;36;33;29;38;38;36;28
Région Flandre;PEDIATRIE;874;537;337;0;1;71;98;112;82;60;35;41;37;0;0;10;22;24;29;33;44;26;149
Région Flandre;CARDIOLOGIE;585;98;487;0;0;18;21;23;18;8;3;3;4;0;0;27;79;56;76;65;58;48;78
Région Flandre;NEUROPSYCHIATRIE;159;31;128;0;0;0;0;0;0;4;10;4;13;0;0;0;0;0;0;4;12;16;96
Région Flandre;MEDECINE PHYSIQUE ET READAPTATION;335;139;196;0;0;14;31;22;23;27;12;1;9;0;1;13;12;18;21;26;25;32;48
Région Flandre;BIOLOGIE CLINIQUE;384;161;223;0;0;11;23;29;21;19;15;17;26;0;0;11;12;11;25;27;30;37;70
Région Flandre;RADIODIAGNOSTIC;928;230;698;0;0;26;40;48;43;30;16;15;12;0;0;38;70;54;92;132;101;86;125
Région Flandre;RADIOTHERAPIE-ONCOLOGIE;131;70;61;0;0;8;21;16;13;9;2;1;0;0;0;5;8;8;4;13;12;3;8
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;200;157;43;0;0;29;56;31;8;9;9;9;6;0;0;5;5;8;2;6;5;7;5
Région Flandre;MEDECINE NUCLEAIRE;164;49;115;0;0;10;8;7;12;7;1;4;0;0;0;3;7;11;13;13;8;19;41
Région Flandre;ANATOMIE PATHOLOGIQUE;231;105;126;0;0;10;21;18;18;14;13;6;5;0;0;3;14;17;6;9;20;12;45
Région Flandre;MEDECINE INTERNE;877;288;589;0;1;52;68;59;35;28;24;8;13;0;0;21;31;60;52;63;51;58;253
Région Flandre;RHUMATOLOGIE;122;46;76;0;0;1;7;9;13;6;3;3;4;0;0;2;5;6;4;8;10;12;29
Région Flandre;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;512;195;317;0;0;38;58;30;2;10;21;26;10;0;0;16;31;23;3;20;53;61;110
Région Flandre;MEDECINE LEGALE;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2
Région Flandre;MEDECINE D'URGENCE;21;12;9;0;0;5;2;2;3;0;0;0;0;0;0;2;2;4;1;0;0;0;0
Région Flandre;MEDECINE AIGUE;118;45;73;0;2;4;9;16;6;5;2;0;1;0;0;6;13;19;18;8;6;2;1
Région Flandre;GERIATRIE;174;90;84;0;0;6;24;24;15;7;10;4;0;0;0;4;6;7;7;9;21;17;13
Région Flandre;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;341;102;239;0;0;1;2;24;23;20;17;12;3;0;0;0;1;7;18;50;58;68;37
Région Flandre;ONCOLOGIE MEDICALE;107;57;50;0;0;7;16;12;11;8;2;1;0;0;0;2;4;12;11;7;5;4;5
Région Flandre;GESTION DE DONNEES DE SANTE;27;9;18;0;0;0;1;0;1;4;3;0;0;0;0;0;0;4;3;3;5;1;2
Région Wallonie;MEDECINE DU TRAVAIL;315;190;125;0;0;3;33;31;26;35;30;20;12;0;0;1;6;10;10;9;22;32;35
Région Wallonie;ANESTHESIE-REANIMATION;773;281;492;0;0;32;47;57;34;23;19;29;40;0;0;26;60;75;64;70;65;52;80
Région Wallonie;CHIRURGIE;590;88;502;0;0;7;16;19;19;8;12;4;3;0;0;16;33;41;48;65;64;62;173
Région Wallonie;NEUROCHIRURGIE;62;8;54;0;0;1;1;3;0;3;0;0;0;0;0;3;5;10;7;5;9;6;9
Région Wallonie;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;63;17;46;0;0;1;5;2;4;2;3;0;0;0;0;8;6;4;9;10;2;4;3
Région Wallonie;NEUROLOGIE;172;74;98;0;0;5;13;21;11;14;3;4;3;0;0;3;11;10;18;19;19;6;12
Région Wallonie;PSYCHIATRIE;435;178;257;0;0;2;14;30;33;28;25;20;26;0;0;0;8;20;24;27;36;35;107
Région Wallonie;GYNECOLOGIE-OBSTETRIQUE;538;247;291;0;0;30;41;43;40;31;26;17;19;0;0;5;14;24;29;27;47;36;109
Région Wallonie;OPHTALMOLOGIE;355;201;154;0;4;21;25;22;21;25;20;18;45;0;2;9;11;14;17;12;19;17;53
Région Wallonie;OTO-RHINO-LARYNGOLOGIE;250;100;150;0;0;14;12;19;21;12;11;6;5;0;0;6;8;10;11;22;16;27;50
Région Wallonie;UROLOGIE;144;21;123;0;0;4;9;0;4;3;1;0;0;0;0;9;8;19;13;12;13;10;39
Région Wallonie;CHIRURGIE ORTHOPEDIQUE;360;26;334;0;0;4;7;3;2;4;3;1;2;0;0;14;25;42;46;47;43;39;78
Région Wallonie;STOMATOLOGIE;88;20;68;0;0;0;7;3;3;2;1;1;3;0;1;1;1;7;7;6;7;12;26
Région Wallonie;DERMATO-VENEREOLOGIE;245;161;84;0;1;21;22;21;31;15;16;17;17;0;2;1;3;5;3;11;10;7;42
Région Wallonie;PNEUMOLOGIE;204;77;127;0;0;6;23;16;10;4;6;5;7;0;0;1;15;14;14;22;23;16;22
Région Wallonie;GASTRO-ENTEROLOGIE;242;67;175;0;0;13;10;9;9;12;3;5;6;0;0;4;13;20;22;28;20;29;39
Région Wallonie;PEDIATRIE;606;351;255;0;0;41;71;56;43;34;28;34;44;0;0;9;12;18;21;19;23;33;120
Région Wallonie;CARDIOLOGIE;387;81;306;0;0;3;19;17;12;13;10;2;5;0;0;11;22;34;40;45;41;46;67
Région Wallonie;NEUROPSYCHIATRIE;76;15;61;0;0;0;0;0;0;1;0;0;14;0;0;0;0;0;0;2;4;10;45
Région Wallonie;MEDECINE PHYSIQUE ET READAPTATION;176;79;97;0;0;8;11;12;12;10;7;13;6;0;0;5;8;3;9;10;16;11;35
Région Wallonie;BIOLOGIE CLINIQUE;254;116;138;0;0;2;7;6;9;13;20;15;44;0;0;3;5;1;2;13;14;30;70
Région Wallonie;RADIODIAGNOSTIC;619;167;452;0;0;13;26;24;29;35;16;17;7;0;0;18;26;37;46;70;66;65;124
Région Wallonie;RADIOTHERAPIE-ONCOLOGIE;79;40;39;0;0;5;2;6;2;12;5;5;3;0;0;3;10;4;4;3;3;2;10
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;50;33;17;0;1;11;6;8;0;1;1;3;2;0;0;0;5;2;2;2;2;2;2
Région Wallonie;MEDECINE NUCLEAIRE;141;50;91;0;0;1;6;5;8;17;3;5;5;0;0;1;3;4;5;14;7;15;42
Région Wallonie;ANATOMIE PATHOLOGIQUE;100;55;45;0;0;2;6;13;8;8;5;5;8;0;0;3;2;2;2;10;7;5;14
Région Wallonie;MEDECINE INTERNE;631;187;444;0;0;20;40;44;31;9;16;8;19;0;0;18;27;48;49;62;57;37;146
Région Wallonie;RHUMATOLOGIE;91;43;48;0;0;5;5;8;8;4;2;2;9;0;0;0;2;3;2;10;6;9;16
Région Wallonie;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;102;64;38;0;0;13;22;24;1;1;1;0;2;0;0;6;14;8;4;0;2;1;3
Région Wallonie;MEDECINE LEGALE;7;2;5;0;0;0;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1
Région Wallonie;MEDECINE D'URGENCE;18;7;11;0;0;3;2;1;1;0;0;0;0;0;0;3;0;2;3;1;2;0;0
Région Wallonie;MEDECINE AIGUE;153;64;89;0;0;1;11;23;14;7;6;2;0;0;0;1;8;20;19;20;10;8;3
Région Wallonie;GERIATRIE;83;54;29;0;0;11;15;11;8;5;1;2;1;0;0;3;1;4;2;4;5;5;5
Région Wallonie;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;261;78;183;0;0;0;3;5;11;14;21;19;5;0;0;0;0;7;11;26;42;69;28
Région Wallonie;ONCOLOGIE MEDICALE;83;39;44;0;0;5;5;10;8;3;2;5;1;0;0;3;2;6;11;6;6;4;6
Région Wallonie;GESTION DE DONNEES DE SANTE;21;7;14;0;0;0;0;1;1;4;1;0;0;0;0;0;0;1;2;7;3;1;0
Région Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;86;45;41;0;0;0;2;11;6;6;11;6;3;0;0;0;2;1;0;8;10;8;12
Région Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;255;133;122;0;0;15;16;18;17;9;17;7;34;0;0;19;23;12;16;15;10;5;22
Région Région de Bruxelles-capitale;CHIRURGIE;218;44;174;0;0;8;10;3;4;5;6;5;3;0;0;8;20;13;16;11;15;20;71
Région Région de Bruxelles-capitale;NEUROCHIRURGIE;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;0;2;2;2;5
Région Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;41;10;31;0;0;4;3;0;0;1;1;0;1;0;0;0;7;6;3;5;1;2;7
Région Région de Bruxelles-capitale;NEUROLOGIE;75;43;32;0;0;6;13;5;6;3;6;4;0;0;0;3;9;3;7;5;2;2;1
Région Région de Bruxelles-capitale;PSYCHIATRIE;286;115;171;0;0;2;5;16;19;23;15;14;21;0;0;0;6;10;14;24;25;25;67
Région Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;273;141;132;0;0;17;28;18;12;21;21;11;13;0;0;5;13;8;7;8;19;17;55
Région Région de Bruxelles-capitale;OPHTALMOLOGIE;155;85;70;0;3;11;14;5;5;6;13;4;24;0;0;2;6;13;5;8;4;3;29
Région Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;101;41;60;0;1;2;10;6;4;4;2;5;7;0;0;3;3;2;7;11;6;6;22
Région Région de Bruxelles-capitale;UROLOGIE;44;3;41;0;0;0;2;0;1;0;0;0;0;0;0;1;9;4;2;5;4;3;13
Région Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;107;17;90;0;0;4;4;1;3;2;1;0;2;0;0;5;9;9;7;11;8;12;29
Région Région de Bruxelles-capitale;STOMATOLOGIE;64;21;43;0;0;1;4;1;3;1;4;2;5;0;0;1;4;2;2;3;6;2;23
Région Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;126;90;36;0;1;5;16;8;10;13;7;8;22;0;0;2;2;0;3;7;3;6;13
Région Région de Bruxelles-capitale;PNEUMOLOGIE;61;26;35;0;0;5;6;7;2;0;2;1;3;0;0;2;4;1;4;6;5;8;5
Région Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;103;35;68;0;0;4;5;12;0;4;3;4;3;0;0;5;4;6;12;5;6;8;22
Région Région de Bruxelles-capitale;PEDIATRIE;309;203;106;0;1;27;38;24;23;19;15;18;38;0;0;4;7;5;8;3;13;16;50
Région Région de Bruxelles-capitale;CARDIOLOGIE;172;48;124;0;0;8;7;6;6;6;8;3;4;0;0;3;13;9;11;22;12;13;41
Région Région de Bruxelles-capitale;NEUROPSYCHIATRIE;54;22;32;0;0;0;0;0;0;1;3;0;18;0;0;0;0;0;0;0;1;4;27
Région Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;42;21;21;0;0;0;5;2;5;4;0;1;4;0;0;1;0;1;0;1;7;2;9
Région Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;109;55;54;0;0;3;3;3;6;5;13;8;14;0;1;0;2;1;2;5;10;9;24
Région Région de Bruxelles-capitale;RADIODIAGNOSTIC;196;72;124;0;0;13;5;8;12;7;12;6;9;0;0;10;17;8;14;14;17;8;36
Région Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;19;14;5;0;0;0;0;3;2;1;2;3;3;0;0;2;0;1;0;0;1;0;1
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;33;26;7;0;0;8;7;5;3;1;0;0;2;0;0;1;3;0;0;1;2;0;0
Région Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;39;12;27;0;0;2;2;1;0;1;2;1;3;0;0;1;1;5;0;2;2;3;13
Région Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;45;27;18;0;0;3;2;4;3;4;2;0;9;0;0;1;2;2;1;1;3;3;5
Région Région de Bruxelles-capitale;MEDECINE INTERNE;299;108;191;0;1;14;29;16;9;13;8;12;6;0;0;13;12;17;16;16;23;19;75
Région Région de Bruxelles-capitale;RHUMATOLOGIE;40;15;25;0;0;0;3;2;2;2;1;3;2;0;0;0;1;0;4;4;3;4;9
Région Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;80;44;36;0;0;7;10;9;4;4;5;3;2;0;0;5;16;4;3;2;4;1;1
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;18;9;9;0;0;3;2;2;0;2;0;0;0;0;0;1;4;0;2;1;1;0;0
Région Région de Bruxelles-capitale;MEDECINE AIGUE;46;19;27;0;0;5;4;3;3;1;1;2;0;0;0;1;3;8;6;3;2;2;2
Région Région de Bruxelles-capitale;GERIATRIE;21;12;9;0;0;1;4;3;2;1;1;0;0;0;0;1;1;0;1;2;2;2;0
Région Région de Bruxelles-capitale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;48;19;29;0;0;0;0;3;2;0;8;6;0;0;0;0;0;1;4;2;9;5;8
Région Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;43;23;20;0;0;4;8;3;3;2;0;3;0;0;0;1;1;3;5;1;2;4;3
Région Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;4;0;2;0;0;0;0;0;1;0;0;2;2;0;0
Prov Brabant flamand;MEDECINE DU TRAVAIL;197;103;94;0;0;3;14;26;17;21;10;7;5;0;0;0;5;7;5;19;19;18;21
Prov Brabant flamand;ANESTHESIE-REANIMATION;309;129;180;0;0;18;27;21;20;9;12;11;11;0;0;18;22;26;26;36;17;15;20
Prov Brabant flamand;CHIRURGIE;244;49;195;0;0;6;15;14;6;0;4;2;2;0;0;12;19;18;25;22;25;25;49
Prov Brabant flamand;NEUROCHIRURGIE;26;3;23;0;0;1;0;1;1;0;0;0;0;0;0;1;3;5;3;3;2;2;4
Prov Brabant flamand;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;32;9;23;0;0;1;1;4;1;1;1;0;0;0;0;1;1;3;5;5;1;4;3
Prov Brabant flamand;NEUROLOGIE;76;30;46;0;0;6;4;3;11;3;0;1;2;0;0;2;10;7;5;4;8;7;3
Prov Brabant flamand;PSYCHIATRIE;82;44;38;0;0;0;1;14;13;13;2;0;1;0;0;0;2;1;10;10;7;2;6
Prov Brabant flamand;GYNECOLOGIE-OBSTETRIQUE;205;102;103;0;0;13;25;21;15;13;6;3;6;0;0;3;5;7;11;17;15;14;31
Prov Brabant flamand;OPHTALMOLOGIE;182;121;61;0;2;11;20;16;20;11;14;16;11;0;0;3;6;5;7;9;9;9;13
Prov Brabant flamand;OTO-RHINO-LARYNGOLOGIE;83;35;48;0;0;4;9;3;9;4;2;4;0;0;0;2;3;5;3;7;9;6;13
Prov Brabant flamand;UROLOGIE;51;6;45;0;0;2;1;0;3;0;0;0;0;0;0;1;3;7;5;8;3;10;8
Prov Brabant flamand;CHIRURGIE ORTHOPEDIQUE;138;15;123;0;0;1;2;2;5;2;0;2;1;0;0;6;16;14;18;26;17;13;13
Prov Brabant flamand;STOMATOLOGIE;45;13;32;0;0;1;3;3;1;0;2;0;3;0;0;3;4;2;4;6;0;3;10
Prov Brabant flamand;DERMATO-VENEREOLOGIE;120;89;31;0;2;11;19;14;10;9;6;11;7;0;1;0;0;7;4;3;2;0;14
Prov Brabant flamand;PNEUMOLOGIE;78;32;46;0;0;3;12;6;4;4;1;2;0;0;0;3;3;7;4;7;10;6;6
Prov Brabant flamand;GASTRO-ENTEROLOGIE;88;28;60;0;0;5;8;7;3;3;1;1;0;0;0;2;7;5;11;8;11;10;6
Prov Brabant flamand;PEDIATRIE;271;175;96;0;1;29;28;36;29;18;8;11;15;0;0;1;8;7;11;16;13;6;34
Prov Brabant flamand;CARDIOLOGIE;164;30;134;0;0;4;8;6;5;3;2;0;2;0;0;6;26;12;25;21;16;10;18
Prov Brabant flamand;NEUROPSYCHIATRIE;44;9;35;0;0;0;0;0;0;1;4;1;3;0;0;0;0;0;0;0;3;5;27
Prov Brabant flamand;MEDECINE PHYSIQUE ET READAPTATION;77;34;43;0;0;5;6;8;1;7;5;0;2;0;1;5;1;2;5;1;6;9;13
Prov Brabant flamand;BIOLOGIE CLINIQUE;125;45;80;0;0;2;6;6;5;5;7;9;5;0;0;2;4;4;6;10;10;14;30
Prov Brabant flamand;RADIODIAGNOSTIC;260;91;169;0;0;11;12;19;17;13;5;7;7;0;0;11;16;16;25;32;18;22;29
Prov Brabant flamand;RADIOTHERAPIE-ONCOLOGIE;33;20;13;0;0;2;4;5;4;5;0;0;0;0;0;0;1;2;1;4;2;1;2
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;62;52;10;0;0;10;18;11;1;3;3;3;3;0;0;0;0;3;0;4;0;1;2
Prov Brabant flamand;MEDECINE NUCLEAIRE;45;19;26;0;0;5;3;2;5;2;0;2;0;0;0;0;3;3;5;3;1;4;7
Prov Brabant flamand;ANATOMIE PATHOLOGIQUE;59;33;26;0;0;3;8;4;4;6;5;1;2;0;0;0;4;1;1;1;6;2;11
Prov Brabant flamand;MEDECINE INTERNE;266;92;174;0;0;13;26;18;8;10;11;3;3;0;0;6;8;26;18;20;17;14;65
Prov Brabant flamand;RHUMATOLOGIE;23;7;16;0;0;0;1;2;2;1;0;0;1;0;0;0;1;4;1;0;2;1;7
Prov Brabant flamand;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;134;56;78;0;0;9;24;9;0;5;5;2;2;0;0;6;8;6;2;3;12;16;25
