Gebied;Specialiteit;Totaal;Totaal_vrouwen;Totaal_mannen;Vrouwen_20_24;Vrouwen_25_29;Vrouwen_30_34;Vrouwen_35_39;Vrouwen_40_44;Vrouwen_45_49;Vrouwen_50_54;Vrouwen_55_59;Vrouwen_60_64;Vrouwen_65plus;Mannen_20_24;Mannen_25_29;Mannen_30_34;Mannen_35_39;Mannen_40_44;Mannen_45_49;Mannen_50_54;Mannen_55_59;Mannen_60_64;Mannen_65plus
België;GERIATRIE;161;54;107;0;0;0;11;13;13;4;6;3;4;0;0;0;2;5;4;7;11;15;63
België;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;184;42;142;0;0;3;16;9;6;2;4;2;0;0;0;5;25;20;19;21;18;11;23
België;INTENSIEVE ZORGEN;827;251;576;0;0;29;58;68;46;28;10;5;7;0;0;39;65;78;81;96;99;58;60
België;PEDIATRISCHE NEUROLOGIE;92;64;28;0;0;4;15;14;7;3;3;11;7;0;0;0;1;2;5;0;4;6;10
België;NEFROLOGIE;333;130;203;0;0;19;37;28;16;11;7;7;5;0;0;17;20;23;21;25;23;25;49
België;URGENTIEGENEESKUNDE;450;118;332;0;0;4;24;25;23;18;11;6;7;0;0;4;21;49;59;53;55;40;51
België;ENDOCRINO-DIABETOLOGIE;315;163;152;0;0;18;36;30;31;15;14;13;6;0;0;3;10;22;18;12;16;20;51
België;NEONATOLOGIE;127;88;39;0;0;9;20;16;21;10;7;4;1;0;0;2;4;7;7;5;7;4;3
België;ONCOLOGIE;291;100;191;0;0;12;33;33;8;6;6;2;0;0;0;3;16;34;25;39;37;30;7
België;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;40;30;10;0;0;0;9;5;4;3;4;5;0;0;0;0;1;2;3;2;0;1;1
België;KLINISCHE HEMATOLOGIE;144;69;75;0;0;8;21;15;8;7;6;2;2;0;0;2;9;11;8;18;5;11;11
België;BEHEER VAN GEZONDHEIDSGEGEVENS;105;31;74;0;0;0;0;1;4;6;9;6;5;0;0;0;1;1;4;10;19;23;16
Gewest Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;112;38;74;0;0;0;0;4;7;11;10;3;3;0;0;0;0;2;7;10;17;19;19
Gewest Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;595;224;371;0;0;9;30;45;49;28;16;18;29;0;0;2;23;21;26;38;26;49;186
Gewest Vlaanderen;GERIATRIE;105;35;70;0;0;0;9;9;8;3;3;2;1;0;0;0;2;4;2;3;9;9;41
Gewest Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;130;23;107;0;0;2;9;6;3;0;2;1;0;0;0;4;23;15;13;16;13;7;16
Gewest Vlaanderen;INTENSIEVE ZORGEN;531;184;347;0;0;19;43;54;35;21;7;2;3;0;0;29;45;51;52;50;56;28;36
Gewest Vlaanderen;PEDIATRISCHE NEUROLOGIE;50;34;16;0;0;2;8;7;6;2;2;5;2;0;0;0;0;1;4;0;3;2;6
Gewest Vlaanderen;NEFROLOGIE;183;73;110;0;0;14;23;16;8;3;6;3;0;0;0;12;13;13;11;14;10;12;25
Gewest Vlaanderen;URGENTIEGENEESKUNDE;241;59;182;0;0;3;12;18;13;6;2;4;1;0;0;2;17;28;37;31;29;16;22
Gewest Vlaanderen;ENDOCRINO-DIABETOLOGIE;147;83;64;0;0;10;21;10;15;11;9;7;0;0;0;1;5;10;8;6;3;13;18
Gewest Vlaanderen;NEONATOLOGIE;63;41;22;0;0;3;8;5;11;9;3;2;0;0;0;1;1;3;4;4;5;2;2
Gewest Vlaanderen;ONCOLOGIE;204;77;127;0;0;9;25;24;7;6;5;1;0;0;0;2;8;22;19;28;22;21;5
Gewest Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;24;19;5;0;0;0;6;3;3;2;3;2;0;0;0;0;0;0;3;1;0;0;1
Gewest Vlaanderen;KLINISCHE HEMATOLOGIE;79;41;38;0;0;5;12;11;5;4;3;1;0;0;0;1;5;3;6;9;4;6;4
Gewest Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;45;9;36;0;0;0;0;0;1;2;3;2;1;0;0;0;1;1;3;5;8;9;9
Gewest Wallonië;NUCLEAIRE IN VITRO GENEESKUNDE;66;29;37;0;0;0;0;0;3;8;9;3;6;0;0;0;0;0;0;5;6;11;15
Gewest Wallonië;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;272;87;185;0;0;0;3;13;12;7;12;17;23;0;0;0;1;5;8;17;20;30;104
Gewest Wallonië;GERIATRIE;46;15;31;0;0;0;1;4;5;1;2;0;2;0;0;0;0;0;2;3;2;6;18
Gewest Wallonië;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;32;7;25;0;0;0;5;2;0;0;0;0;0;0;0;1;1;4;5;4;3;3;4
Gewest Wallonië;INTENSIEVE ZORGEN;217;42;175;0;0;6;7;11;5;7;3;2;1;0;0;6;11;21;24;37;34;24;18
Gewest Wallonië;PEDIATRISCHE NEUROLOGIE;31;21;10;0;0;1;4;7;1;0;1;4;3;0;0;0;1;0;1;0;1;4;3
Gewest Wallonië;NEFROLOGIE;102;36;66;0;0;2;9;7;6;5;1;3;3;0;0;3;4;6;8;7;10;11;17
Gewest Wallonië;URGENTIEGENEESKUNDE;168;43;125;0;0;1;9;6;8;8;7;0;4;0;0;2;4;17;16;21;25;18;22
Gewest Wallonië;ENDOCRINO-DIABETOLOGIE;116;55;61;0;0;4;10;14;15;2;4;4;2;0;0;1;3;10;6;6;11;4;20
Gewest Wallonië;NEONATOLOGIE;40;26;14;0;0;2;7;6;6;0;3;2;0;0;0;1;3;4;2;1;1;1;1
Gewest Wallonië;ONCOLOGIE;67;17;50;0;0;2;7;6;0;0;1;1;0;0;0;1;5;11;5;8;12;6;2
Gewest Wallonië;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;10;6;4;0;0;0;1;2;0;1;0;2;0;0;0;0;1;2;0;1;0;0;0
Gewest Wallonië;KLINISCHE HEMATOLOGIE;48;19;29;0;0;3;6;4;1;2;1;1;1;0;0;1;4;6;0;8;1;4;5
Gewest Wallonië;BEHEER VAN GEZONDHEIDSGEGEVENS;47;15;32;0;0;0;0;1;0;3;5;4;2;0;0;0;0;0;1;4;9;13;5
Gewest Brussels hoofdstedelijk gewest;NUCLEAIRE IN VITRO GENEESKUNDE;32;16;16;0;0;0;0;0;1;1;5;5;4;0;0;0;0;0;0;2;5;2;7
Gewest Brussels hoofdstedelijk gewest;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;108;42;66;0;0;0;3;2;5;2;5;11;14;0;0;0;1;1;6;1;9;12;36
Gewest Brussels hoofdstedelijk gewest;GERIATRIE;10;4;6;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;4
Gewest Brussels hoofdstedelijk gewest;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;22;12;10;0;0;1;2;1;3;2;2;1;0;0;0;0;1;1;1;1;2;1;3
Gewest Brussels hoofdstedelijk gewest;INTENSIEVE ZORGEN;79;25;54;0;0;4;8;3;6;0;0;1;3;0;0;4;9;6;5;9;9;6;6
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE NEUROLOGIE;11;9;2;0;0;1;3;0;0;1;0;2;2;0;0;0;0;1;0;0;0;0;1
Gewest Brussels hoofdstedelijk gewest;NEFROLOGIE;48;21;27;0;0;3;5;5;2;3;0;1;2;0;0;2;3;4;2;4;3;2;7
Gewest Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNDE;41;16;25;0;0;0;3;1;2;4;2;2;2;0;0;0;0;4;6;1;1;6;7
Gewest Brussels hoofdstedelijk gewest;ENDOCRINO-DIABETOLOGIE;52;25;27;0;0;4;5;6;1;2;1;2;4;0;0;1;2;2;4;0;2;3;13
Gewest Brussels hoofdstedelijk gewest;NEONATOLOGIE;24;21;3;0;0;4;5;5;4;1;1;0;1;0;0;0;0;0;1;0;1;1;0
Gewest Brussels hoofdstedelijk gewest;ONCOLOGIE;20;6;14;0;0;1;1;3;1;0;0;0;0;0;0;0;3;1;1;3;3;3;0
Gewest Brussels hoofdstedelijk gewest;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;6;5;1;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0
Gewest Brussels hoofdstedelijk gewest;KLINISCHE HEMATOLOGIE;17;9;8;0;0;0;3;0;2;1;2;0;1;0;0;0;0;2;2;1;0;1;2
Gewest Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;13;7;6;0;0;0;0;0;3;1;1;0;2;0;0;0;0;0;0;1;2;1;2
Prov Vlaams Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;37;12;25;0;0;0;0;0;3;0;5;2;2;0;0;0;0;1;0;3;3;10;8
Prov Vlaams Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;158;59;99;0;0;2;8;13;11;7;5;6;7;0;0;0;5;3;4;7;8;15;57
Prov Vlaams Brabant;GERIATRIE;22;13;9;0;0;0;3;4;3;0;2;1;0;0;0;0;0;0;1;0;2;1;5
Prov Vlaams Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;26;9;17;0;0;2;3;2;0;0;1;1;0;0;0;0;5;2;1;5;1;1;2
Prov Vlaams Brabant;INTENSIEVE ZORGEN;127;40;87;0;0;4;7;15;6;4;2;1;1;0;0;8;11;13;12;15;11;6;11
Prov Vlaams Brabant;PEDIATRISCHE NEUROLOGIE;17;10;7;0;0;1;2;2;1;0;1;2;1;0;0;0;0;0;3;0;2;0;2
Prov Vlaams Brabant;NEFROLOGIE;40;17;23;0;0;5;6;3;2;0;1;0;0;0;0;3;6;3;1;2;2;3;3
Prov Vlaams Brabant;URGENTIEGENEESKUNDE;58;20;38;0;0;1;6;4;4;1;1;2;1;0;0;0;3;4;8;8;4;5;6
Prov Vlaams Brabant;ENDOCRINO-DIABETOLOGIE;42;27;15;0;0;1;6;5;5;3;5;2;0;0;0;0;1;5;2;0;1;1;5
Prov Vlaams Brabant;NEONATOLOGIE;20;13;7;0;0;0;3;1;4;4;1;0;0;0;0;0;0;0;1;3;1;2;0
Prov Vlaams Brabant;ONCOLOGIE;38;16;22;0;0;2;4;7;1;1;1;0;0;0;0;1;2;3;5;3;3;4;1
Prov Vlaams Brabant;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;11;9;2;0;0;0;3;3;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0
Prov Vlaams Brabant;KLINISCHE HEMATOLOGIE;28;13;15;0;0;1;5;3;1;1;1;1;0;0;0;1;1;2;3;3;1;1;3
Prov Vlaams Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;11;6;5;0;0;0;0;0;1;1;3;0;1;0;0;0;0;0;0;2;1;2;0
Prov West-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;10;3;7;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;2;2;2
Prov West-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;132;42;90;0;0;1;5;4;13;9;0;5;5;0;0;0;3;3;5;10;7;6;56
Prov West-Vlaanderen;GERIATRIE;34;11;23;0;0;0;4;3;2;1;0;1;0;0;0;0;0;1;0;1;2;1;18
Prov West-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;5;3;2;0;3
Prov West-Vlaanderen;INTENSIEVE ZORGEN;91;27;64;0;0;4;11;4;5;2;1;0;0;0;0;4;8;9;10;8;12;4;9
Prov West-Vlaanderen;PEDIATRISCHE NEUROLOGIE;5;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
Prov West-Vlaanderen;NEFROLOGIE;37;13;24;0;0;2;5;3;1;2;0;0;0;0;0;1;0;4;3;2;1;2;11
Prov West-Vlaanderen;URGENTIEGENEESKUNDE;50;14;36;0;0;1;4;3;3;2;0;1;0;0;0;1;4;3;6;8;7;4;3
Prov West-Vlaanderen;ENDOCRINO-DIABETOLOGIE;17;8;9;0;0;1;3;1;1;1;0;1;0;0;0;0;0;1;2;1;0;3;2
Prov West-Vlaanderen;NEONATOLOGIE;9;4;5;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;2;1;1;0;0
Prov West-Vlaanderen;ONCOLOGIE;44;10;34;0;0;2;7;0;0;1;0;0;0;0;0;0;1;5;3;6;7;10;2
Prov West-Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov West-Vlaanderen;KLINISCHE HEMATOLOGIE;8;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;1;2;1;0
Prov West-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1
Prov Oost-Vlaanderen;NUCLEAIRE IN VITRO GENEESKUNDE;35;10;25;0;0;0;0;2;0;5;2;1;0;0;0;0;0;1;4;4;7;5;4
Prov Oost-Vlaanderen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;126;57;69;0;0;4;8;12;11;7;3;1;11;0;0;0;7;4;8;11;5;7;27
Prov Oost-Vlaanderen;GERIATRIE;15;4;11;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;8
Prov Oost-Vlaanderen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;31;9;22;0;0;0;3;3;2;0;1;0;0;0;0;0;2;4;3;1;6;3;3
Prov Oost-Vlaanderen;INTENSIEVE ZORGEN;114;39;75;0;0;4;10;12;8;4;0;0;1;0;0;9;9;12;11;10;12;9;3
Prov Oost-Vlaanderen;PEDIATRISCHE NEUROLOGIE;11;7;4;0;0;0;1;1;2;1;1;1;0;0;0;0;0;1;0;0;0;1;2
Prov Oost-Vlaanderen;NEFROLOGIE;45;18;27;0;0;3;6;3;1;1;3;1;0;0;0;2;5;2;5;3;2;1;7
Prov Oost-Vlaanderen;URGENTIEGENEESKUNDE;47;8;39;0;0;0;1;5;1;1;0;0;0;0;0;0;6;10;7;4;6;1;5
Prov Oost-Vlaanderen;ENDOCRINO-DIABETOLOGIE;36;18;18;0;0;4;5;2;4;1;1;1;0;0;0;0;1;2;2;4;1;2;6
Prov Oost-Vlaanderen;NEONATOLOGIE;10;8;2;0;0;0;3;1;1;2;0;1;0;0;0;0;0;0;1;0;0;0;1
Prov Oost-Vlaanderen;ONCOLOGIE;51;23;28;0;0;1;8;10;2;0;1;1;0;0;0;1;3;6;5;7;3;2;1
Prov Oost-Vlaanderen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;7;6;1;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1
Prov Oost-Vlaanderen;KLINISCHE HEMATOLOGIE;14;11;3;0;0;2;3;4;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0
Prov Oost-Vlaanderen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;1;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;4;1;4
Prov Antwerpen;NUCLEAIRE IN VITRO GENEESKUNDE;21;10;11;0;0;0;0;1;3;3;3;0;0;0;0;0;0;0;0;3;4;1;3
Prov Antwerpen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;126;53;73;0;0;2;6;12;11;5;7;6;4;0;0;1;5;4;8;6;3;16;30
Prov Antwerpen;GERIATRIE;28;5;23;0;0;0;0;2;1;1;1;0;0;0;0;0;0;3;0;1;5;5;9
Prov Antwerpen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;33;4;29;0;0;0;2;1;1;0;0;0;0;0;0;3;6;2;2;5;2;2;7
Prov Antwerpen;INTENSIEVE ZORGEN;135;54;81;0;0;3;13;16;11;6;3;1;1;0;0;5;9;13;14;12;14;6;8
Prov Antwerpen;PEDIATRISCHE NEUROLOGIE;13;11;2;0;0;0;2;3;3;1;0;2;0;0;0;0;0;0;0;0;1;0;1
Prov Antwerpen;NEFROLOGIE;47;21;26;0;0;4;6;6;2;0;2;1;0;0;0;4;1;3;2;4;3;6;3
Prov Antwerpen;URGENTIEGENEESKUNDE;56;10;46;0;0;1;1;2;4;0;1;1;0;0;0;1;3;5;12;7;10;3;5
Prov Antwerpen;ENDOCRINO-DIABETOLOGIE;38;23;15;0;0;3;5;2;3;5;2;3;0;0;0;1;2;1;1;1;1;4;4
Prov Antwerpen;NEONATOLOGIE;22;14;8;0;0;2;1;2;4;2;2;1;0;0;0;1;1;2;0;0;3;0;1
Prov Antwerpen;ONCOLOGIE;52;25;27;0;0;4;6;5;4;4;2;0;0;0;0;0;1;3;3;9;5;5;1
Prov Antwerpen;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Prov Antwerpen;KLINISCHE HEMATOLOGIE;22;11;11;0;0;1;3;3;3;1;0;0;0;0;0;0;2;0;2;3;0;3;1
Prov Antwerpen;BEHEER VAN GEZONDHEIDSGEGEVENS;10;2;8;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;3;2
Prov Limburg;NUCLEAIRE IN VITRO GENEESKUNDE;9;3;6;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;0;1;1;2
Prov Limburg;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;53;13;40;0;0;0;3;4;3;0;1;0;2;0;0;1;3;7;1;4;3;5;16
Prov Limburg;GERIATRIE;6;2;4;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;1
Prov Limburg;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;17;1;16;0;0;0;1;0;0;0;0;0;0;0;0;1;3;4;2;2;2;1;1
Prov Limburg;INTENSIEVE ZORGEN;64;24;40;0;0;4;2;7;5;5;1;0;0;0;0;3;8;4;5;5;7;3;5
Prov Limburg;PEDIATRISCHE NEUROLOGIE;4;4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Limburg;NEFROLOGIE;14;4;10;0;0;0;0;1;2;0;0;1;0;0;0;2;1;1;0;3;2;0;1
Prov Limburg;URGENTIEGENEESKUNDE;30;7;23;0;0;0;0;4;1;2;0;0;0;0;0;0;1;6;4;4;2;3;3
Prov Limburg;ENDOCRINO-DIABETOLOGIE;14;7;7;0;0;1;2;0;2;1;1;0;0;0;0;0;1;1;1;0;0;3;1
Prov Limburg;NEONATOLOGIE;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;ONCOLOGIE;19;3;16;0;0;0;0;2;0;0;1;0;0;0;0;0;1;5;3;3;4;0;0
Prov Limburg;PEDIATRISCHE HEMATOLOGIE EN ONCOLOGIE;2;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limburg;KLINISCHE HEMATOLOGIE;7;5;2;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Limburg;BEHEER VAN GEZONDHEIDSGEGEVENS;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2
Prov Waals Brabant;NUCLEAIRE IN VITRO GENEESKUNDE;19;10;9;0;0;0;0;0;0;4;4;1;1;0;0;0;0;0;0;0;0;3;6
Prov Waals Brabant;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;69;20;49;0;0;0;1;2;4;0;4;1;8;0;0;0;0;2;3;3;5;8;28
Prov Waals Brabant;GERIATRIE;9;4;5;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;2;1
Prov Waals Brabant;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;1
Prov Waals Brabant;INTENSIEVE ZORGEN;48;8;40;0;0;0;2;2;0;1;2;1;0;0;0;2;2;3;5;11;10;4;3
Prov Waals Brabant;PEDIATRISCHE NEUROLOGIE;8;6;2;0;0;0;2;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1
Prov Waals Brabant;NEFROLOGIE;30;12;18;0;0;0;1;2;3;3;1;2;0;0;0;1;1;0;3;2;2;5;4
Prov Waals Brabant;URGENTIEGENEESKUNDE;26;6;20;0;0;0;1;0;2;2;1;0;0;0;0;0;0;5;3;1;5;2;4
Prov Waals Brabant;ENDOCRINO-DIABETOLOGIE;22;6;16;0;0;0;0;3;1;1;1;0;0;0;0;0;0;3;1;2;3;1;6
Prov Waals Brabant;NEONATOLOGIE;12;7;5;0;0;0;3;1;1;0;2;0;0;0;0;1;1;1;1;0;1;0;0
Prov Waals Brabant;ONCOLOGIE;9;1;8;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;4;0;0
Prov Waals Brabant;KLINISCHE HEMATOLOGIE;6;2;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0
Prov Waals Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;8;3;5;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;1;2
Prov Henegouwen;NUCLEAIRE IN VITRO GENEESKUNDE;18;4;14;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;4;4;4
Prov Henegouwen;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;55;14;41;0;0;0;0;5;0;0;2;5;2;0;0;0;0;0;3;4;5;9;20
Prov Henegouwen;GERIATRIE;18;4;14;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;1;2;10
Prov Henegouwen;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;11;4;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2
Prov Henegouwen;INTENSIEVE ZORGEN;56;11;45;0;0;2;2;3;1;1;1;0;1;0;0;0;2;3;6;12;10;7;5
Prov Henegouwen;PEDIATRISCHE NEUROLOGIE;7;6;1;0;0;1;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
Prov Henegouwen;NEFROLOGIE;21;5;16;0;0;0;2;1;1;0;0;0;1;0;0;2;0;0;0;4;2;2;6
Prov Henegouwen;URGENTIEGENEESKUNDE;44;6;38;0;0;0;1;2;0;0;0;0;3;0;0;1;0;3;4;12;5;7;6
Prov Henegouwen;ENDOCRINO-DIABETOLOGIE;29;14;15;0;0;2;3;3;4;0;1;0;1;0;0;0;1;2;1;2;2;1;6
Prov Henegouwen;NEONATOLOGIE;8;8;0;0;0;0;0;3;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Prov Henegouwen;ONCOLOGIE;26;5;21;0;0;0;1;2;0;0;1;1;0;0;0;0;1;6;2;2;6;2;2
Prov Henegouwen;KLINISCHE HEMATOLOGIE;12;5;7;0;0;0;2;2;0;0;1;0;0;0;0;1;1;0;0;3;0;1;1
Prov Henegouwen;BEHEER VAN GEZONDHEIDSGEGEVENS;14;3;11;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;5;4;1
Prov Luik;NUCLEAIRE IN VITRO GENEESKUNDE;19;11;8;0;0;0;0;0;3;2;1;1;4;0;0;0;0;0;0;3;1;3;1
Prov Luik;FUNCTIONELE EN PROFESSIONELE REVALIDATIE VAN GEHANDICAPTEN;111;41;70;0;0;0;1;3;7;6;3;10;11;0;0;0;1;3;0;6;9;9;42
Prov Luik;GERIATRIE;13;6;7;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;2;5
Prov Luik;MOND-,KAAK- EN AANGEZICHTSCHIRURGIE;4;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
Prov Luik;INTENSIEVE ZORGEN;69;15;54;0;0;3;3;5;1;2;0;1;0;0;0;2;4;10;9;6;8;10;5
Prov Luik;PEDIATRISCHE NEUROLOGIE;8;4;4;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1
Prov Luik;NEFROLOGIE;31;10;21;0;0;0;3;3;1;0;0;1;2;0;0;0;2;3;2;1;6;4;3
Prov Luik;URGENTIEGENEESKUNDE;59;18;41;0;0;0;3;1;5;5;3;0;1;0;0;0;2;7;9;6;8;6;3
